Zalophus_californianus	Vulpes_vulpes	Vulpes_lagopus	Ursus_thibetanus	Ursus_maritimus	Ursus_arctos	Ursus_americanus	Suricata_suricatta	Puma_yagouaroundi	Puma_concolor	Phoca_vitulina	Panthera_tigris	Panthera_pardus	Panthera_leo	Odobenus_rosmarus	Neomonachus_schauinslandi	Mustela_putorius	Mustela_erminea	Mirounga_leonina	Lynx_pardinus	Lontra_canadensis	Leptonychotes_weddellii	Hyaena_hyaena	Halichoerus_grypus	Felis_catus	Eumetopias_jubatus	Enhydra_lutris	Canis_lupus	Callorhinus_ursinus	Ailuropoda_melanoleuca	Acinonyx_jubatus	
0.0012868	0.0058645	0.00083048	0.00060029	4.0705e-05	0.013534	0.00024116	4.572e-05	0.0044636	0.0044636	0.0026965	0.00591	0.82239	0.002205	0.00052917	0.0030225	2.0243e-05	0.0099102	0.001575	0.0015738	2.869e-06	0.0018852	3.0389e-07	0.0075836	0.0026549	0.0030987	0.0011275	3.1818e-05	0.00020649	0.0013563	0.01376	
0.0012902	0.0058474	0.00083003	0.00059859	4.1084e-05	0.01353	0.00024385	4.7715e-05	0.0044655	0.0044655	0.0026997	0.0059107	0.82173	0.0022094	0.00053022	0.003026	2.1261e-05	0.0099	0.0015758	0.0015744	3.0411e-06	0.0018865	3.1082e-07	0.007583	0.0026543	0.0031016	0.0011279	3.2329e-05	0.00020745	0.0013581	0.013755	
0.0012936	0.0058303	0.00082957	0.00059687	4.1456e-05	0.013525	0.00024653	4.9562e-05	0.0044674	0.0044674	0.0027029	0.0059113	0.82107	0.0022137	0.00053124	0.0030294	2.2259e-05	0.0098897	0.0015765	0.0015749	3.207e-06	0.0018876	3.1211e-07	0.0075824	0.0026536	0.0031045	0.0011282	3.282e-05	0.00020838	0.0013597	0.013749	
0.001297	0.0058132	0.00082911	0.00059515	4.1827e-05	0.013521	0.00024922	5.1694e-05	0.0044693	0.0044693	0.0027061	0.005912	0.82043	0.0022181	0.00053232	0.003033	2.3276e-05	0.0098797	0.0015773	0.0015755	3.3763e-06	0.0018889	3.144e-07	0.0075818	0.002653	0.0031074	0.0011286	3.3342e-05	0.00020933	0.0013615	0.013744	
0.0013005	0.0057963	0.00082866	0.00059344	4.2197e-05	0.013516	0.00025193	5.4115e-05	0.0044712	0.0044712	0.0027094	0.0059127	0.81978	0.0022225	0.00053344	0.0030366	2.4308e-05	0.0098699	0.0015781	0.0015762	3.5489e-06	0.0018904	3.1725e-07	0.0075813	0.0026525	0.0031103	0.0011291	3.3892e-05	0.00021032	0.0013635	0.013738	
0.0013039	0.0057794	0.00082822	0.00059174	4.2564e-05	0.013512	0.00025464	5.686e-05	0.0044732	0.0044732	0.0027126	0.0059134	0.81915	0.0022269	0.00053461	0.0030404	2.5356e-05	0.0098604	0.001579	0.0015769	3.7245e-06	0.0018919	3.2069e-07	0.0075809	0.0026521	0.0031132	0.0011296	3.4471e-05	0.00021132	0.0013655	0.013733	
0.0013074	0.0057626	0.00082778	0.00059003	4.2931e-05	0.013508	0.00025736	6.0015e-05	0.0044751	0.0044751	0.0027159	0.0059142	0.81852	0.0022314	0.00053583	0.0030442	2.6423e-05	0.0098511	0.00158	0.0015777	3.9038e-06	0.0018936	3.2519e-07	0.0075806	0.0026518	0.0031162	0.0011302	3.5085e-05	0.00021236	0.0013676	0.013728	
0.0013108	0.0057458	0.00082733	0.00058832	4.3291e-05	0.013503	0.00026008	6.3591e-05	0.0044771	0.0044771	0.0027192	0.0059149	0.8179	0.0022358	0.00053702	0.003048	3.362e-05	0.0098415	0.0015809	0.0015786	4.0772e-06	0.0018952	3.3038e-07	0.0075802	0.0026515	0.0031191	0.0011308	3.5679e-05	0.00021337	0.0013697	0.013722	
0.0013142	0.0057291	0.00082688	0.0005866	4.3644e-05	0.013499	0.00026278	6.7696e-05	0.0044791	0.0044791	0.0027224	0.0059157	0.81729	0.0022403	0.00053817	0.0030518	4.0972e-05	0.0098321	0.0015818	0.0015795	4.2544e-06	0.0018968	3.3674e-07	0.0075798	0.0026513	0.003122	0.0011314	3.6307e-05	0.00021436	0.0013717	0.013717	
0.0013177	0.0057124	0.00082644	0.00058488	4.3995e-05	0.013494	0.00026549	7.2338e-05	0.0044812	0.0044812	0.0027257	0.0059165	0.81669	0.0022448	0.00053937	0.0030556	4.8465e-05	0.009823	0.0015828	0.0015805	4.4348e-06	0.0018984	3.4384e-07	0.0075795	0.0026511	0.0031249	0.0011321	3.6969e-05	0.00021537	0.0013738	0.013712	
0.0013211	0.0056957	0.00082599	0.00058314	4.434e-05	0.01349	0.00026819	7.6702e-05	0.0044832	0.0044832	0.0027289	0.0059173	0.81608	0.0022493	0.00054055	0.0030594	5.5886e-05	0.0098138	0.0015837	0.0015814	4.6092e-06	0.0019	3.455e-07	0.0075791	0.002651	0.0031278	0.0011328	3.7608e-05	0.00021636	0.0013758	0.013707	
0.0013246	0.0056791	0.00082555	0.00058142	4.4683e-05	0.013486	0.0002709	8.1709e-05	0.0044852	0.0044852	0.0027322	0.0059182	0.81548	0.0022538	0.00054176	0.0030633	6.3466e-05	0.0098048	0.0015846	0.0015824	4.7877e-06	0.0019017	3.4839e-07	0.0075788	0.0026509	0.0031307	0.0011335	3.8286e-05	0.00021738	0.001378	0.013702	
0.001328	0.0056626	0.0008251	0.00057969	4.5026e-05	0.013481	0.00027362	8.7453e-05	0.0044872	0.0044872	0.0027354	0.005919	0.81488	0.0022582	0.00054304	0.0030673	7.121e-05	0.0097961	0.0015857	0.0015834	4.9703e-06	0.0019036	3.5257e-07	0.0075786	0.0026507	0.0031337	0.0011343	3.9002e-05	0.00021842	0.001373	0.013697	
0.0013315	0.0056462	0.00082467	0.00057798	4.5366e-05	0.013477	0.00027636	9.3945e-05	0.0044893	0.0044893	0.0027387	0.0059198	0.81429	0.0022627	0.00054436	0.0030714	7.8869e-05	0.0097873	0.0015868	0.0015844	5.1464e-06	0.0019056	3.5756e-07	0.0075784	0.0026507	0.0031366	0.001135	3.9755e-05	0.00021949	0.0013682	0.013692	
0.001335	0.0056297	0.00082422	0.00057624	4.57e-05	0.013473	0.00027908	0.0001	0.0044913	0.0044913	0.002742	0.0059207	0.8137	0.0022672	0.00054564	0.0030754	8.6443e-05	0.0097783	0.0015878	0.0015854	5.316e-06	0.0019075	3.5679e-07	0.0075782	0.0026506	0.0031395	0.0011357	4.0481e-05	0.00022053	0.0013632	0.013686	
0.0013385	0.0056133	0.00082378	0.00057452	4.6032e-05	0.013469	0.00028181	0.00010694	0.0044933	0.0044933	0.0027453	0.0059215	0.81311	0.0022717	0.00054698	0.0030796	9.418e-05	0.0097696	0.001589	0.0015865	5.4897e-06	0.0019095	3.5729e-07	0.0075781	0.0026505	0.0031425	0.0011365	4.1249e-05	0.0002216	0.0013584	0.013681	
0.001342	0.005597	0.00082334	0.00057279	4.6364e-05	0.013464	0.00028456	0.00011489	0.0044954	0.0044954	0.0027486	0.0059224	0.81253	0.0022762	0.00054837	0.0030838	0.00010208	0.0097612	0.0015901	0.0015876	5.6677e-06	0.0019117	3.5907e-07	0.0075781	0.0026506	0.0031454	0.0011374	4.206e-05	0.0002227	0.0013538	0.013676	
0.0013455	0.0055808	0.00082291	0.00057107	4.6694e-05	0.01346	0.00028731	0.00012386	0.0044975	0.0044975	0.0027519	0.0059233	0.81195	0.0022807	0.00054982	0.0030882	0.00011014	0.009753	0.0015914	0.0015888	5.8495e-06	0.001914	3.6168e-07	0.0075781	0.0026507	0.0031484	0.0011383	4.291e-05	0.00022383	0.0013493	0.013671	
0.0013491	0.0055647	0.00082249	0.00056936	4.7022e-05	0.013456	0.00029008	0.000134	0.0044996	0.0044996	0.0027552	0.0059242	0.81139	0.0022853	0.00055132	0.0030927	0.00011836	0.009745	0.0015927	0.00159	6.0351e-06	0.0019165	3.6515e-07	0.0075782	0.0026509	0.0031514	0.0011393	4.3803e-05	0.00022499	0.0013449	0.013667	
0.0013526	0.0055485	0.00082205	0.00056763	4.7344e-05	0.013452	0.00029283	0.00014355	0.0045017	0.0045017	0.0027585	0.0059251	0.81082	0.0022898	0.00055278	0.0030971	0.00012649	0.009737	0.0015939	0.0015912	6.2144e-06	0.0019188	3.6313e-07	0.0075783	0.002651	0.0031543	0.0011402	4.4669e-05	0.00022612	0.0013405	0.013662	
0.0013562	0.0055324	0.00082162	0.00056591	4.7664e-05	0.013448	0.0002956	0.00015449	0.0045038	0.0045038	0.0027618	0.005926	0.81026	0.0022943	0.00055431	0.0031017	0.0001348	0.0097292	0.0015953	0.0015925	6.3985e-06	0.0019213	3.6244e-07	0.0075784	0.0026513	0.0031573	0.0011412	4.5584e-05	0.00022728	0.0013362	0.013657	
0.0013597	0.0055163	0.00082117	0.00056417	4.7977e-05	0.013444	0.00029836	0.00015894	0.0045059	0.0045059	0.0027651	0.005927	0.80971	0.0022989	0.00055579	0.0031061	0.0001433	0.0097216	0.0015966	0.0015938	6.5874e-06	0.0019238	3.7958e-07	0.0075785	0.0026516	0.0031603	0.0011423	4.6468e-05	0.00022842	0.0013318	0.013652	
0.0013633	0.0055002	0.00082073	0.00056244	4.8289e-05	0.01344	0.00030112	0.00016398	0.004508	0.004508	0.0027685	0.005928	0.80916	0.0023035	0.00055733	0.0031107	0.00015196	0.0097143	0.0015979	0.0015952	6.7806e-06	0.0019263	3.9793e-07	0.0075787	0.0026519	0.0031633	0.0011434	4.7396e-05	0.00022958	0.0013142	0.013647	
0.0013668	0.0054841	0.00082028	0.0005607	4.8594e-05	0.013436	0.00030387	0.00016867	0.0045102	0.0045102	0.0027718	0.005929	0.80862	0.002308	0.00055882	0.0031152	0.00016053	0.0097069	0.0015992	0.0015965	6.9668e-06	0.0019288	4.1027e-07	0.0075788	0.0026523	0.0031662	0.0011445	4.8294e-05	0.00023072	0.0012964	0.013643	
0.0013703	0.005468	0.00081984	0.00055896	4.8897e-05	0.013431	0.00030664	0.000174	0.0045123	0.0045123	0.0027751	0.0059299	0.80808	0.0023126	0.00056525	0.0031197	0.00016926	0.0096997	0.0016005	0.0015979	7.1573e-06	0.0019311	4.2387e-07	0.0075789	0.0026527	0.0031692	0.0011457	4.9236e-05	0.00023183	0.001279	0.013638	
0.0013738	0.005452	0.00081938	0.00055721	4.9193e-05	0.013427	0.00030939	0.00017895	0.0045144	0.0045144	0.0027783	0.0059309	0.80753	0.0023172	0.00057161	0.0031241	0.0001779	0.0096923	0.0016017	0.0015993	7.3408e-06	0.0019334	4.3143e-07	0.0075789	0.002653	0.0031721	0.0011468	5.0147e-05	0.00023291	0.0012613	0.013633	
0.0013773	0.005436	0.00081893	0.00055546	4.9488e-05	0.013423	0.00031215	0.00018465	0.0045166	0.0045166	0.0027816	0.0059319	0.807	0.0023217	0.0005781	0.0031286	0.00018644	0.0096849	0.001603	0.0016007	7.5173e-06	0.0019359	4.4082e-07	0.007579	0.0026535	0.0031751	0.0011479	5.1109e-05	0.00023402	0.0012441	0.013629	
0.0013808	0.0054199	0.00081847	0.00055371	4.9776e-05	0.013419	0.0003149	0.00018978	0.0045187	0.0045187	0.0027849	0.0059329	0.80646	0.0023263	0.00058452	0.0031331	0.00019493	0.0096772	0.0016042	0.0016021	7.6869e-06	0.0019382	6.25e-07	0.0075791	0.0026538	0.003178	0.0011489	5.204e-05	0.0002351	0.0012266	0.013624	
0.0013844	0.0054039	0.00081801	0.00055195	5.0063e-05	0.013415	0.00031766	0.00019454	0.0045208	0.0045208	0.0027882	0.0059339	0.80592	0.0023308	0.00059107	0.0031376	0.00020361	0.0096699	0.0016056	0.0016034	7.8615e-06	0.0019407	7.9642e-07	0.0075793	0.0026542	0.003181	0.0011501	5.3023e-05	0.00023622	0.0012096	0.013619	
0.0013879	0.0053881	0.00081756	0.0005502	5.0349e-05	0.013411	0.00032043	0.00020002	0.004523	0.004523	0.0027915	0.0059349	0.80539	0.0023354	0.00059774	0.0031423	0.00021248	0.0096628	0.0016069	0.0016048	8.0412e-06	0.0019433	9.8282e-07	0.0075795	0.0026546	0.0031839	0.0011512	5.4059e-05	0.00023736	0.0011929	0.013615	
0.0013915	0.0053723	0.00081711	0.00054846	5.0633e-05	0.013407	0.00032322	0.00020632	0.0045251	0.0045251	0.0027948	0.0059359	0.80486	0.00234	0.00060455	0.0031471	0.00022154	0.0096559	0.0016084	0.0016063	8.2262e-06	0.0019461	1.1859e-06	0.0075798	0.0026551	0.0031869	0.0011525	5.5152e-05	0.00023854	0.0011765	0.01361	
0.0013951	0.0053566	0.00081667	0.00054671	5.0917e-05	0.013403	0.00032602	0.00021355	0.0045273	0.0045273	0.0027982	0.0059369	0.80434	0.0023446	0.00061148	0.003152	0.0002308	0.0096493	0.0016099	0.0016079	8.4167e-06	0.001949	1.4074e-06	0.0075802	0.0026557	0.0031899	0.0011538	5.6303e-05	0.00023975	0.0011605	0.013606	
0.0013987	0.005341	0.00081623	0.00054497	5.1199e-05	0.013399	0.00032884	0.00022173	0.0045295	0.0045295	0.0028015	0.005938	0.80383	0.0023492	0.00061854	0.003157	0.00024025	0.009643	0.0016115	0.0016095	8.6119e-06	0.0019521	1.6469e-06	0.0075807	0.0026563	0.0031929	0.0011552	5.7509e-05	0.00024098	0.0011448	0.013601	
0.0014023	0.0053253	0.00081579	0.00054322	5.1474e-05	0.013395	0.00033164	0.00022936	0.0045317	0.0045317	0.0028049	0.005939	0.80332	0.0023538	0.00062553	0.0031619	0.00024959	0.0096365	0.001613	0.001611	8.7999e-06	0.001955	1.871e-06	0.0075811	0.0026569	0.0031959	0.0011565	5.8679e-05	0.00024219	0.0011289	0.013597	
0.0014059	0.0053096	0.00081533	0.00054146	5.1743e-05	0.013392	0.00033442	0.00023653	0.0045339	0.0045339	0.0028082	0.0059401	0.80281	0.0023583	0.00063267	0.0031626	0.00025911	0.0096303	0.0016147	0.0016125	8.9927e-06	0.0019583	2.0815e-06	0.0075815	0.0026574	0.0031989	0.001158	5.9817e-05	0.00024343	0.0011129	0.013592	
0.0014095	0.0052939	0.00081488	0.00053969	5.2004e-05	0.013388	0.00033719	0.00024474	0.004536	0.004536	0.0028115	0.0059411	0.8023	0.0023629	0.00063974	0.0031631	0.00026854	0.0096239	0.0016163	0.0016141	9.1783e-06	0.0019614	2.3127e-06	0.0075818	0.0026581	0.0032019	0.0011593	6.0389e-05	0.00024464	0.0010967	0.013588	
0.0014131	0.0052784	0.00081443	0.00053792	5.2264e-05	0.013384	0.00033998	0.0002543	0.0045382	0.0045382	0.0028148	0.0059422	0.8018	0.0023676	0.00064694	0.0031638	0.00027817	0.0096178	0.001618	0.0016158	9.3696e-06	0.0019647	2.5667e-06	0.0075822	0.0026588	0.0032049	0.0011608	6.1003e-05	0.00024588	0.0010808	0.013583	
0.0014167	0.0052628	0.00081397	0.00053614	5.2517e-05	0.01338	0.00034276	0.0002633	0.0045404	0.0045404	0.0028181	0.0059433	0.8013	0.0023721	0.00065409	0.0031645	0.0002877	0.0096115	0.0016197	0.0016174	9.5542e-06	0.0019679	2.8059e-06	0.0075826	0.0026595	0.0032079	0.0011622	6.1593e-05	0.00024709	0.0010648	0.013579	
0.0014203	0.0052472	0.00081351	0.00053436	5.2763e-05	0.013376	0.00034552	0.00027176	0.0045426	0.0045426	0.0028214	0.0059444	0.8008	0.0023767	0.00066116	0.003165	0.00029715	0.0096051	0.0016213	0.001619	9.7321e-06	0.001971	3.0305e-06	0.0075829	0.0026601	0.0032108	0.0011635	6.216e-05	0.00024828	0.0010487	0.013574	
0.0014238	0.0052316	0.00081305	0.00053256	5.3003e-05	0.013372	0.00034827	0.00027972	0.0045448	0.0045448	0.0028247	0.0059454	0.80029	0.0023813	0.00066818	0.0031656	0.00030651	0.0095987	0.0016229	0.0016205	9.9033e-06	0.001974	3.241e-06	0.0075832	0.0026607	0.0032138	0.0011649	6.2769e-05	0.00024945	0.0010324	0.01357	
0.0014274	0.005216	0.00081257	0.00053076	5.3241e-05	0.013368	0.00035103	0.00028886	0.004547	0.004547	0.002828	0.0059465	0.79979	0.0023859	0.00067533	0.0031662	0.00031323	0.0096219	0.0016246	0.0016221	1.0066e-05	0.0019772	3.4735e-06	0.0075836	0.0026613	0.0032168	0.0011661	6.3348e-05	0.00025065	0.0010164	0.013566	
0.001431	0.0052005	0.0008121	0.00052897	5.3478e-05	0.013364	0.0003538	0.00029919	0.0045492	0.0045492	0.0028313	0.0059476	0.7993	0.0023905	0.00068261	0.0031669	0.00032009	0.0096455	0.0016263	0.0016238	1.0234e-05	0.0019806	3.7269e-06	0.007584	0.0026621	0.0032198	0.0011674	6.3962e-05	0.00025187	0.0010008	0.013561	
0.0014346	0.005185	0.00081162	0.00052716	5.3708e-05	0.01336	0.00035656	0.00030885	0.0045514	0.0045514	0.0028346	0.0059486	0.79881	0.002395	0.00068982	0.0031676	0.00032688	0.0096689	0.001628	0.0016254	1.0395e-05	0.0019838	3.9636e-06	0.0075844	0.0026627	0.0032227	0.0011687	6.4551e-05	0.00025307	0.00098496	0.013557	
0.0014381	0.0051693	0.00081114	0.00052535	5.3931e-05	0.013356	0.00035931	0.00031795	0.0045535	0.0045535	0.0028379	0.0059497	0.79831	0.0023996	0.00069696	0.0031682	0.00033359	0.0096921	0.0016296	0.001627	1.0549e-05	0.0019869	4.1856e-06	0.0075848	0.0026634	0.0032257	0.00117	6.5117e-05	0.00025424	0.000969	0.013553	
0.0014417	0.0051538	0.00081065	0.00052353	5.4147e-05	0.013352	0.00036205	0.00032654	0.0045557	0.0045557	0.0028412	0.0059507	0.79781	0.0024042	0.00070404	0.0031687	0.00034046	0.0097157	0.0016312	0.0016285	1.0697e-05	0.00199	4.3935e-06	0.0075851	0.002664	0.0032287	0.0011712	6.5725e-05	0.00025539	0.0009529	0.013548	
0.0014453	0.0051383	0.00081017	0.00052171	5.4362e-05	0.013348	0.0003648	0.00033635	0.0045579	0.0045579	0.0028444	0.0059518	0.79732	0.0024087	0.00071126	0.0031694	0.00034749	0.0097397	0.0016329	0.0016301	1.085e-05	0.0019932	4.6236e-06	0.0075854	0.0026647	0.0032316	0.0011725	6.6373e-05	0.00025657	0.00093713	0.013544	
0.0014489	0.005123	0.0008097	0.00051989	5.4576e-05	0.013345	0.00036756	0.00034752	0.0045601	0.0045601	0.0028477	0.0059529	0.79684	0.0024133	0.00071861	0.0031702	0.00035465	0.0097641	0.0016346	0.0016318	1.1008e-05	0.0019966	4.8773e-06	0.0075857	0.0026654	0.0032346	0.0011738	6.7063e-05	0.00025778	0.00092167	0.013539	
0.0014525	0.0051077	0.00080923	0.00051808	5.4789e-05	0.013341	0.00037033	0.0003581	0.0045623	0.0045623	0.002851	0.005954	0.79635	0.0024179	0.00072609	0.003171	0.00036197	0.0097888	0.0016364	0.0016335	1.1172e-05	0.0020001	5.1164e-06	0.0075862	0.0026661	0.0032376	0.0011752	6.7796e-05	0.00025903	0.00090651	0.013535	
0.0014561	0.0050925	0.00080876	0.00051626	5.5e-05	0.013337	0.00037312	0.00037009	0.0045645	0.0045645	0.0028543	0.0059551	0.79588	0.0024224	0.00073371	0.0031719	0.00036944	0.0098139	0.0016383	0.0016352	1.1341e-05	0.0020038	5.3793e-06	0.0075867	0.0026669	0.0032406	0.0011767	6.8571e-05	0.0002603	0.00089164	0.013531	
0.0014598	0.0050773	0.0008083	0.00051445	5.521e-05	0.013333	0.00037592	0.00038348	0.0045667	0.0045667	0.0028576	0.0059562	0.7954	0.002427	0.00074145	0.003173	0.00037705	0.0098393	0.0016402	0.0016369	1.1514e-05	0.0020075	5.6644e-06	0.0075872	0.0026678	0.0032436	0.0011783	6.9384e-05	0.00026159	0.00087702	0.013527	
0.0014634	0.0050621	0.00080783	0.00051263	5.5412e-05	0.013329	0.0003787	0.00039613	0.0045689	0.0045689	0.0028609	0.0059573	0.79493	0.0024316	0.00074913	0.0031739	0.00038458	0.0098646	0.001642	0.0016386	1.168e-05	0.0020112	5.933e-06	0.0075878	0.0026686	0.0032466	0.0011798	7.0172e-05	0.00026287	0.00086228	0.013522	
0.001467	0.0050469	0.00080734	0.0005108	5.5608e-05	0.013326	0.00038147	0.00040808	0.0045711	0.0045711	0.0028642	0.0059584	0.79446	0.0024362	0.00075674	0.0031748	0.00039204	0.0098897	0.0016439	0.0016403	1.184e-05	0.0020148	6.1855e-06	0.0075882	0.0026694	0.0032496	0.0011813	7.0936e-05	0.00026411	0.00084741	0.013518	
0.0014706	0.0050317	0.00080687	0.00050898	5.5803e-05	0.013322	0.00038426	0.00042158	0.0045733	0.0045733	0.0028675	0.0059596	0.79399	0.0024408	0.00076448	0.0031759	0.00039965	0.0099151	0.0016458	0.0016421	1.2005e-05	0.0020186	6.463e-06	0.0075888	0.0026702	0.0032526	0.0011828	7.1742e-05	0.00026539	0.00083281	0.013514	
0.0014743	0.0050165	0.00080638	0.00050714	5.5991e-05	0.013318	0.00038703	0.00043434	0.0045755	0.0045755	0.0028708	0.0059607	0.79352	0.0024453	0.00077216	0.0031768	0.00040719	0.0099404	0.0016477	0.0016438	1.2164e-05	0.0020222	6.7237e-06	0.0075893	0.002671	0.0032556	0.0011843	7.2523e-05	0.00026664	0.00081809	0.01351	
0.0014779	0.0050013	0.00080588	0.00050529	5.6172e-05	0.013314	0.00038979	0.00044637	0.0045777	0.0045777	0.0028741	0.0059618	0.79304	0.0024499	0.00077977	0.0031777	0.00041465	0.0099655	0.0016495	0.0016454	1.2315e-05	0.0020258	6.9679e-06	0.0075898	0.0026718	0.0032586	0.0011858	7.3278e-05	0.00026787	0.00080323	0.013506	
0.0014815	0.0049861	0.00080538	0.00050345	5.6351e-05	0.013311	0.00039256	0.00045986	0.0045799	0.0045799	0.0028774	0.0059629	0.79258	0.0024544	0.00078751	0.0031787	0.00042226	0.009991	0.0016514	0.0016471	1.2471e-05	0.0020295	7.2354e-06	0.0075903	0.0026726	0.0032616	0.0011873	7.4073e-05	0.00026912	0.00078863	0.013501	
0.0014851	0.004971	0.00080489	0.0005016	5.6529e-05	0.013307	0.00039535	0.00047519	0.0045821	0.0045821	0.0028807	0.005964	0.79212	0.002459	0.0007954	0.0031798	0.00043002	0.010017	0.0016533	0.0016489	1.2633e-05	0.0020334	7.5317e-06	0.007591	0.0026735	0.0032646	0.0011889	7.4916e-05	0.00027041	0.00077432	0.013497	
0.0014887	0.0049559	0.00080439	0.00049975	5.67e-05	0.013303	0.00039812	0.00048969	0.0045843	0.0045843	0.0028839	0.0059651	0.79166	0.0024636	0.00080321	0.0031809	0.00043772	0.010042	0.0016552	0.0016507	1.2789e-05	0.0020372	7.8105e-06	0.0075915	0.0026743	0.0032676	0.0011904	7.5732e-05	0.00027167	0.00075989	0.013493	
0.0014924	0.0049407	0.00080388	0.0004979	5.687e-05	0.0133	0.00040091	0.00049441	0.0045865	0.0045865	0.0028872	0.0059663	0.7912	0.0024681	0.00081119	0.0031819	0.00043954	0.010069	0.0016571	0.0016525	1.2951e-05	0.0020409	8.151e-06	0.0075921	0.0026753	0.0032706	0.0011921	7.6518e-05	0.00027297	0.00074574	0.013489	
0.001496	0.0049256	0.00080338	0.00049604	5.7033e-05	0.013296	0.00040368	0.00049875	0.0045888	0.0045888	0.0028905	0.0059674	0.79074	0.0024727	0.00081909	0.0031828	0.00044133	0.010095	0.001659	0.0016543	1.3105e-05	0.0020445	8.4689e-06	0.0075926	0.0026761	0.0032735	0.0011936	7.7359e-05	0.00027423	0.00073143	0.013485	
0.0014997	0.0049105	0.00080288	0.00049419	5.7195e-05	0.013292	0.00040647	0.00049908	0.004591	0.004591	0.0028938	0.0059686	0.79029	0.0024773	0.00082713	0.0031838	0.00044317	0.010122	0.0016609	0.0016561	1.3264e-05	0.0020482	8.8219e-06	0.0075932	0.0026771	0.0032765	0.0011953	7.8246e-05	0.00027553	0.0007174	0.013481	
0.0015033	0.0048956	0.00080238	0.00049232	5.7349e-05	0.013288	0.00040924	0.00049921	0.0045932	0.0045932	0.002897	0.0059697	0.78984	0.0024818	0.00083509	0.0031848	0.00044498	0.010148	0.0016627	0.0016579	1.3416e-05	0.0020519	9.1514e-06	0.0075937	0.002678	0.0032795	0.0011969	7.9191e-05	0.0002768	0.00070321	0.013477	
0.001507	0.0048807	0.00080189	0.00049045	5.7502e-05	0.013285	0.00041202	0.00049971	0.0045954	0.0045954	0.0029003	0.0059709	0.7894	0.0024864	0.00084321	0.0031859	0.00044692	0.010145	0.0016646	0.0016597	1.3575e-05	0.0020557	9.5185e-06	0.0075943	0.002679	0.0032825	0.0011986	8.0193e-05	0.0002781	0.00068932	0.013473	
0.0015106	0.0048659	0.00080141	0.00048859	5.7654e-05	0.013281	0.00041482	0.00050054	0.0045977	0.0045977	0.0029036	0.0059721	0.78896	0.002491	0.00085147	0.003187	0.00044893	0.010142	0.0016666	0.0016616	1.3739e-05	0.0020596	9.9216e-06	0.007595	0.00268	0.0032855	0.0012003	8.1248e-05	0.00027944	0.00067569	0.013469	
0.0015143	0.0048512	0.00080092	0.00048673	5.7805e-05	0.013278	0.00041763	0.0005012	0.0045999	0.0045999	0.0029069	0.0059732	0.78852	0.0024956	0.00085987	0.0031883	0.00045099	0.01014	0.0016687	0.0016635	1.3909e-05	0.0020637	1.0302e-05	0.0075957	0.002681	0.0032886	0.0012022	8.2357e-05	0.0002808	0.00066231	0.013465	
0.001518	0.0048364	0.00080043	0.00048486	5.7948e-05	0.013274	0.00042043	0.00050169	0.0046021	0.0046021	0.0029102	0.0059744	0.78807	0.0025002	0.0008682	0.0031895	0.00045302	0.010137	0.0016707	0.0016654	1.4072e-05	0.0020677	1.066e-05	0.0075964	0.002682	0.0032916	0.0012039	8.3435e-05	0.00028214	0.00064881	0.013461	
0.0015217	0.0048217	0.00079994	0.00048299	5.8091e-05	0.01327	0.00042324	0.00050251	0.0046044	0.0046044	0.0029135	0.0059756	0.78764	0.0025047	0.00087668	0.0031907	0.00045511	0.010134	0.0016728	0.0016673	1.424e-05	0.0020718	1.1054e-05	0.0075972	0.0026831	0.0032946	0.0012058	8.4568e-05	0.00028351	0.00063556	0.013457	
0.0015254	0.004807	0.00079944	0.00048111	5.8226e-05	0.013267	0.00042604	0.00050323	0.0046066	0.0046066	0.0029168	0.0059767	0.7872	0.0025093	0.00088508	0.003192	0.00045715	0.010132	0.0016748	0.0016691	1.4401e-05	0.0020759	1.1422e-05	0.0075979	0.0026841	0.0032976	0.0012076	8.5665e-05	0.00028485	0.00062217	0.013453	
0.001529	0.0047922	0.00079893	0.00047922	5.8354e-05	0.013263	0.00042882	0.00051485	0.0046088	0.0046088	0.00292	0.0059779	0.78676	0.0025138	0.0008934	0.0031932	0.00045916	0.010129	0.0016768	0.0016709	1.4555e-05	0.0020799	1.1766e-05	0.0075986	0.002685	0.0033006	0.0012094	8.673e-05	0.00028617	0.00060865	0.013448	
0.0015327	0.0047775	0.00079843	0.00047733	5.8481e-05	0.01326	0.00043162	0.00052799	0.0046111	0.0046111	0.0029233	0.005979	0.78632	0.0025184	0.00090187	0.0031944	0.00046123	0.010126	0.0016788	0.0016728	1.4714e-05	0.002084	1.2146e-05	0.0075994	0.002686	0.0033036	0.0012112	8.785e-05	0.00028751	0.00059539	0.013445	
0.0015364	0.0047629	0.00079793	0.00047544	5.8601e-05	0.013256	0.0004344	0.00054027	0.0046133	0.0046133	0.0029266	0.0059802	0.78589	0.0025229	0.00091026	0.0031956	0.00046326	0.010124	0.0016809	0.0016746	1.4866e-05	0.002088	1.2501e-05	0.0076001	0.002687	0.0033066	0.001213	8.9038e-05	0.00028883	0.00058198	0.013441	
