Urocitellus_parryii	Sciurus_vulgaris	Rattus_rattus	Rattus_norvegicus	Psammomys_obesus	Peromyscus_maniculatus	Peromyscus_leucopus	Onychomys_torridus	Nannospalax_galili	Mus_spretus	Mus_spicilegus	Mus_pahari	Mus_musculus	Mus_caroli	Microtus_ochrogaster	Meriones_unguiculatus	Marmota_marmota	Marmota_flaviventris	Jaculus_jaculus	Ictidomys_tridecemlineatus	Heterocephalus_glaber	Fukomys_damarensis	Cricetulus_griseus	Cavia_porcellus	Castor_canadensis	Arvicola_amphibius	
0.0046327	0.00023695	0.00041248	0.00049348	0.00011753	0.43811	0.00089527	1.1411e-05	1.437e-06	0.00058743	0.0076725	1.3753e-05	0.00010769	1.3922e-05	0.00024126	0.0002706	0.0015372	7.9356e-05	2.2549e-05	0.0002175	5.865e-06	5.2611e-07	5.5385e-07	6.8899e-07	1.2615e-05	0.00044631	
0.0046391	0.00023891	0.00041154	0.000496	0.00012033	0.44094	0.00089323	1.1284e-05	1.3546e-06	0.00058535	0.0078287	1.3215e-05	0.00010794	1.4696e-05	0.0002286	0.00026885	0.0015437	7.9217e-05	3.0598e-05	0.00021913	5.8651e-06	4.5487e-07	5.6298e-07	6.3926e-07	1.2644e-05	0.00044192	
0.0046295	0.00024277	0.00041066	0.00049856	0.0001232	0.44381	0.00089127	1.117e-05	1.2869e-06	0.00058335	0.0079865	1.2736e-05	0.0001082	1.5507e-05	0.00021676	0.00026717	0.0015502	7.9077e-05	4.1533e-05	0.00022079	5.8494e-06	3.7504e-07	5.7616e-07	5.7723e-07	1.2713e-05	0.00043782	
0.0046201	0.0002484	0.00040984	0.00050115	0.00012616	0.44674	0.00088938	1.1068e-05	1.232e-06	0.00058143	0.0081457	1.2309e-05	0.00010847	1.6356e-05	0.00020569	0.00026556	0.0015568	7.8935e-05	5.6501e-05	0.00022249	5.848e-06	3.0298e-07	5.9359e-07	5.2771e-07	1.2825e-05	0.000434	
0.0046109	0.0002559	0.00040908	0.00050379	0.0001292	0.44983	0.00087824	1.0977e-05	1.1884e-06	0.00057959	0.0083066	1.1929e-05	0.00010875	1.7245e-05	0.00019535	0.00026401	0.0015634	7.879e-05	7.7097e-05	0.00022422	5.8611e-06	2.3767e-07	6.1553e-07	4.8871e-07	1.2984e-05	0.00043045	
0.0046015	0.00026078	0.00040828	0.0005064	0.00013216	0.45289	0.000867	1.0877e-05	1.1375e-06	0.00057769	0.0084668	1.1522e-05	0.00010902	1.8108e-05	0.00019411	0.00026241	0.00157	7.8638e-05	9.2458e-05	0.00022593	5.8493e-06	2.5284e-07	6.3219e-07	4.4194e-07	1.3116e-05	0.00042619	
0.0045923	0.00023551	0.00040754	0.00050905	0.0001352	0.45601	0.00085595	1.0789e-05	1.0972e-06	0.00057586	0.0086286	1.1161e-05	0.0001093	1.9013e-05	0.00019306	0.00026087	0.0015766	7.8483e-05	0.00011442	0.00022768	5.8519e-06	2.701e-07	6.5352e-07	4.0489e-07	1.3298e-05	0.00042222	
0.0045833	0.0002253	0.00040677	0.00051166	0.00013818	0.45909	0.00084479	1.069e-05	1.0491e-06	0.00057397	0.0087899	1.0775e-05	0.00010957	1.9894e-05	0.00019757	0.00025928	0.0015833	7.8327e-05	0.00013041	0.00022946	5.8394e-06	2.8194e-07	6.6985e-07	3.6066e-07	1.3453e-05	0.00041759	
0.0045469	0.00016613	0.00040387	0.00052227	0.00015029	0.47167	0.00080085	1.0327e-05	8.9596e-07	0.00056662	0.0094421	9.3931e-06	0.00011064	2.3568e-05	0.00021691	0.00025307	0.0016099	7.7634e-05	9.9204e-05	0.00023649	5.6966e-06	2.905e-07	7.4311e-07	1.3691e-07	1.4498e-05	0.00040027	
0.0045377	0.00016404	0.0004031	0.00052488	0.00015337	0.47479	0.00078976	1.0222e-05	8.4934e-07	0.00056469	0.0096048	9.5104e-06	0.00011089	2.4454e-05	0.00022152	0.00025156	0.0016165	7.7444e-05	8.4315e-05	0.00023822	5.6366e-06	2.8277e-07	7.5316e-07	1.334e-07	1.472e-05	0.00039578	
0.0045286	0.00016408	0.0004023	0.00052746	0.00015639	0.47788	0.00077857	1.0107e-05	7.9577e-07	0.00056284	0.009769	9.423e-06	0.00011115	2.5386e-05	0.00022592	0.00025	0.0016232	7.7252e-05	6.415e-05	0.00023999	5.5609e-06	2.696e-07	7.5784e-07	1.2675e-07	1.4909e-05	0.00039113	
0.0045197	0.00016518	0.00040146	0.00053001	0.00015948	0.48102	0.00076755	1.0003e-05	6.1556e-07	0.00056106	0.0099347	9.3565e-06	0.00011141	2.636e-05	0.00023068	0.00024849	0.00163	7.7058e-05	4.9703e-05	0.00024179	5.4985e-06	2.5813e-07	7.6691e-07	1.232e-07	1.4846e-05	0.00038678	
0.0045108	0.00016405	0.00040058	0.00053253	0.0001625	0.48413	0.00075642	9.8884e-06	5.9697e-07	0.00055936	0.010102	9.2331e-06	0.00011169	2.7391e-05	0.00023523	0.00024693	0.0016367	7.6856e-05	3.0324e-05	0.00024357	5.4207e-06	2.4127e-07	7.7059e-07	1.1679e-07	1.4757e-05	0.00038228	
0.004502	0.00013584	0.00039976	0.00053509	0.00016544	0.4873	0.00074549	9.693e-06	5.8516e-07	0.00055773	0.010271	8.8286e-06	0.00011198	2.8476e-05	0.00023958	0.0002453	0.0016434	7.6652e-05	1.5827e-05	0.00024539	5.3574e-06	2.264e-07	7.6628e-07	1.1281e-07	1.4713e-05	0.00037761	
0.0044933	0.00011023	0.00039899	0.00053768	0.00016846	0.49053	0.00073472	9.5098e-06	5.7827e-07	0.00055617	0.010442	8.4645e-06	0.00011227	2.9622e-05	0.00024425	0.00024373	0.0016502	7.6445e-05	4.3594e-06	0.00024725	5.3101e-06	2.1359e-07	7.6632e-07	8.7506e-08	1.4365e-05	0.00037323	
0.0044846	8.1585e-05	0.00039819	0.00054025	0.0001714	0.49373	0.00072385	9.3157e-06	5.6686e-07	0.00055454	0.010612	8.0746e-06	0.00011255	3.0735e-05	0.00024871	0.0002421	0.001657	7.6231e-05	3.4969e-06	0.00024908	5.2474e-06	1.9551e-07	7.6099e-07	9.6514e-08	1.3972e-05	0.00036868	
0.0044758	8.332e-05	0.00039735	0.00054278	0.00017426	0.4969	0.00071288	9.1105e-06	5.5087e-07	0.00055285	0.010781	7.6577e-06	0.00011282	3.1816e-05	0.00025297	0.00024041	0.0016637	7.6008e-05	9.0611e-06	0.00025088	5.1696e-06	1.7218e-07	7.5184e-07	1.0203e-07	1.353e-05	0.00036397	
0.0044671	8.5498e-05	0.00039254	0.0005455	0.00017721	0.50004	0.00070181	8.8911e-06	5.3978e-07	0.0005511	0.010949	7.2075e-06	0.00011308	3.2866e-05	0.00025296	0.00023879	0.0016705	7.5784e-05	1.5522e-05	0.00025273	5.1045e-06	1.5025e-07	7.4709e-07	1.095e-07	1.317e-05	0.00035983	
0.0044586	8.8279e-05	0.00038786	0.00054825	0.00018024	0.50324	0.00069092	8.6857e-06	5.3378e-07	0.00054942	0.01112	6.8041e-06	0.00011335	3.3969e-05	0.00025313	0.00023722	0.0016774	7.5557e-05	2.3749e-05	0.00025461	5.053e-06	1.298e-07	7.4716e-07	1.1955e-07	1.2886e-05	0.00035595	
0.0044502	9.1711e-05	0.00038331	0.00055106	0.00018336	0.5065	0.0006802	8.4937e-06	4.7542e-07	0.00054781	0.011292	6.443e-06	0.00011362	3.5126e-05	0.00025349	0.00023572	0.0016843	7.5328e-05	3.5109e-05	0.00025653	5.015e-06	1.1052e-07	7.5206e-07	1.3257e-07	1.197e-05	0.00035231	
0.004442	9.5839e-05	0.00037888	0.0005539	0.00018658	0.50982	0.00066965	8.3145e-06	4.2659e-07	0.00054628	0.011465	6.1203e-06	0.00011391	3.634e-05	0.00025404	0.00023428	0.0016913	7.5097e-05	5.0428e-05	0.00025849	4.9902e-06	9.2137e-08	7.6183e-07	1.4909e-07	1.1225e-05	0.00034893	
0.004434	0.00010073	0.00037437	0.0005567	0.00018989	0.5132	0.00065927	8.1475e-06	2.6681e-07	0.00054482	0.011641	5.8326e-06	0.00011421	3.7615e-05	0.00025479	0.00023291	0.0016983	7.4864e-05	7.1477e-05	0.00026049	4.9341e-06	6.6782e-08	7.0184e-07	1.7543e-07	1.0621e-05	0.00034578	
0.0044258	0.00010367	0.00036999	0.00055955	0.00019313	0.51654	0.00064877	8.1017e-06	2.4494e-07	0.0005433	0.011815	5.5166e-06	0.00011449	4.5211e-05	0.00025542	0.00023148	0.0017053	7.4623e-05	8.758e-05	0.00026247	4.8563e-06	7.9753e-08	7.2272e-07	1.9702e-07	9.9568e-06	0.00034252	
0.0044179	0.00010726	0.00036572	0.00056244	0.00019646	0.51994	0.00063844	8.065e-06	2.268e-07	0.00054185	0.011992	5.2316e-06	0.00011479	5.3143e-05	0.00025639	0.0002301	0.0017123	7.438e-05	0.00010965	0.00026449	4.7636e-06	8.8386e-08	7.4903e-07	2.1324e-07	9.4085e-06	0.00033182	
0.0044099	0.00010976	0.00036145	0.00056533	0.00019976	0.52335	0.0006281	8.0255e-06	2.0747e-07	0.00054038	0.012168	4.9441e-06	0.00011508	6.1078e-05	0.00025733	0.00022871	0.0017194	7.4131e-05	0.00013026	0.0002665	4.6658e-06	9.4156e-08	7.7345e-07	2.2791e-07	8.8592e-06	0.00032112	
0.0044019	0.00011117	0.00035717	0.00056821	0.00020305	0.52676	0.00061776	7.9834e-06	1.8697e-07	0.0005389	0.012345	4.654e-06	0.00011536	6.9018e-05	0.00025826	0.0002273	0.0017264	7.3876e-05	0.0001494	0.00026851	4.563e-06	9.7066e-08	7.9596e-07	2.4101e-07	8.309e-06	0.00031043	
0.0043939	0.00011149	0.0003529	0.00057109	0.00020631	0.53016	0.00060741	7.9385e-06	1.6529e-07	0.00053739	0.012522	4.3614e-06	0.00011564	7.6961e-05	0.00025917	0.00022587	0.0017334	7.3615e-05	0.00016709	0.00027052	4.4551e-06	9.7113e-08	8.1658e-07	2.5256e-07	7.7578e-06	0.00029974	
0.0043858	0.00010998	0.00034857	0.00057393	0.00020951	0.53355	0.00059699	7.8861e-06	1.4037e-07	0.00053584	0.012698	4.0521e-06	0.00011591	8.4774e-05	0.00025955	0.0002244	0.0017404	7.3347e-05	0.00018014	0.00027251	4.3344e-06	9.3166e-08	8.3238e-07	2.6031e-07	7.1579e-06	0.00029825	
0.0043779	0.00010883	0.00034434	0.00057682	0.00021278	0.53698	0.00058669	7.8402e-06	1.1818e-07	0.00053434	0.012876	3.7672e-06	0.00011618	9.2861e-05	0.0002601	0.00022296	0.0017475	7.3075e-05	0.00019841	0.00027453	4.2235e-06	8.8542e-08	8.5195e-07	2.7102e-07	6.6472e-06	0.00029688	
0.0043701	0.00010816	0.0003402	0.00057974	0.00021613	0.54047	0.00057653	7.8012e-06	9.8599e-08	0.00053289	0.013055	3.5069e-06	0.00011647	9.4872e-05	0.00026081	0.00022158	0.0017546	7.2801e-05	0.00022366	0.00027658	4.123e-06	8.3369e-08	8.7593e-07	2.853e-07	6.218e-06	0.00029563	
0.0043624	0.00010796	0.00033615	0.00058269	0.00021956	0.54401	0.0005665	7.7692e-06	8.1195e-08	0.0005315	0.013235	3.2688e-06	0.00011676	9.6968e-05	0.0002617	0.00022024	0.0017618	7.2524e-05	0.0002577	0.00027867	4.0325e-06	7.7594e-08	9.0459e-07	3.0349e-07	5.8572e-06	0.00029449	
0.0043549	0.00010824	0.0003322	0.00058569	0.00022308	0.5476	0.0005566	7.7441e-06	6.5652e-08	0.00053017	0.013418	3.0513e-06	0.00011706	9.9152e-05	0.00026277	0.00021895	0.001769	7.2245e-05	0.00030327	0.0002808	3.9517e-06	7.1189e-08	9.3834e-07	3.2618e-07	5.5549e-06	0.00029347	
0.0043472	0.00010673	0.00032821	0.00058865	0.00022653	0.55117	0.00054664	7.712e-06	7.7124e-08	0.00052879	0.013599	2.821e-06	0.00011734	0.00010129	0.00027515	0.00021761	0.0017761	7.1958e-05	0.0003413	0.00028291	3.8377e-06	1.071e-07	9.67e-07	3.4346e-07	5.2261e-06	0.00029217	
0.0043398	0.00010579	0.00032431	0.00059166	0.00023007	0.5548	0.00053681	7.6873e-06	9.016e-08	0.00052748	0.013783	2.6115e-06	0.00011764	0.00010353	0.00028714	0.00021633	0.0017834	7.1668e-05	0.00039351	0.00028505	3.7348e-06	1.4496e-07	1.0015e-06	3.1531e-07	4.9538e-06	0.00029079	
0.0043324	0.00010526	0.00032049	0.00059471	0.0002337	0.55849	0.00052711	7.6691e-06	1.0479e-07	0.00052621	0.013968	2.4192e-06	0.00011794	0.00010586	0.00029983	0.00021508	0.0017906	7.1376e-05	0.00046245	0.00028724	3.641e-06	1.847e-07	1.0415e-06	2.9194e-07	4.7251e-06	0.00028953	
0.004325	0.00010295	0.00031664	0.00059773	0.00023726	0.56215	0.00051734	7.6439e-06	1.1692e-07	0.0005249	0.014152	2.2154e-06	0.00011824	0.00010814	0.00031217	0.00021379	0.0017979	7.1076e-05	0.00052129	0.0002894	3.5357e-06	2.1938e-07	1.0761e-06	2.6431e-07	4.476e-06	0.00028821	
0.0043177	0.00010122	0.00031288	0.00060079	0.00024091	0.56588	0.00050771	7.6262e-06	1.3113e-07	0.00052365	0.014338	2.0299e-06	0.00011854	0.00011053	0.00032531	0.00021256	0.0018052	7.0774e-05	0.00060195	0.0002916	3.4407e-06	2.567e-07	1.1173e-06	2.418e-07	4.2712e-06	0.00028702	
0.0043103	9.7575e-05	0.00030906	0.00060382	0.00024449	0.56957	0.000498	7.6007e-06	1.425e-07	0.00052234	0.014523	1.8316e-06	0.00011883	0.00011286	0.00033803	0.00021127	0.0018125	7.0464e-05	0.00066915	0.00029378	3.3041e-06	4.7495e-07	1.1524e-06	2.1089e-07	4.0434e-06	0.00028576	
0.0043029	0.00012552	0.00030519	0.00060682	0.00024799	0.57333	0.00048842	7.5851e-06	1.5108e-07	0.00052097	0.014708	1.6197e-06	0.00011911	0.00011514	0.00035035	0.00020993	0.0018197	7.0146e-05	0.00072404	0.00029593	3.1534e-06	6.7835e-07	1.1813e-06	2.3167e-07	3.79e-06	0.00028443	
0.0042956	0.00014991	0.00030126	0.00060979	0.00025141	0.57715	0.000479	7.5781e-06	1.569e-07	0.00051955	0.014893	1.3939e-06	0.00011937	0.00011736	0.00036354	0.00020853	0.001827	6.9826e-05	0.00076776	0.00029813	2.989e-06	8.6788e-07	1.2178e-06	2.4792e-07	3.5091e-06	0.00028323	
0.0042882	0.0001714	0.00029728	0.00061273	0.00025475	0.58094	0.00046949	7.5625e-06	1.5981e-07	0.00051806	0.015076	1.3969e-06	0.00011963	0.00011953	0.00037627	0.00020708	0.0018343	6.9498e-05	0.00080025	0.0003003	2.8095e-06	1.0428e-06	1.2476e-06	2.5944e-07	3.1949e-06	0.00028196	
0.0042808	0.00018963	0.00029324	0.00061563	0.000258	0.5848	0.00046011	7.5545e-06	1.6499e-07	0.00051651	0.015259	1.3929e-06	0.00011987	0.00012164	0.00038982	0.00020558	0.0018415	6.9163e-05	0.00085186	0.00030245	2.7453e-06	1.109e-06	1.2844e-06	2.5837e-07	2.9557e-06	0.00028081	
0.0042733	0.00020513	0.00028915	0.00061851	0.00026117	0.58862	0.00045065	7.5381e-06	1.6723e-07	0.00051491	0.015441	1.3813e-06	0.0001201	0.00012369	0.00040289	0.00020402	0.0018487	6.8819e-05	0.00089117	0.00030456	2.6685e-06	1.1662e-06	1.3144e-06	2.5281e-07	2.6877e-06	0.00027959	
0.0042659	0.00022282	0.00028516	0.00062143	0.00026445	0.59251	0.00044134	7.53e-06	1.7174e-07	0.00051337	0.015626	1.3762e-06	0.00012034	0.00012585	0.00041688	0.00020252	0.001856	6.8473e-05	0.00087052	0.00030673	2.601e-06	1.2329e-06	1.2574e-06	2.5141e-07	2.4706e-06	0.0002785	
0.0042584	0.00024379	0.00028127	0.00062439	0.00026782	0.59648	0.00043216	7.5306e-06	1.7835e-07	0.0005119	0.015811	1.3769e-06	0.00012059	0.00012811	0.00043287	0.00020107	0.0018633	6.812e-05	0.00086411	0.00030887	2.5411e-06	1.3089e-06	1.2087e-06	2.5368e-07	2.2924e-06	0.00027382	
0.0042511	0.0002676	0.00027732	0.00062732	0.00027131	0.60051	0.00042313	7.5397e-06	1.8752e-07	0.00051049	0.015999	1.3841e-06	0.00012085	0.00013049	0.00044998	0.00019968	0.0018706	6.7764e-05	0.00087267	0.00031105	2.4697e-06	1.376e-06	1.1681e-06	2.5134e-07	2.1493e-06	0.00026943	
0.0042439	0.00029458	0.00027348	0.0006303	0.0002749	0.60462	0.00041424	7.5571e-06	1.995e-07	0.00050916	0.016188	1.3978e-06	0.00012112	0.00013299	0.00046624	0.00019834	0.0018779	6.7406e-05	0.00089711	0.00031328	2.4069e-06	1.454e-06	1.1358e-06	2.531e-07	1.6864e-06	0.00026482	
0.0042367	0.0003185	0.00026959	0.00063325	0.00027842	0.6087	0.00040527	7.5667e-06	2.0846e-07	0.00050777	0.016377	1.4045e-06	0.00012137	0.00013543	0.000482	0.00019695	0.0018852	6.7041e-05	0.00091224	0.00031549	2.3647e-06	1.4233e-06	1.0974e-06	2.6096e-07	1.1781e-06	0.00026007	
0.0042294	0.00033945	0.0002658	0.00063624	0.00028205	0.61285	0.00039643	7.4067e-06	2.2175e-07	0.00050645	0.016568	1.4176e-06	0.00012164	0.00013799	0.00049885	0.00019562	0.0018925	6.6667e-05	0.00091367	0.00031767	2.3115e-06	1.3848e-06	1.0662e-06	2.6466e-07	1.0987e-06	0.00025561	
0.0042222	0.00036211	0.00026208	0.00063926	0.00028574	0.61705	0.00038768	7.253e-06	2.3684e-07	0.00050517	0.01676	1.4343e-06	0.00012191	0.00014064	0.00051646	0.00019431	0.0018999	6.6291e-05	0.00092466	0.00031988	2.2617e-06	1.351e-06	1.0388e-06	2.7064e-07	1.0304e-06	0.00025134	
0.004215	0.00038124	0.00025833	0.00064227	0.00028939	0.62124	0.00037889	7.0939e-06	2.4983e-07	0.00050385	0.016951	1.4462e-06	0.00012218	0.00014326	0.00053384	0.00019298	0.0019073	6.591e-05	0.00093087	0.00032212	2.2042e-06	1.3121e-06	1.0078e-06	2.7389e-07	9.5693e-07	0.00024701	
0.004208	0.00040188	0.00025465	0.0006453	0.00029311	0.62547	0.00037018	6.9405e-06	2.6452e-07	0.00050257	0.017144	1.4612e-06	0.00012245	0.00014596	0.00055195	0.00019167	0.0019147	6.5526e-05	0.00094606	0.00032438	2.1493e-06	1.2773e-06	9.8016e-07	2.792e-07	8.9279e-07	0.00024286	
0.004201	0.0004239	0.00025102	0.00064836	0.00029688	0.62975	0.00036155	6.7918e-06	2.8079e-07	0.00050132	0.017338	1.4788e-06	0.00012272	0.00014873	0.00057075	0.00019038	0.0019221	6.5138e-05	0.00096978	0.00032667	2.0962e-06	1.2457e-06	9.5519e-07	2.8631e-07	8.361e-07	0.00023885	
0.0041942	0.00044761	0.00024744	0.00065145	0.00030072	0.63407	0.00035298	6.6482e-06	2.9902e-07	0.0005001	0.017534	1.4994e-06	0.000123	0.00015159	0.00059034	0.00018912	0.0019296	6.4747e-05	0.0010041	0.00032899	2.0448e-06	1.2173e-06	9.3317e-07	2.953e-07	7.8676e-07	0.000235	
0.0041873	0.0004694	0.00024385	0.00065452	0.00030451	0.63838	0.00034439	6.4997e-06	3.1512e-07	0.00049885	0.017729	1.5155e-06	0.00012327	0.00015442	0.00060976	0.00018783	0.0019371	6.4349e-05	0.0010335	0.0003313	1.9861e-06	1.1841e-06	9.0783e-07	3.0162e-07	7.3343e-07	0.0002311	
0.0041804	0.00049293	0.00024031	0.00065761	0.00030837	0.64274	0.00033587	6.3561e-06	3.3325e-07	0.00049764	0.017925	1.5347e-06	0.00012354	0.00015733	0.00062998	0.00018656	0.0019446	6.3947e-05	0.0010737	0.00033363	1.9294e-06	1.1544e-06	8.8527e-07	3.1012e-07	6.868e-07	0.00022734	
0.0041737	0.00051808	0.00023682	0.00066073	0.00031229	0.64709	0.00032732	6.2063e-06	3.5334e-07	0.00049645	0.018123	1.5566e-06	0.00012382	0.00016032	0.00065096	0.00018532	0.0019521	6.3541e-05	0.0011252	0.000336	1.8742e-06	1.1275e-06	8.6501e-07	3.2062e-07	6.4564e-07	0.00022372	
0.0041669	0.00054127	0.00023331	0.00066384	0.00031616	0.65142	0.00031874	6.0516e-06	3.7123e-07	0.00049523	0.01832	1.5739e-06	0.00012409	0.00016328	0.00067169	0.00018404	0.0019596	6.3128e-05	0.001171	0.00033834	1.8117e-06	1.0959e-06	8.4152e-07	3.2841e-07	6.0084e-07	0.00022005	
0.0041602	0.00056641	0.00022986	0.00066697	0.0003201	0.6558	0.00031023	5.9018e-06	3.9148e-07	0.00049405	0.018519	1.5944e-06	0.00012437	0.00016633	0.00069198	0.00018279	0.0019672	6.2712e-05	0.0012303	0.00034072	1.751e-06	1.0676e-06	8.2081e-07	3.386e-07	5.6173e-07	0.0002163	
0.0041536	0.00059342	0.00022646	0.00067013	0.0003241	0.66023	0.00030179	5.7563e-06	4.1401e-07	0.00049289	0.018718	1.6178e-06	0.00012464	0.00016644	0.00071304	0.00018156	0.0019748	6.2292e-05	0.001304	0.00034313	1.6917e-06	1.0419e-06	8.023e-07	3.5104e-07	5.273e-07	0.00021269	
0.004147	0.00061834	0.00022303	0.00067327	0.00032805	0.66465	0.00029331	5.6057e-06	4.342e-07	0.0004917	0.018918	1.6366e-06	0.00012491	0.00016653	0.00073385	0.0001803	0.0019824	6.1865e-05	0.0013708	0.00034552	1.6251e-06	1.0116e-06	7.805e-07	3.6064e-07	4.8934e-07	0.00020902	
0.0041404	0.00064545	0.00021966	0.00067644	0.00033207	0.66911	0.00028491	5.4599e-06	4.5702e-07	0.00049055	0.018955	1.6587e-06	0.00012519	0.00016665	0.00075548	0.00017906	0.00199	6.1435e-05	0.0014544	0.00034794	1.5602e-06	9.8429e-07	7.6116e-07	3.7284e-07	4.5625e-07	0.0002055	
0.0041339	0.0006752	0.00021635	0.00067964	0.00033618	0.67363	0.00027659	5.3195e-06	4.8384e-07	0.00048935	0.018992	1.6892e-06	0.00012546	0.00016674	0.00075888	0.00017785	0.0019977	6.1001e-05	0.0014283	0.00035039	1.4976e-06	9.604e-07	7.4457e-07	3.2481e-07	4.2804e-07	0.00020224	
0.0041276	0.00070805	0.0002131	0.00068288	0.00034037	0.6782	0.00026836	5.1846e-06	4.5465e-07	0.0004882	0.019029	1.7245e-06	0.00012573	0.00016687	0.00076255	0.00017667	0.0020054	6.0564e-05	0.0014152	0.00035288	1.4375e-06	9.4012e-07	7.3087e-07	2.8258e-07	4.0453e-07	0.00019914	
0.0041213	0.00074384	0.00020991	0.00068614	0.00034464	0.68283	0.0002602	5.0545e-06	4.2867e-07	0.00048709	0.019067	1.7638e-06	0.00012601	0.00016703	0.00076648	0.00017552	0.0020131	6.0123e-05	0.0014132	0.0003554	1.379e-06	9.2274e-07	7.1954e-07	2.4484e-07	3.8472e-07	0.00019617	
0.0041151	0.00078282	0.00020677	0.00068944	0.00034899	0.68751	0.00025211	4.9288e-06	4.0564e-07	0.00048601	0.019104	1.8075e-06	0.00012629	0.00016722	0.00077067	0.00017439	0.0020209	5.9678e-05	0.0014223	0.00035796	1.322e-06	9.0816e-07	7.1051e-07	2.1103e-07	3.683e-07	0.00019332	
0.004109	0.00082531	0.00020368	0.00069276	0.00035342	0.69225	0.0002441	4.8077e-06	3.854e-07	0.00048497	0.019143	1.8559e-06	0.00012658	0.00016745	0.00076561	0.00017329	0.0020287	5.9231e-05	0.0014435	0.00036055	1.2665e-06	8.9641e-07	7.0381e-07	1.8073e-07	3.5509e-07	0.00019063	
0.0041028	0.00086491	0.00020057	0.00069607	0.00035779	0.69697	0.00023605	4.6811e-06	3.6255e-07	0.00048389	0.019181	1.8987e-06	0.00012686	0.00016766	0.00076044	0.00017215	0.0020365	5.8776e-05	0.0014581	0.00036312	1.2033e-06	8.7968e-07	6.9358e-07	1.4708e-07	3.3862e-07	0.00018789	
0.0040968	0.00090902	0.00019753	0.00069942	0.00036228	0.70175	0.0002281	4.5606e-06	3.4334e-07	0.00048286	0.019219	1.9482e-06	0.00012715	0.00016791	0.00075563	0.00017105	0.0020444	5.8318e-05	0.001489	0.00036573	1.143e-06	8.6711e-07	6.8669e-07	1.1789e-07	3.2636e-07	0.0001853	
0.0040909	0.00093879	0.00019455	0.00070281	0.00036688	0.70304	0.00022038	4.4466e-06	3.3054e-07	0.00048188	0.019258	2.0051e-06	0.00012745	0.0001682	0.00075125	0.00016999	0.0020523	5.7857e-05	0.0014963	0.00036839	1.0727e-06	8.4784e-07	6.8338e-07	1.2552e-07	3.0522e-07	0.00018287	
0.0040851	0.00097322	0.00019164	0.00070625	0.00037161	0.70435	0.00021276	4.3387e-06	3.2085e-07	0.00048096	0.019297	2.0699e-06	0.00012775	0.00016854	0.00074728	0.00016897	0.0020603	5.7393e-05	0.0015207	0.00037109	1.0057e-06	8.3304e-07	6.8361e-07	1.353e-07	2.8873e-07	0.0001806	
0.0040792	0.0010038	0.0001887	0.00070966	0.00037625	0.70563	0.00021303	4.2239e-06	3.0801e-07	0.00047999	0.019336	2.127e-06	0.00012805	0.00016886	0.00074312	0.0001679	0.0020682	5.6922e-05	0.0018637	0.00037377	9.2942e-07	8.1193e-07	6.794e-07	2.3887e-07	2.6794e-07	0.00017826	
0.0040735	0.0010396	0.00018582	0.00071311	0.00038102	0.70693	0.00021332	4.1155e-06	2.9839e-07	0.00047907	0.019375	2.0335e-06	0.00012835	0.00016922	0.00073934	0.00016688	0.0020762	5.6448e-05	0.0019512	0.00037649	8.5678e-07	7.9563e-07	6.7895e-07	2.6234e-07	2.518e-07	0.00017606	
0.0040678	0.001079	0.000183	0.0007166	0.00038588	0.70825	0.00021362	4.0107e-06	2.9055e-07	0.00047819	0.019415	1.9465e-06	0.00012866	0.00016962	0.00073582	0.00016587	0.0020842	5.5971e-05	0.0020624	0.00037926	7.8488e-07	7.8172e-07	6.806e-07	2.8905e-07	2.3815e-07	0.00017396	
0.0040623	0.0011222	0.00018022	0.00072012	0.00039083	0.70959	0.00021394	3.9094e-06	2.8446e-07	0.00047734	0.019455	1.8655e-06	0.00012897	0.00017005	0.00073256	0.00016489	0.0020923	5.549e-05	0.0022023	0.00038205	7.1357e-07	7.7016e-07	6.844e-07	3.1948e-07	2.2697e-07	0.00017196	
0.0040568	0.0011693	0.00017748	0.00072367	0.00039586	0.71094	0.00021427	3.8111e-06	2.7986e-07	0.00047653	0.019496	1.7898e-06	0.00012929	0.00017051	0.00072953	0.00016394	0.0021005	5.5005e-05	0.0023746	0.00038488	6.4235e-07	7.6059e-07	6.9013e-07	3.5379e-07	2.1769e-07	0.00017005	
0.0040513	0.0012138	0.00017473	0.0007272	0.00040085	0.7123	0.00021457	3.7084e-06	2.7331e-07	0.00047568	0.019536	1.7091e-06	0.0001296	0.00017096	0.00072642	0.00016295	0.0021086	5.4514e-05	0.002535	0.0003877	7.846e-07	7.4348e-07	6.9282e-07	3.8479e-07	2.0592e-07	0.0001681	
0.0040458	0.0012622	0.00017202	0.00073077	0.00040592	0.71367	0.00021489	3.6084e-06	2.6816e-07	0.00047487	0.019577	1.6333e-06	0.00012991	0.00017144	0.00072353	0.00016198	0.0021167	5.4018e-05	0.0027313	0.00039055	9.2951e-07	7.2825e-07	6.9738e-07	4.1986e-07	1.9587e-07	0.00016624	
0.0040404	0.0013081	0.00016929	0.00073431	0.00041095	0.71503	0.00021518	3.5041e-06	2.6109e-07	0.00047402	0.019617	1.5526e-06	0.00013022	0.00017191	0.00072056	0.00016098	0.0021248	5.3516e-05	0.0029147	0.00039339	1.067e-06	7.0885e-07	6.9893e-07	4.5172e-07	1.8338e-07	0.00016435	
