Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_capucinus	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.056997	0.0019403	6.4191e-05	0.0029613	0.0018738	0.012938	0.0010287	4.4378e-06	7.779e-06	0.0029873	0.00024045	0.00079994	0.025372	1.8045e-06	0.0018755	8.878e-07	0.007221	0.0083476	0.015092	0.0018191	2.9101e-05	0.0012931	3.8957e-05	3.759e-05	0.00063834	0.00029904	1.5671e-06	3.211e-06	8.5154e-06	
0.057024	0.0019384	6.3886e-05	0.0030789	0.0018808	0.012953	0.0010259	4.2512e-06	7.2905e-06	0.002977	0.0002415	0.00079714	0.025353	1.9385e-06	0.001892	8.1821e-07	0.0072133	0.0083479	0.015104	0.0018212	2.8528e-05	0.0012928	3.8466e-05	3.6508e-05	0.0006398	0.00029873	1.5005e-06	3.2507e-06	8.7342e-06	
0.057051	0.0019365	6.3569e-05	0.003193	0.0018878	0.012969	0.0010229	4.0551e-06	6.788e-06	0.0029665	0.00024253	0.00079433	0.025335	2.0203e-06	0.0019083	7.4264e-07	0.0072055	0.0083483	0.015116	0.0018231	2.7939e-05	0.0012924	3.7956e-05	3.5411e-05	0.00064124	0.0002984	1.4225e-06	3.2844e-06	8.9378e-06	
0.057079	0.0019346	6.3256e-05	0.0033121	0.0018949	0.012984	0.0010202	3.8679e-06	6.297e-06	0.0029279	0.00024358	0.00079152	0.025316	2.1426e-06	0.0019243	6.7116e-07	0.0071979	0.0083486	0.015128	0.0018252	2.7332e-05	0.001292	3.7449e-05	3.4329e-05	0.0006427	0.00029809	1.3588e-06	3.3231e-06	9.1496e-06	
0.057107	0.0019328	6.2945e-05	0.0034371	0.001902	0.013	0.001018	3.6903e-06	5.8188e-06	0.00289	0.00024463	0.00078871	0.025298	2.3182e-06	0.0019406	6.041e-07	0.0071905	0.008349	0.01514	0.0018272	2.6737e-05	0.0012917	3.6947e-05	3.3264e-05	0.00064416	0.00029779	1.3092e-06	3.3678e-06	9.3716e-06	
0.057134	0.001931	6.2624e-05	0.0035582	0.0019091	0.013015	0.0010162	3.5226e-06	5.3267e-06	0.0028518	0.00024567	0.00078589	0.025279	2.2141e-06	0.0019567	5.4112e-07	0.0071829	0.0083494	0.015151	0.0018292	2.6126e-05	0.0012913	3.6426e-05	3.2185e-05	0.00064562	0.00029748	1.2984e-06	3.4063e-06	9.5778e-06	
0.057162	0.0019291	6.2305e-05	0.0036853	0.0019163	0.013031	0.0010148	3.3637e-06	4.8471e-06	0.0028144	0.00024673	0.00078308	0.025261	2.1589e-06	0.0019731	4.8183e-07	0.0071756	0.0083497	0.015163	0.0018312	2.5528e-05	0.001291	3.5909e-05	3.1122e-05	0.00064709	0.00029719	1.298e-06	3.4509e-06	9.7945e-06	
0.05719	0.0019273	6.199e-05	0.0038188	0.0019234	0.013047	0.0010139	3.2131e-06	4.3538e-06	0.0027766	0.00024776	0.00078025	0.025242	2.1501e-06	0.0019894	4.2589e-07	0.0071681	0.0083501	0.015175	0.0018332	2.4914e-05	0.0012906	3.5374e-05	3.0044e-05	0.00064854	0.00029691	1.3087e-06	3.5017e-06	1.0022e-05	
0.057218	0.0019254	6.1664e-05	0.0039481	0.0019305	0.013062	0.0010072	3.1804e-06	4.4034e-06	0.0027384	0.00024879	0.00077742	0.025224	2.0816e-06	0.0020054	4.1034e-07	0.0071605	0.0083504	0.015187	0.0018352	2.4285e-05	0.0012902	3.4821e-05	2.8952e-05	0.00064998	0.00029661	1.3114e-06	3.5462e-06	1.0233e-05	
0.057246	0.0019236	6.134e-05	0.0040832	0.0019377	0.013078	0.0010009	3.1515e-06	4.4543e-06	0.0027009	0.00024982	0.00077458	0.025206	2.051e-06	0.0020217	3.956e-07	0.0071532	0.0083508	0.015199	0.0018372	2.3666e-05	0.0012899	3.427e-05	2.7875e-05	0.00065143	0.00029634	1.3231e-06	3.5961e-06	1.0454e-05	
0.057274	0.0019217	6.1005e-05	0.0042141	0.0019448	0.013094	0.00099433	3.116e-06	4.4969e-06	0.002663	0.00025084	0.00077174	0.025187	1.9694e-06	0.0020378	3.7681e-07	0.0071457	0.0083511	0.015211	0.0018392	2.3031e-05	0.0012895	3.3701e-05	2.6784e-05	0.00065287	0.00029604	1.3268e-06	3.6398e-06	1.0658e-05	
0.057302	0.0019198	6.0673e-05	0.0043508	0.001952	0.013109	0.00098822	3.084e-06	4.5407e-06	0.0026259	0.00025186	0.00076889	0.025169	1.924e-06	0.0020542	3.5876e-07	0.0071383	0.0083515	0.015223	0.0018412	2.2407e-05	0.0012891	3.3135e-05	2.5707e-05	0.00065431	0.00029576	1.3394e-06	3.6888e-06	1.0872e-05	
0.05733	0.001918	6.0343e-05	0.0044942	0.0019592	0.013125	0.00098259	3.0563e-06	4.5864e-06	0.0025895	0.0002529	0.00076605	0.025151	1.9192e-06	0.0020708	3.4167e-07	0.0071312	0.0083519	0.015235	0.0018432	2.1795e-05	0.0012888	3.2572e-05	2.4645e-05	0.00065577	0.0002955	1.2587e-06	3.7443e-06	1.1096e-05	
0.057359	0.0019162	6.0016e-05	0.0046444	0.0019666	0.013141	0.00097743	3.0328e-06	4.634e-06	0.0025539	0.00025396	0.00076321	0.025132	1.9538e-06	0.0020878	3.2543e-07	0.0071242	0.0083522	0.015248	0.0018452	2.1193e-05	0.0012885	3.2014e-05	2.36e-05	0.00065724	0.00029525	1.193e-06	3.8062e-06	1.1332e-05	
0.057387	0.0019145	5.9692e-05	0.004802	0.001974	0.013157	0.00097273	3.0132e-06	4.6836e-06	0.0025191	0.00025502	0.00076037	0.025114	2.0296e-06	0.0021051	3.0995e-07	0.0071174	0.0083526	0.01526	0.0018472	2.0603e-05	0.0012882	3.1459e-05	2.2569e-05	0.00065872	0.00029502	1.1403e-06	3.8749e-06	1.1579e-05	
0.057416	0.0019127	5.9358e-05	0.0049555	0.0019814	0.013173	0.00096778	2.9877e-06	4.7253e-06	0.0024839	0.00025607	0.00075753	0.025096	2.0592e-06	0.0021219	2.9083e-07	0.0071105	0.008353	0.015272	0.0018493	2.113e-05	0.0012879	3.0886e-05	2.1526e-05	0.00066019	0.00029478	1.0793e-06	3.9377e-06	1.1811e-05	
0.057445	0.001911	5.9027e-05	0.0051164	0.0019888	0.013189	0.00096328	2.9663e-06	4.769e-06	0.0024494	0.00025713	0.00075468	0.025078	2.1314e-06	0.0021391	2.7243e-07	0.0071038	0.0083533	0.015285	0.0018513	2.1666e-05	0.0012877	3.0317e-05	2.0498e-05	0.00066167	0.00029455	1.0305e-06	4.0074e-06	1.2055e-05	
0.057474	0.0019093	5.8698e-05	0.0052843	0.0019964	0.013206	0.00095917	2.9482e-06	4.8141e-06	0.0024156	0.0002582	0.00075184	0.02506	2.2433e-06	0.0021565	2.5437e-07	0.0070972	0.0083537	0.015297	0.0018534	2.2212e-05	0.0012874	2.9751e-05	1.9483e-05	0.00066316	0.00029434	9.9137e-07	4.0835e-06	1.2309e-05	
0.057503	0.0019075	5.8358e-05	0.005448	0.0020038	0.013222	0.00095482	2.924e-06	4.8512e-06	0.0023815	0.00025926	0.00074898	0.025042	2.3062e-06	0.0021737	2.3272e-07	0.0070906	0.0083541	0.01531	0.0018554	2.2743e-05	0.0012872	2.9167e-05	1.8455e-05	0.00066463	0.00029411	9.4469e-07	4.1534e-06	1.2547e-05	
0.057533	0.0019058	5.8021e-05	0.0056197	0.0020114	0.013238	0.00095091	2.904e-06	4.8905e-06	0.0023481	0.00026033	0.00074613	0.025024	2.4195e-06	0.0021913	2.1169e-07	0.0070841	0.0083545	0.015322	0.0018575	2.3286e-05	0.0012869	2.8586e-05	1.7443e-05	0.00066612	0.0002939	7.5741e-07	4.2308e-06	1.2799e-05	
0.057562	0.0019041	5.7674e-05	0.0057869	0.0020189	0.013254	0.00094675	2.8779e-06	4.9218e-06	0.0023144	0.00026139	0.00074327	0.025006	2.481e-06	0.0022087	1.8705e-07	0.0070775	0.0083548	0.015335	0.0018595	2.3814e-05	0.0012867	2.7989e-05	1.6417e-05	0.00066759	0.00029367	7.4914e-07	4.3018e-06	1.3035e-05	
0.057591	0.0019024	5.7316e-05	0.0059497	0.0020264	0.01327	0.00094226	2.8456e-06	4.9448e-06	0.0022804	0.00026243	0.00074039	0.024988	2.4917e-06	0.0022259	2.2256e-07	0.0070709	0.0083552	0.015347	0.0018615	2.4328e-05	0.0012864	2.7373e-05	1.5378e-05	0.00066906	0.00029343	7.3463e-07	4.3665e-06	1.3255e-05	
0.057621	0.0019006	5.6962e-05	0.0061207	0.002034	0.013286	0.00093751	2.807e-06	4.9702e-06	0.0022471	0.00026348	0.00073752	0.02497	3.0047e-06	0.0022434	2.5415e-07	0.0070644	0.0083556	0.01536	0.0018636	2.4853e-05	0.0012861	2.6762e-05	1.4355e-05	0.00067053	0.00029321	6.9625e-07	4.4388e-06	1.3488e-05	
0.05765	0.0018989	5.6596e-05	0.0062866	0.0020415	0.013303	0.00093246	2.7618e-06	4.987e-06	0.0022134	0.00026452	0.00073464	0.024953	3.4298e-06	0.0022607	2.8165e-07	0.0070579	0.0083559	0.015372	0.0018656	2.5363e-05	0.0012859	2.6132e-05	1.4395e-05	0.00067199	0.00029297	6.4978e-07	4.504e-06	1.3704e-05	
0.05768	0.0018972	5.6233e-05	0.00646	0.0020491	0.013319	0.00092782	2.7202e-06	5.0053e-06	0.0021804	0.00026557	0.00073176	0.024935	3.9862e-06	0.0022783	3.0998e-07	0.0070515	0.0083563	0.015385	0.0018676	2.5882e-05	0.0012856	2.5504e-05	1.4436e-05	0.00067346	0.00029275	6.1184e-07	4.5762e-06	1.3931e-05	
0.057709	0.0018954	5.5858e-05	0.0066281	0.0020566	0.013335	0.0009229	2.6719e-06	5.015e-06	0.0021783	0.0002666	0.00072888	0.024917	4.4472e-06	0.0022957	3.3418e-07	0.0070449	0.0083567	0.015398	0.0018696	2.6385e-05	0.0012853	2.6517e-05	1.4468e-05	0.00067491	0.00029251	5.6607e-07	4.6411e-06	1.4141e-05	
0.057739	0.0018937	5.5486e-05	0.0068049	0.0020642	0.013352	0.00091843	2.6279e-06	5.0271e-06	0.0021764	0.00026765	0.00072599	0.024899	5.04e-06	0.0023134	3.5961e-07	0.0070386	0.0083571	0.01541	0.0018717	2.69e-05	0.0012851	2.7538e-05	1.4503e-05	0.00067638	0.00029228	5.2944e-07	4.7139e-06	1.4365e-05	
0.057769	0.001892	5.5118e-05	0.0069907	0.0020719	0.013368	0.00091436	2.5873e-06	5.0408e-06	0.0021747	0.0002687	0.0007231	0.024881	5.8139e-06	0.0023314	3.8606e-07	0.0070324	0.0083574	0.015423	0.0018737	2.7425e-05	0.0012849	2.8568e-05	1.454e-05	0.00067786	0.00029208	4.9983e-07	4.7951e-06	1.4602e-05	
0.057799	0.0018903	5.4739e-05	0.0071715	0.0020797	0.013385	0.00091073	2.5507e-06	5.0569e-06	0.0021599	0.00026975	0.00072022	0.024864	6.7929e-06	0.0023498	4.1402e-07	0.0070262	0.0083578	0.015436	0.0018757	2.7961e-05	0.0012847	2.9606e-05	1.4568e-05	0.00067932	0.00029186	4.7733e-07	4.8695e-06	1.4823e-05	
0.05783	0.0018887	5.4362e-05	0.0073613	0.0020876	0.013401	0.0009075	2.5177e-06	5.0752e-06	0.0021077	0.0002708	0.00071734	0.024846	8.0153e-06	0.0023685	4.4351e-07	0.0070201	0.0083582	0.015449	0.0018778	2.8509e-05	0.0012845	3.0652e-05	1.4597e-05	0.0006808	0.00029165	4.6092e-07	4.952e-06	1.5057e-05	
0.05786	0.001887	5.3988e-05	0.0075596	0.0020954	0.013418	0.00090406	2.4793e-06	5.0857e-06	0.002055	0.00027184	0.00071445	0.024829	9.1077e-06	0.002387	4.6917e-07	0.0070139	0.0083586	0.015461	0.0018798	2.9043e-05	0.0012843	3.168e-05	1.462e-05	0.00068226	0.00029146	4.3952e-07	5.0423e-06	1.5303e-05	
0.057891	0.0018852	5.3605e-05	0.0077544	0.0021032	0.013434	0.00090046	2.4359e-06	5.0892e-06	0.0020021	0.00027287	0.00071155	0.024811	1.0103e-05	0.0024053	4.9133e-07	0.0070077	0.0083589	0.015474	0.0018818	2.9566e-05	0.0012841	3.2692e-05	1.4636e-05	0.00068371	0.00029126	4.1369e-07	5.1272e-06	1.5537e-05	
0.057921	0.0018835	5.3222e-05	0.0079556	0.002111	0.013451	0.00089713	2.3942e-06	5.0928e-06	0.0019499	0.00027391	0.00070865	0.024793	1.1257e-05	0.0024239	5.139e-07	0.0070016	0.0083593	0.015487	0.0018838	3.0095e-05	0.001284	3.3706e-05	1.4652e-05	0.00068517	0.00029107	3.9154e-07	5.2176e-06	1.5778e-05	
0.057952	0.0018818	5.283e-05	0.0081538	0.0021189	0.013468	0.00089366	2.348e-06	5.0898e-06	0.0018975	0.00027493	0.00070574	0.024776	1.2329e-05	0.0024424	5.332e-07	0.0069954	0.0083597	0.0155	0.0018859	3.0613e-05	0.0012838	3.4705e-05	1.4662e-05	0.00068662	0.00029087	3.6553e-07	5.3033e-06	1.6007e-05	
0.057982	0.0018801	5.2439e-05	0.008359	0.0021268	0.013484	0.00089048	2.3038e-06	5.0871e-06	0.0018459	0.00027596	0.00070283	0.024758	1.3581e-05	0.0024612	5.5308e-07	0.0069894	0.0083601	0.015513	0.0018879	3.1138e-05	0.0012836	3.5707e-05	1.4672e-05	0.00068808	0.00029068	3.4323e-07	5.3949e-06	1.6244e-05	
0.058013	0.0018785	5.2047e-05	0.0085705	0.0021347	0.013501	0.00088754	2.2608e-06	5.0841e-06	0.001795	0.000277	0.00069992	0.024741	1.5017e-05	0.0024801	5.7327e-07	0.0069835	0.0083604	0.015526	0.0018899	3.1668e-05	0.0012834	3.6712e-05	1.4681e-05	0.00068954	0.0002905	3.2372e-07	5.4916e-06	1.6489e-05	
0.058044	0.0018768	5.1656e-05	0.0087892	0.0021427	0.013518	0.00088488	2.2196e-06	5.0815e-06	0.0017449	0.00027805	0.00069701	0.024724	1.6688e-05	0.0024993	5.9411e-07	0.0069777	0.0083608	0.015539	0.0018919	3.2206e-05	0.0012833	3.772e-05	1.4691e-05	0.00069101	0.00029033	3.0718e-07	5.5946e-06	1.6743e-05	
0.058075	0.0018752	5.3706e-05	0.0090045	0.0021507	0.013535	0.00088207	2.1738e-06	5.0721e-06	0.0016945	0.00027909	0.00069409	0.024706	1.8245e-05	0.0025183	6.1156e-07	0.0069718	0.0083612	0.015552	0.001894	3.2733e-05	0.0012831	3.8712e-05	1.4694e-05	0.00069247	0.00029011	2.87e-07	5.6925e-06	1.6983e-05	
0.058107	0.0018735	5.5767e-05	0.0092273	0.0021587	0.013552	0.00087954	2.1297e-06	5.0629e-06	0.0016449	0.00028013	0.00069117	0.024689	2.0059e-05	0.0025376	6.2968e-07	0.0069661	0.0083616	0.015565	0.001896	3.3267e-05	0.001283	3.9708e-05	1.4697e-05	0.00069394	0.00028989	2.6961e-07	5.7967e-06	1.7233e-05	
0.058138	0.0018719	5.7836e-05	0.0094569	0.0021668	0.013569	0.00087724	2.0868e-06	5.0535e-06	0.0015959	0.00028118	0.00068825	0.024672	2.0057e-05	0.0025571	6.4824e-07	0.0069605	0.008362	0.015578	0.0018981	3.3806e-05	0.0012829	4.0706e-05	1.47e-05	0.00069542	0.00028968	2.5434e-07	5.9066e-06	1.7491e-05	
0.058169	0.0018702	5.9894e-05	0.009683	0.0021749	0.013586	0.0008748	2.0393e-06	5.0374e-06	0.0015467	0.00028222	0.00068532	0.024654	1.9989e-05	0.0025765	6.6338e-07	0.0069548	0.0083624	0.015591	0.0019001	3.4335e-05	0.0012827	4.1688e-05	1.4697e-05	0.00069688	0.00028947	2.356e-07	6.0114e-06	1.7736e-05	
0.058201	0.0018686	6.1963e-05	0.0099169	0.002183	0.013603	0.00087263	1.9934e-06	5.0215e-06	0.0014982	0.00028327	0.00068239	0.024637	2.0032e-05	0.0025962	6.7929e-07	0.0069493	0.0083627	0.015605	0.0019021	3.4871e-05	0.0012826	4.2674e-05	1.4693e-05	0.00069835	0.00028926	2.1927e-07	6.1228e-06	1.799e-05	
0.058233	0.001867	6.404e-05	0.010158	0.0021912	0.01362	0.00087069	1.9486e-06	5.0055e-06	0.0014505	0.00028432	0.00067946	0.02462	2.0174e-05	0.0026161	6.9574e-07	0.0069438	0.0083631	0.015618	0.0019042	3.5413e-05	0.0012825	4.3663e-05	1.469e-05	0.00069983	0.00028906	2.0472e-07	6.2403e-06	1.8252e-05	
0.058264	0.0018654	6.6107e-05	0.010395	0.0021994	0.013637	0.0008686	1.8992e-06	4.9825e-06	0.0014024	0.00028536	0.00067653	0.024603	2.0245e-05	0.0026358	7.0864e-07	0.0069383	0.0083635	0.015631	0.0019062	3.5944e-05	0.0012824	4.4636e-05	1.468e-05	0.0007013	0.00028886	1.8675e-07	6.3523e-06	1.8501e-05	
0.058296	0.0018638	6.8183e-05	0.010641	0.0022076	0.013654	0.00086677	1.8512e-06	4.9597e-06	0.001355	0.00028641	0.00067359	0.024586	2.0426e-05	0.0026558	7.2229e-07	0.006933	0.0083639	0.015645	0.0019083	3.6481e-05	0.0012823	4.5612e-05	1.4669e-05	0.00070277	0.00028866	1.7069e-07	6.4711e-06	1.8759e-05	
0.058328	0.0018622	7.027e-05	0.010895	0.0022159	0.013671	0.00084857	1.8049e-06	4.9374e-06	0.0013085	0.00028747	0.00067065	0.024569	2.073e-05	0.002676	7.3738e-07	0.0069277	0.0083643	0.015658	0.0019103	3.7028e-05	0.0012822	4.6593e-05	1.466e-05	0.00070426	0.00028847	1.5656e-07	6.5975e-06	1.9027e-05	
0.058361	0.0018607	7.2371e-05	0.011159	0.0022242	0.013688	0.0008312	1.7608e-06	4.8638e-06	0.0012627	0.00028854	0.0006677	0.024551	2.1192e-05	0.0026966	7.5406e-07	0.0069226	0.0083647	0.015672	0.0019124	3.7585e-05	0.0012821	4.7555e-05	1.4651e-05	0.00070575	0.0002883	1.4466e-07	6.7334e-06	1.9309e-05	
0.058393	0.0018591	7.4484e-05	0.011434	0.0022326	0.013706	0.00081453	1.7184e-06	4.7912e-06	0.0012177	0.00028962	0.00066475	0.024534	2.1811e-05	0.0027175	7.7207e-07	0.0069176	0.0083651	0.015685	0.0019145	3.8152e-05	0.001282	4.8523e-05	1.4643e-05	0.00070725	0.00028814	1.3441e-07	6.8784e-06	1.9603e-05	
0.058426	0.0018576	7.661e-05	0.01172	0.0022411	0.013723	0.00079749	1.6708e-06	4.7198e-06	0.0011735	0.00029071	0.0006618	0.024517	2.2201e-05	0.0027387	7.8603e-07	0.0069128	0.0083655	0.015699	0.0019166	3.8731e-05	0.001282	4.9497e-05	1.4635e-05	0.00070876	0.00028799	1.285e-07	7.0331e-06	1.991e-05	
0.058459	0.0018562	7.875e-05	0.012016	0.0022497	0.013741	0.00078118	1.6251e-06	4.6496e-06	0.0011301	0.00029181	0.00065885	0.024501	2.2751e-05	0.0027602	8.0149e-07	0.0069081	0.0083659	0.015713	0.0019187	3.9321e-05	0.0012819	5.0478e-05	1.4628e-05	0.00071028	0.00028786	1.2392e-07	7.198e-06	2.0231e-05	
0.058492	0.0018547	8.0875e-05	0.012307	0.0022583	0.013758	0.00076449	1.5742e-06	4.5717e-06	0.0010863	0.0002929	0.0006559	0.024484	2.3196e-05	0.0027815	8.1285e-07	0.0069033	0.0083663	0.015726	0.0019208	3.9897e-05	0.0012819	5.1441e-05	1.4615e-05	0.00071179	0.00028771	1.1602e-07	7.3551e-06	2.0536e-05	
0.058525	0.0018532	8.1084e-05	0.012611	0.0022669	0.013776	0.00074863	1.5258e-06	4.4957e-06	0.0010434	0.000294	0.00065294	0.024467	2.3837e-05	0.0028032	8.2626e-07	0.0068987	0.0083667	0.01574	0.0019229	4.0486e-05	0.0012819	5.2412e-05	1.4602e-05	0.00071331	0.00028761	1.0984e-07	7.5244e-06	2.0856e-05	
0.058558	0.0018517	8.1295e-05	0.012936	0.0022755	0.013793	0.00073236	1.4722e-06	4.4118e-06	0.0010382	0.00029508	0.00064998	0.02445	2.4362e-05	0.0028248	8.3547e-07	0.006894	0.0083671	0.015754	0.001925	4.106e-05	0.0012818	5.3365e-05	1.4583e-05	0.00071482	0.00028752	1.0028e-07	7.6847e-06	2.1159e-05	
0.058591	0.0018503	8.1509e-05	0.013275	0.0022841	0.013811	0.00071684	1.4205e-06	4.3292e-06	0.0010332	0.00029618	0.00064701	0.024433	2.5075e-05	0.0028466	8.4636e-07	0.0068894	0.0083675	0.015768	0.0019271	4.1646e-05	0.0012818	5.4325e-05	1.4564e-05	0.00071634	0.00028745	9.2034e-08	7.8562e-06	2.1475e-05	
0.058625	0.0018488	8.1712e-05	0.013607	0.0022929	0.013829	0.00070092	1.3636e-06	4.7714e-06	0.001028	0.00029726	0.00064404	0.024416	2.5665e-05	0.0028682	8.5303e-07	0.0068848	0.0083679	0.015782	0.0019292	4.2217e-05	0.0012817	5.5265e-05	1.4538e-05	0.00071785	0.00028737	1.2689e-07	8.0193e-06	2.1775e-05	
0.058658	0.0018473	8.1919e-05	0.013953	0.0023017	0.013847	0.00068578	1.3089e-06	5.2233e-06	0.001023	0.00029835	0.00064106	0.0244	2.6468e-05	0.0028902	8.6172e-07	0.0068803	0.0083683	0.015796	0.0019313	4.2801e-05	0.0012817	5.6215e-05	1.4513e-05	0.00071936	0.00028729	1.6676e-07	8.1949e-06	2.2091e-05	
0.058692	0.0018459	8.2128e-05	0.014313	0.0023106	0.013865	0.00067129	1.2557e-06	5.6838e-06	0.0010181	0.00029946	0.00063809	0.024383	2.7482e-05	0.0029126	8.7196e-07	0.006876	0.0083688	0.01581	0.0019335	4.3396e-05	0.0012817	5.7172e-05	1.4489e-05	0.00072089	0.00028724	2.1173e-07	8.3818e-06	2.2421e-05	
0.058726	0.0018445	8.2341e-05	0.014687	0.0023196	0.013883	0.00065751	1.2044e-06	6.1543e-06	0.0010133	0.00030058	0.00063511	0.024366	2.8764e-05	0.0029353	8.842e-07	0.0068718	0.0083692	0.015824	0.0019356	4.4004e-05	0.0012817	5.8137e-05	1.4467e-05	0.00072243	0.00028719	2.6358e-07	8.582e-06	2.2768e-05	
0.058761	0.0018431	8.2556e-05	0.014754	0.0023286	0.013901	0.00064437	1.1547e-06	6.6352e-06	0.0010086	0.00030171	0.00063214	0.02435	2.8503e-05	0.0029583	8.9841e-07	0.0068677	0.0083696	0.015838	0.0019377	4.4625e-05	0.0012818	5.9111e-05	1.4445e-05	0.00072397	0.00028716	3.2347e-07	8.796e-06	2.3132e-05	
0.058795	0.0018417	8.2762e-05	0.014819	0.0023377	0.013919	0.00063095	1.1004e-06	7.1056e-06	0.0010039	0.00030282	0.00062916	0.024333	2.8146e-05	0.0029812	9.087e-07	0.0068636	0.00837	0.015853	0.0019399	4.5233e-05	0.0012818	6.0068e-05	1.4417e-05	0.00072551	0.00028712	3.7753e-07	9.0019e-06	2.348e-05	
0.05883	0.0018403	8.297e-05	0.014889	0.0023468	0.013937	0.00061808	1.047e-06	7.5843e-06	0.00099928	0.00030395	0.00062618	0.024317	2.7941e-05	0.0030044	9.2035e-07	0.0068596	0.0083704	0.015867	0.001942	4.5851e-05	0.0012819	6.103e-05	1.4389e-05	0.00072705	0.00028709	4.3872e-07	9.2196e-06	2.3842e-05	
0.058864	0.001839	8.3168e-05	0.014956	0.0023559	0.013955	0.00060496	9.8933e-07	8.0534e-06	0.0009946	0.00030506	0.00062319	0.0243	2.7654e-05	0.0030274	9.2835e-07	0.0068555	0.0083709	0.015881	0.0019442	4.6456e-05	0.0012819	6.1976e-05	1.4354e-05	0.00072859	0.00028704	4.9452e-07	9.43e-06	2.4189e-05	
0.058899	0.0018375	8.3358e-05	0.01502	0.0023649	0.013973	0.00059161	9.2742e-07	8.5131e-06	0.00098987	0.00030616	0.00062019	0.024284	2.7285e-05	0.0030503	9.3273e-07	0.0068514	0.0083713	0.015895	0.0019463	4.705e-05	0.0012819	6.2905e-05	1.4313e-05	0.00073011	0.00028699	5.4522e-07	9.6337e-06	2.4523e-05	
0.058934	0.0018362	8.3548e-05	0.015089	0.002374	0.013991	0.00057872	8.6588e-07	8.9793e-06	0.00098523	0.00030727	0.00061719	0.024267	2.7044e-05	0.0030734	9.3798e-07	0.0068474	0.0083717	0.01591	0.0019484	4.7652e-05	0.001282	6.3839e-05	1.4272e-05	0.00073165	0.00028695	6.0186e-07	9.8471e-06	2.4867e-05	
0.058968	0.0018348	8.3729e-05	0.015155	0.0023831	0.01401	0.0005656	8.0013e-07	9.4362e-06	0.00098053	0.00030837	0.00061418	0.024251	2.6723e-05	0.0030965	9.3962e-07	0.0068434	0.0083721	0.015924	0.0019505	4.8241e-05	0.001282	6.4756e-05	1.4224e-05	0.00073317	0.0002869	6.5328e-07	1.0054e-05	2.5198e-05	
0.059003	0.0018333	8.3902e-05	0.015219	0.0023922	0.014028	0.00055223	7.301e-07	9.8836e-06	0.00097578	0.00030945	0.00061117	0.024234	2.632e-05	0.0031194	9.3764e-07	0.0068393	0.0083725	0.015938	0.0019526	4.8819e-05	0.001282	6.5656e-05	1.417e-05	0.00073468	0.00028683	6.9958e-07	1.0253e-05	2.5515e-05	
0.059038	0.0018319	8.4076e-05	0.015287	0.0024013	0.014046	0.0005394	6.6088e-07	1.0339e-05	0.00097113	0.00031055	0.00060815	0.024218	2.6063e-05	0.0031425	9.3695e-07	0.0068353	0.0083729	0.015953	0.0019548	4.9406e-05	0.001282	6.6562e-05	1.4117e-05	0.0007362	0.00028678	7.5298e-07	1.0464e-05	2.5845e-05	
0.059073	0.0018305	8.4251e-05	0.01536	0.0024105	0.014064	0.00052708	5.9247e-07	1.0803e-05	0.00096659	0.00031165	0.00060513	0.024201	2.5951e-05	0.003166	9.3765e-07	0.0068315	0.0083734	0.015967	0.0019569	5.0004e-05	0.0012821	6.7475e-05	1.4063e-05	0.00073772	0.00028674	8.1468e-07	1.0688e-05	2.6188e-05	
0.059108	0.0018291	8.4418e-05	0.01543	0.0024197	0.014083	0.00051452	5.1974e-07	1.1258e-05	0.00096198	0.00031275	0.00060211	0.024185	2.5754e-05	0.0031894	9.3461e-07	0.0068276	0.0083738	0.015982	0.001959	5.059e-05	0.0012821	6.837e-05	1.4003e-05	0.00073924	0.00028668	8.7037e-07	1.0904e-05	2.6518e-05	
0.059143	0.0018277	8.4574e-05	0.015498	0.0024288	0.014101	0.00050166	5.7071e-07	1.1701e-05	0.00095732	0.00031383	0.00059907	0.024169	2.5458e-05	0.0032125	9.2748e-07	0.0068236	0.0083742	0.015996	0.0019611	5.1161e-05	0.0012821	6.9247e-05	1.3936e-05	0.00074075	0.00028662	9.194e-07	1.1111e-05	2.6831e-05	
0.059178	0.0018263	8.4735e-05	0.015571	0.002438	0.014119	0.00048945	6.2262e-07	1.2156e-05	0.00095278	0.00031492	0.00059604	0.024152	2.5346e-05	0.0032361	9.2265e-07	0.0068198	0.0083746	0.016011	0.0019632	5.1747e-05	0.0012821	7.0135e-05	1.387e-05	0.00074226	0.00028657	9.7937e-07	1.1334e-05	2.6328e-05	
