Vicugna_pacos	Tursiops_truncatus	Sus_scrofa	Rangifer_tarandus	Platanista_minor	Platanista_gangetica	Physeter_catodon	Ovis_aries	Orcinus_orca	Neophocaena_asiaeorientalis	Muntiacus_muntjak	Monodon_monoceros	Lipotes_vexillifer	Hippopotamus_amphibius	Giraffa_camelopardalis	Cervus_elaphus	Catagonus_wagneri	Capra_hircus	Camelus_ferus	Camelus_bactrianus	Bubalus_bubalis	Bos_taurus	Bos_mutus	Bison_bison	Balaenoptera_acutorostrata	Axis_porcinus	
1.9058e-05	0.96545	4.4354e-07	0.0011515	0.01	0.0023993	0.00052622	0.012272	0.00020739	7.3235e-05	0.00057192	0.00093206	0.00073983	0.00013385	1.6745e-06	0.00069519	2.094e-05	0.00017101	0.01	0.01	0.00014081	0.002041	0.024536	0.0018865	2.5799e-05	0.034598	
1.8908e-05	0.9664	4.6653e-07	0.0011479	0.01	0.0024003	0.00054109	0.012256	0.00020678	7.4046e-05	0.00057778	0.00093884	0.00075997	0.00013821	1.6116e-06	0.00070617	2.1402e-05	0.00017117	0.01	0.01	0.00013994	0.0020599	0.024501	0.0018906	2.5587e-05	0.034631	
1.8747e-05	0.96735	4.839e-07	0.0011445	0.01	0.0024012	0.00055556	0.012241	0.00020617	7.4842e-05	0.00058398	0.00094552	0.00077984	0.00013982	1.5513e-06	0.00071728	2.1838e-05	0.00017135	0.01	0.01	0.0001391	0.002079	0.024467	0.0018947	2.5357e-05	0.034665	
1.8594e-05	0.96827	5.0487e-07	0.0011414	0.01	0.0024021	0.00057099	0.012227	0.00020553	7.5661e-05	0.00059059	0.00095241	0.00080038	0.0001437	1.4942e-06	0.00072855	2.168e-05	0.00017155	0.01	0.01	0.00013832	0.0020986	0.024434	0.0018989	2.5152e-05	0.0347	
1.8448e-05	0.96918	5.2878e-07	0.0011381	0.01	0.0024031	0.000586	0.012212	0.00020488	7.6464e-05	0.00059697	0.0009592	0.00082063	0.00016105	1.4305e-06	0.00073975	2.1556e-05	0.00017174	0.01	0.01	0.0001375	0.0021179	0.0244	0.001903	2.493e-05	0.034734	
1.8309e-05	0.97013	5.5585e-07	0.0011352	0.01	0.002404	0.00060201	0.012198	0.00020424	7.7291e-05	0.00060377	0.00096621	0.00084157	0.00018232	1.3699e-06	0.0007511	2.1465e-05	0.00017194	0.01	0.01	0.00013673	0.0021224	0.024368	0.0019071	2.4732e-05	0.03477	
1.8158e-05	0.97106	5.7658e-07	0.0011321	0.01	0.0024049	0.00061751	0.012184	0.00020359	7.8101e-05	0.00061031	0.00097309	0.00086217	0.00019969	1.3023e-06	0.00076237	2.1349e-05	0.00017212	0.01	0.01	0.00013592	0.0021269	0.024334	0.0019113	2.4514e-05	0.034805	
1.7996e-05	0.97198	5.9102e-07	0.0011288	0.01	0.0024058	0.00063255	0.012169	0.00020292	7.8894e-05	0.00061659	0.00097984	0.00088243	0.00021329	1.4509e-06	0.00077356	2.121e-05	0.00017229	0.01	0.01	0.00013507	0.0021313	0.024298	0.0019154	2.4278e-05	0.034839	
1.784e-05	0.97293	6.0862e-07	0.0011258	0.01	0.0024068	0.00064856	0.012155	0.00020227	7.9709e-05	0.00062329	0.00098682	0.00090338	0.00023083	1.6061e-06	0.00078491	2.1104e-05	0.00017247	0.01	0.01	0.00013427	0.0021357	0.024264	0.0019195	2.4066e-05	0.034874	
1.7692e-05	0.97316	6.2955e-07	0.0011231	0.01	0.0024077	0.00066563	0.012142	0.00020163	8.0549e-05	0.00063042	0.00099403	0.00092503	0.00025292	1.7685e-06	0.00079642	2.103e-05	0.00017268	0.01	0.01	0.00013352	0.0021404	0.024232	0.0019237	2.3878e-05	0.03491	
1.7551e-05	0.97341	6.5405e-07	0.0011206	0.01	0.0024087	0.0006707	0.012129	0.000201	8.1413e-05	0.000638	0.0010015	0.00094742	0.00028033	1.9385e-06	0.00080808	2.0987e-05	0.0001729	0.01	0.01	0.00013281	0.0021451	0.024202	0.0019279	2.3713e-05	0.034947	
1.7398e-05	0.97367	6.719e-07	0.0011184	0.01	0.0024097	0.0006761	0.012117	0.00020038	8.23e-05	0.00064599	0.0010091	0.00097049	0.00031324	2.1155e-06	0.00081989	2.0921e-05	0.00017313	0.01	0.01	0.00013214	0.00215	0.024173	0.001932	2.3568e-05	0.034985	
1.725e-05	0.97394	6.9387e-07	0.0011164	0.01	0.0024107	0.00068191	0.012105	0.00019977	8.3211e-05	0.00065446	0.001017	0.00099434	0.0003094	2.3024e-06	0.00083186	2.089e-05	0.00017335	0.01	0.01	0.00013151	0.002155	0.024146	0.0019363	2.3445e-05	0.035023	
1.7109e-05	0.97423	7.1903e-07	0.0011147	0.01	0.0024117	0.0006881	0.012093	0.00019916	8.4146e-05	0.00066339	0.0010252	0.0010189	0.00030901	2.4975e-06	0.00084409	2.0887e-05	0.00017357	0.01	0.01	0.00013092	0.0021601	0.024121	0.0019405	2.3342e-05	0.034997	
1.6973e-05	0.97453	7.4759e-07	0.0011132	0.01	0.0024128	0.00069469	0.012082	0.00019856	8.5104e-05	0.00067278	0.0010335	0.0010442	0.00031205	2.7011e-06	0.00085646	2.0912e-05	0.00017382	0.01	0.01	0.00013037	0.0021653	0.024097	0.0019447	2.3258e-05	0.034973	
1.6844e-05	0.97485	7.6643e-07	0.0011158	0.01	0.0024139	0.00070175	0.01207	0.00019798	8.6089e-05	0.00069333	0.0010422	0.0010704	0.00032041	2.8893e-06	0.00086872	2.0894e-05	0.00017404	0.01	0.01	0.00012978	0.0021704	0.024071	0.001949	2.3195e-05	0.034947	
1.6721e-05	0.97518	7.8941e-07	0.0011182	0.01	0.0024149	0.00070297	0.012059	0.0001974	8.7102e-05	0.00071334	0.0010511	0.0010975	0.00029313	3.0876e-06	0.0008809	2.0907e-05	0.00017429	0.01	0.01	0.00012923	0.0021757	0.024047	0.0019532	2.3154e-05	0.034922	
1.6604e-05	0.97552	8.1913e-07	0.0011209	0.01	0.0024161	0.00070439	0.012049	0.00019682	8.8139e-05	0.00073425	0.0010602	0.0011254	0.00027076	3.2951e-06	0.00089323	2.029e-05	0.00017455	0.01	0.01	0.00012872	0.0021811	0.024025	0.0019575	2.3131e-05	0.034897	
1.6493e-05	0.97588	8.528e-07	0.0011238	0.01	0.0024172	0.00070601	0.012039	0.00019626	8.9202e-05	0.00073889	0.0010696	0.0011541	0.00025268	3.5124e-06	0.00090571	1.9719e-05	0.00017483	0.01	0.01	0.00012825	0.0021866	0.024005	0.0019618	2.3127e-05	0.034873	
1.637e-05	0.97623	8.7991e-07	0.0011261	0.01	0.0024183	0.00070752	0.012029	0.00019568	9.0247e-05	0.00074405	0.0010789	0.0011825	0.00023079	3.7197e-06	0.00091835	1.912e-05	0.00017509	0.01	0.01	0.00012775	0.002192	0.023982	0.001966	2.3107e-05	0.034849	
1.6254e-05	0.9766	9.119e-07	0.0011286	0.01	0.0024194	0.00070927	0.01202	0.00019511	9.1321e-05	0.00074962	0.0010884	0.0012118	0.00021343	3.9385e-06	0.00093116	1.8572e-05	0.00017537	0.01	0.01	0.00012729	0.0021976	0.023962	0.0019703	2.3108e-05	0.034826	
1.6875e-05	0.97696	9.364e-07	0.0011314	0.01	0.0024205	0.00071089	0.012011	0.00019453	9.2376e-05	0.00075561	0.0010978	0.0012406	0.00023259	4.1696e-06	0.00094415	1.7988e-05	0.00017566	0.01	0.01	0.00012687	0.0022034	0.023943	0.0019746	2.3092e-05	0.034803	
1.751e-05	0.97734	9.6592e-07	0.0011345	0.01	0.0024217	0.00071274	0.012003	0.00019396	9.3459e-05	0.00076204	0.0011075	0.0012704	0.00025653	4.4136e-06	0.00095732	1.7454e-05	0.00017598	0.01	0.01	0.00012649	0.0022092	0.023926	0.001979	2.3096e-05	0.034782	
1.8161e-05	0.97772	1.0008e-06	0.0011374	0.01	0.0024228	0.00071448	0.011996	0.00019337	9.4525e-05	0.00076823	0.001117	0.0012998	0.00028652	4.6714e-06	0.00097042	1.6967e-05	0.00017631	0.01	0.01	0.00012616	0.0022152	0.023911	0.0019833	2.3084e-05	0.03476	
1.8831e-05	0.97811	1.0413e-06	0.0011402	0.01	0.0024239	0.00071646	0.011988	0.0001928	9.5621e-05	0.00077418	0.0011269	0.0013302	0.00032324	4.9182e-06	0.00098344	1.6523e-05	0.00017663	0.01	0.01	0.00012579	0.0022212	0.023895	0.0019877	2.3094e-05	0.034737	
1.9518e-05	0.97852	1.0879e-06	0.0011435	0.01	0.0024251	0.0007144	0.011981	0.00019223	9.6754e-05	0.00077957	0.0011272	0.0013616	0.00036796	5.1775e-06	0.00099638	1.612e-05	0.00017697	0.01	0.01	0.00012545	0.0022272	0.023879	0.001992	2.3124e-05	0.034715	
2.0219e-05	0.97894	1.14e-06	0.0011471	0.01	0.0024263	0.00071254	0.011974	0.00019167	9.7915e-05	0.00078534	0.0011278	0.001394	0.00042098	5.4498e-06	0.0010095	1.5751e-05	0.00017732	0.01	0.01	0.00012516	0.0022334	0.023866	0.0019964	2.3173e-05	0.034693	
2.0935e-05	0.97938	1.1979e-06	0.0011509	0.01	0.0024275	0.0007109	0.011968	0.00019111	9.9103e-05	0.00079149	0.0011284	0.0014274	0.00048374	5.7357e-06	0.0010227	1.5414e-05	0.00017768	0.01	0.01	0.00012489	0.0022398	0.023854	0.0020008	2.324e-05	0.034672	
2.1635e-05	0.97981	1.2478e-06	0.0011546	0.01	0.0024287	0.00070913	0.011961	0.00019055	0.00010027	0.00079737	0.001129	0.0014602	0.00053906	6.0086e-06	0.0010359	1.5051e-05	0.00017803	0.01	0.01	0.0001246	0.002246	0.02384	0.0020052	2.329e-05	0.03465	
2.235e-05	0.98024	1.2902e-06	0.0011581	0.01	0.0024298	0.00070726	0.011955	0.00018997	0.00010142	0.00080302	0.0011295	0.0014926	0.00058816	6.2701e-06	0.001049	1.4666e-05	0.00017837	0.01	0.01	0.00012427	0.0022522	0.023824	0.0020095	2.3324e-05	0.034628	
2.3081e-05	0.98068	1.3386e-06	0.0011619	0.01	0.002431	0.00070559	0.011949	0.0001894	0.0001026	0.00080906	0.0011301	0.0015259	0.00064697	6.5452e-06	0.0010623	1.4313e-05	0.00017872	0.01	0.01	0.00012397	0.0022585	0.02381	0.0020139	2.3377e-05	0.034607	
2.3828e-05	0.98114	1.3932e-06	0.0011656	0.01	0.0024322	0.00070412	0.011942	0.00018884	0.0001038	0.00081486	0.0011309	0.0015603	0.00071719	6.8086e-06	0.0010755	1.3991e-05	0.00017905	0.01	0.01	0.00012364	0.0022648	0.023794	0.0020183	2.3448e-05	0.034585	
2.4592e-05	0.98162	1.4557e-06	0.0011696	0.01	0.0024334	0.00070287	0.011936	0.00018828	0.00010504	0.00082111	0.0011318	0.0015702	0.00080253	7.0881e-06	0.0010888	1.3701e-05	0.0001794	0.01	0.01	0.00012336	0.0022712	0.02378	0.0020227	2.3541e-05	0.034564	
2.5375e-05	0.98211	1.5267e-06	0.0011738	0.01	0.0024347	0.00070184	0.011931	0.00018774	0.00010632	0.0008278	0.0011329	0.0015805	0.0009059	7.3844e-06	0.0011024	1.3441e-05	0.00017977	0.01	0.01	0.00012311	0.0022777	0.023768	0.0020271	2.3655e-05	0.034544	
2.6178e-05	0.98263	1.6068e-06	0.0011784	0.01	0.002436	0.00070101	0.011927	0.0001872	0.00010762	0.00083497	0.0011341	0.0015913	0.0010309	7.6985e-06	0.0011161	1.3211e-05	0.00018016	0.01	0.01	0.0001229	0.0022844	0.023757	0.0020315	2.3792e-05	0.034524	
2.6963e-05	0.98313	1.6776e-06	0.0011827	0.01	0.0024372	0.00070007	0.011922	0.00018665	0.00010891	0.00084185	0.0011353	0.0016018	0.0018836	7.9985e-06	0.0011298	1.296e-05	0.00018053	0.01	0.01	0.00012266	0.002291	0.023745	0.0020359	2.3911e-05	0.034504	
2.7768e-05	0.98366	1.7579e-06	0.0011874	0.01	0.0024385	0.00069933	0.011918	0.0001861	0.00011022	0.0008492	0.0011365	0.0016127	0.002909	8.3168e-06	0.0011436	1.2736e-05	0.00018092	0.01	0.01	0.00012246	0.0022978	0.023734	0.0020404	2.4051e-05	0.034485	
2.8556e-05	0.98418	1.8287e-06	0.0011925	0.01	0.0024397	0.00069849	0.011914	0.00018555	0.00011152	0.00085706	0.0011377	0.0016234	0.0038426	8.6546e-06	0.0011576	1.2491e-05	0.00018133	0.01	0.01	0.00012229	0.0023047	0.023725	0.0020448	2.4174e-05	0.034466	
2.9365e-05	0.98469	1.8901e-06	0.0011973	0.01	0.0024409	0.00069753	0.01191	0.00018498	0.00011279	0.00086461	0.0011388	0.0016338	0.0046919	8.9774e-06	0.0011716	1.2224e-05	0.00018172	0.01	0.01	0.00012209	0.0023115	0.023715	0.0020493	2.6112e-05	0.034447	
3.0196e-05	0.98522	1.9421e-06	0.001202	0.01	0.0024422	0.00069646	0.011906	0.00018442	0.00011404	0.00087186	0.0011398	0.0016441	0.0054647	9.2854e-06	0.0011854	1.1934e-05	0.0001821	0.01	0.01	0.00012186	0.0023183	0.023702	0.0020537	2.7994e-05	0.034428	
3.105e-05	0.98575	1.985e-06	0.0012065	0.01	0.0024434	0.00069528	0.011901	0.00018385	0.00011527	0.00087882	0.0011407	0.0016542	0.0061677	9.5788e-06	0.0011992	1.1621e-05	0.00018245	0.01	0.01	0.00012159	0.002325	0.023687	0.0020581	2.9821e-05	0.034408	
3.1924e-05	0.98629	2.0357e-06	0.0012112	0.01	0.0024446	0.00069429	0.011897	0.00018329	0.00011653	0.00088622	0.0011418	0.0016646	0.0063846	9.889e-06	0.0012131	1.1334e-05	0.00018282	0.01	0.01	0.00012135	0.0023318	0.023674	0.0020625	3.1739e-05	0.034389	
3.2778e-05	0.98682	2.0771e-06	0.0012163	0.01	0.0024458	0.00069318	0.011893	0.00018272	0.00011777	0.00089412	0.0011427	0.0016749	0.006578	1.0219e-05	0.0012272	1.1025e-05	0.00018321	0.01	0.01	0.00012116	0.0023387	0.023663	0.0020669	3.36e-05	0.034371	
3.3656e-05	0.98694	2.1278e-06	0.0012218	0.01	0.002447	0.00069228	0.011891	0.00018216	0.00011904	0.00089388	0.0011438	0.0016855	0.0068169	1.0568e-05	0.0012412	1.0746e-05	0.00018362	0.01	0.01	0.00012099	0.0023458	0.023653	0.0020714	3.5565e-05	0.034352	
3.4637e-05	0.98706	2.0402e-06	0.0012272	0.01	0.0024482	0.00069157	0.011887	0.00018161	0.00012035	0.00089339	0.001145	0.0016965	0.0071259	1.0901e-05	0.0012551	1.051e-05	0.00018401	0.01	0.01	0.0001208	0.0023529	0.023641	0.0020759	3.7627e-05	0.034333	
3.5645e-05	0.98718	1.9421e-06	0.0012323	0.01	0.0024494	0.00069075	0.011884	0.00018105	0.00012163	0.00089266	0.0011462	0.0017073	0.007404	1.1219e-05	0.0012689	1.0253e-05	0.00018438	0.01	0.01	0.00012056	0.0023598	0.023627	0.0020803	3.9629e-05	0.034314	
3.6633e-05	0.98731	1.8333e-06	0.0012373	0.01	0.0024506	0.00068982	0.01188	0.0001805	0.00012289	0.0008917	0.0011472	0.0017179	0.0076535	1.1521e-05	0.0012827	9.975e-06	0.00018474	0.01	0.01	0.0001203	0.0023667	0.023612	0.0020847	4.1573e-05	0.034294	
3.7644e-05	0.98744	1.7349e-06	0.0012425	0.01	0.0024518	0.00068907	0.011877	0.00017995	0.00012418	0.00089106	0.0011484	0.0017288	0.0079534	1.1842e-05	0.0012966	9.7207e-06	0.00018511	0.01	0.01	0.00012006	0.0023737	0.023597	0.0020891	4.3613e-05	0.034275	
3.8682e-05	0.98759	1.6474e-06	0.0012469	0.01	0.0024531	0.00068853	0.011873	0.00017941	0.0001255	0.00089104	0.0011497	0.0017402	0.0080103	1.2148e-05	0.0012995	9.4923e-06	0.00018546	0.01	0.01	0.0001198	0.0023806	0.023581	0.0020935	4.5769e-05	0.034259	
3.9697e-05	0.98775	1.5699e-06	0.0012517	0.01	0.0024543	0.00068819	0.01187	0.00017889	0.00012686	0.00089138	0.0011512	0.001752	0.0080957	1.2475e-05	0.0013025	9.2884e-06	0.00018583	0.01	0.01	0.00011957	0.0023877	0.023567	0.002098	4.8044e-05	0.034243	
4.074e-05	0.98791	1.5017e-06	0.0012567	0.01	0.0024556	0.00068805	0.011868	0.00017836	0.00012826	0.0008921	0.0011529	0.0017642	0.0082123	1.2825e-05	0.0013056	9.1078e-06	0.00018623	0.01	0.01	0.00011938	0.002395	0.023555	0.0021024	5.0447e-05	0.034227	
4.1811e-05	0.98809	1.442e-06	0.0012621	0.01	0.0024569	0.00068811	0.011866	0.00017785	0.0001297	0.00089318	0.0011547	0.001777	0.0081581	1.3197e-05	0.0013088	8.9494e-06	0.00018664	0.01	0.01	0.00011923	0.0024024	0.023545	0.0021069	5.2983e-05	0.034212	
4.2908e-05	0.98828	1.3689e-06	0.0012678	0.01	0.0024582	0.00068835	0.011865	0.00017735	0.00013117	0.00089472	0.0011567	0.0017901	0.0081277	1.3591e-05	0.0013119	8.7576e-06	0.00018707	0.01	0.01	0.00011904	0.0024097	0.023532	0.0021114	5.5647e-05	0.034197	
4.4032e-05	0.98847	1.3032e-06	0.0012734	0.01	0.0024596	0.00068877	0.011863	0.00017684	0.00013268	0.00089602	0.0011588	0.0018037	0.0081204	1.3968e-05	0.001315	8.5854e-06	0.00018748	0.01	0.01	0.00011873	0.0024172	0.023522	0.0021159	5.8444e-05	0.034181	
4.5133e-05	0.98867	1.2286e-06	0.0012787	0.01	0.0024609	0.00068909	0.011861	0.00017633	0.00013416	0.00089707	0.0011609	0.001817	0.0080986	1.4328e-05	0.001318	8.3945e-06	0.00018787	0.01	0.01	0.00011839	0.0024246	0.02351	0.0021203	6.1162e-05	0.034165	
4.6264e-05	0.98887	1.1621e-06	0.0012844	0.01	0.0024622	0.0006896	0.01186	0.00017583	0.0001341	0.0008985	0.0011631	0.0018309	0.0081022	1.4712e-05	0.0013211	8.2253e-06	0.00018828	0.01	0.01	0.00011808	0.0024322	0.023499	0.0021248	6.4031e-05	0.03415	
4.7427e-05	0.98908	1.1032e-06	0.0012904	0.01	0.0024636	0.00069032	0.011859	0.00017533	0.00013405	0.00090027	0.0011654	0.0018452	0.0081315	1.5121e-05	0.0013242	8.0768e-06	0.00018872	0.01	0.01	0.00011782	0.00244	0.02349	0.0021293	6.7062e-05	0.034135	
4.8621e-05	0.98931	1.0511e-06	0.0012968	0.01	0.002465	0.00069125	0.011859	0.00017484	0.00013402	0.00089083	0.001168	0.0018601	0.0079841	1.5557e-05	0.0013275	7.9482e-06	0.00018917	0.01	0.01	0.00011759	0.0024479	0.023483	0.0021339	7.0262e-05	0.034121	
4.9849e-05	0.98955	1.0055e-06	0.0013031	0.01	0.0024664	0.00069239	0.011859	0.00017436	0.00013402	0.00088109	0.0011707	0.0018755	0.0078713	1.5977e-05	0.0013307	7.8386e-06	0.0001896	0.01	0.01	0.00011734	0.0024557	0.023475	0.0021384	7.364e-05	0.034107	
5.1055e-05	0.98978	9.5266e-07	0.0013091	0.01	0.0024678	0.00069343	0.011859	0.00017387	0.00013401	0.00087101	0.0011733	0.0018906	0.0077427	1.6378e-05	0.0013338	7.7136e-06	0.00019002	0.01	0.01	0.00011705	0.0024635	0.023464	0.0021429	7.6938e-05	0.034092	
5.2295e-05	0.98976	9.0594e-07	0.0013155	0.01	0.0024692	0.00069468	0.011859	0.00017339	0.00013401	0.00086151	0.0011761	0.0019064	0.0076462	1.6807e-05	0.001337	7.6073e-06	0.00019046	0.01	0.01	0.00011679	0.0024714	0.023455	0.0021474	8.0443e-05	0.034078	
5.3565e-05	0.98975	8.6397e-07	0.0013223	0.01	0.0024706	0.00069613	0.011859	0.00017292	0.00013404	0.00085257	0.001179	0.0019226	0.0072566	1.7264e-05	0.0013403	7.5167e-06	0.00019092	0.01	0.01	0.00011658	0.0024795	0.023448	0.002152	8.4124e-05	0.034065	
5.4814e-05	0.98973	8.1515e-07	0.0013289	0.01	0.0024721	0.00069752	0.01186	0.00017244	0.00013405	0.00084334	0.0011819	0.0019386	0.0068319	1.7703e-05	0.0013436	7.411e-06	0.00019135	0.01	0.01	0.00011633	0.0024875	0.023439	0.0021565	8.7718e-05	0.034051	
5.6097e-05	0.98972	7.7173e-07	0.0013353	0.01	0.0024735	0.00069913	0.01186	0.00017197	0.00013408	0.00083383	0.0011849	0.0019552	0.0064821	1.8126e-05	0.0013468	7.3231e-06	0.00019178	0.01	0.01	0.00011605	0.0024954	0.023429	0.002161	9.1513e-05	0.034037	
5.7412e-05	0.98972	7.3248e-07	0.0013416	0.01	0.0024749	0.00070095	0.01186	0.00017148	0.00013286	0.00082403	0.00119	0.0019723	0.006189	1.8533e-05	0.00135	7.2502e-06	0.00019218	0.01	0.01	0.00011574	0.0025033	0.023416	0.0021655	9.5499e-05	0.034023	
5.8702e-05	0.98971	6.8606e-07	0.0013483	0.01	0.0024764	0.00070264	0.01186	0.00017097	0.00013162	0.00081478	0.0011949	0.0019892	0.0058638	1.8967e-05	0.0013532	7.161e-06	0.00019261	0.01	0.01	0.00011547	0.0025113	0.023406	0.0021701	9.9374e-05	0.034009	
5.9966e-05	0.98971	6.446e-07	0.0013547	0.01	0.0024778	0.00070457	0.01186	0.00017048	0.00013041	0.00080522	0.0012	0.0020067	0.0056003	1.9382e-05	0.0013564	7.0894e-06	0.00019301	0.01	0.01	0.00011517	0.0025193	0.023393	0.0021746	0.00010347	0.033995	
6.1265e-05	0.9897	6.0749e-07	0.0013615	0.01	0.0024793	0.00070758	0.011861	0.00016997	0.00012918	0.0007962	0.001205	0.0020235	0.004813	1.9826e-05	0.0013597	7.0344e-06	0.00019344	0.01	0.01	0.0001149	0.0025274	0.023382	0.0021791	0.00010487	0.033982	
6.2597e-05	0.98971	5.7366e-07	0.0013681	0.01	0.0024808	0.00071085	0.011861	0.00016947	0.00012799	0.00078686	0.0012102	0.002041	0.0041473	2.025e-05	0.0013629	6.9935e-06	0.00019385	0.01	0.01	0.0001146	0.0025354	0.023369	0.0021836	0.00010635	0.033968	
6.3903e-05	0.98971	5.3316e-07	0.0013745	0.01	0.0024823	0.00071397	0.011861	0.00016896	0.00012677	0.00077719	0.0012152	0.0020581	0.003416	2.0656e-05	0.0013661	6.9368e-06	0.00019424	0.01	0.01	0.00011426	0.0025434	0.023355	0.0021881	0.00010778	0.033955	
6.5246e-05	0.98972	4.9646e-07	0.0013808	0.01	0.0024838	0.00071738	0.011861	0.00016845	0.00012558	0.00076725	0.0012205	0.0020758	0.0028085	2.1045e-05	0.0013693	6.8961e-06	0.00019461	0.01	0.01	0.00011389	0.0025513	0.023338	0.0021926	0.00010931	0.033941	
6.6567e-05	0.98974	4.5367e-07	0.0013874	0.01	0.0024853	0.00072065	0.011861	0.00016795	0.00012443	0.0007578	0.001226	0.0020942	0.0021495	2.1458e-05	0.0013725	6.8413e-06	0.000195	0.01	0.01	0.00011356	0.0025593	0.023323	0.0021971	0.00011079	0.033927	
6.7863e-05	0.98976	4.0424e-07	0.0013937	0.01	0.0024868	0.00072425	0.011861	0.00016746	0.00012331	0.00074802	0.0012316	0.0021133	0.0018942	2.1853e-05	0.0013756	6.7706e-06	0.00019537	0.01	0.01	0.00011319	0.0025672	0.023306	0.0022016	0.0001113	0.033913	
6.9194e-05	0.98979	3.5829e-07	0.0014005	0.01	0.0024883	0.00072814	0.011862	0.00016696	0.00012217	0.00073877	0.0012372	0.0021333	0.0016811	2.2275e-05	0.0013789	6.7151e-06	0.00019576	0.01	0.01	0.00011285	0.0025753	0.023291	0.0022061	0.00011188	0.0339	
7.0505e-05	0.98981	3.067e-07	0.0014071	0.01	0.0024899	0.00073191	0.011862	0.00016644	0.00012101	0.00072928	0.0012427	0.0021531	0.0014513	2.2683e-05	0.0013821	6.6467e-06	0.00019614	0.01	0.01	0.00011249	0.0025834	0.023274	0.0022106	0.00011242	0.033887	
7.1798e-05	0.98984	3.4806e-07	0.0014135	0.01	0.0024914	0.00073558	0.011863	0.00016592	0.00011983	0.00071956	0.0012481	0.0021727	0.0012044	2.3076e-05	0.0013852	6.5541e-06	0.0001965	0.01	0.01	0.0001121	0.0025914	0.023255	0.002215	0.00011294	0.033873	
7.3117e-05	0.98987	3.9104e-07	0.0014202	0.01	0.0024929	0.00073947	0.011863	0.0001654	0.00011868	0.00071024	0.0012536	0.0021928	0.00098993	2.349e-05	0.0013884	6.4727e-06	0.00019688	0.01	0.01	0.00011174	0.0025995	0.023238	0.0022195	0.00011351	0.03386	
7.4419e-05	0.9899	4.289e-07	0.0014269	0.01	0.0024944	0.00074327	0.011864	0.00016487	0.00011752	0.00070071	0.0012591	0.0022126	0.00076111	2.3891e-05	0.0013916	6.3794e-06	0.00019724	0.01	0.01	0.00011135	0.0026075	0.023219	0.002224	0.00011405	0.033846	
7.5752e-05	0.98994	4.6892e-07	0.0014338	0.01	0.0024959	0.00074733	0.011865	0.00016435	0.00011638	0.00069157	0.0012647	0.0022331	0.00056441	2.4313e-05	0.0013949	6.2985e-06	0.00019761	0.01	0.01	0.00011099	0.0026157	0.023201	0.0022285	0.00011464	0.033834	
7.7112e-05	0.98998	5.1072e-07	0.0014409	0.01	0.0024974	0.00075162	0.011866	0.00016383	0.00011527	0.0006828	0.0012705	0.0022541	0.00039194	2.4756e-05	0.0013982	6.2275e-06	0.000198	0.01	0.01	0.00011065	0.002624	0.023185	0.002233	0.00011527	0.033821	
7.8503e-05	0.99002	5.5513e-07	0.001448	0.01	0.002499	0.00075581	0.011867	0.0001633	0.00011414	0.00067384	0.0012762	0.0022748	0.00037556	2.5186e-05	0.0014015	6.1679e-06	0.00019838	0.01	0.01	0.00011029	0.0026323	0.023167	0.0022375	0.00011588	0.033809	
7.9875e-05	0.99007	5.9411e-07	0.0014549	0.01	0.0025005	0.0007599	0.011868	0.00016276	0.00011299	0.00066467	0.0012819	0.0022954	0.00035567	2.5602e-05	0.0014047	6.0967e-06	0.00019874	0.01	0.01	0.00010991	0.0026405	0.023148	0.002242	0.00011647	0.033796	
8.1277e-05	0.99012	6.355e-07	0.0014621	0.01	0.002502	0.00076424	0.01187	0.00016222	0.00011187	0.00065588	0.0012877	0.0023165	0.00033965	2.604e-05	0.001408	6.0358e-06	0.00019912	0.01	0.01	0.00010954	0.0026488	0.023129	0.0022465	0.0001171	0.033783	
8.2661e-05	0.99017	6.7893e-07	0.0014697	0.01	0.0025035	0.0007688	0.011871	0.00016169	0.00011077	0.00064742	0.0012936	0.0023381	0.00032662	2.65e-05	0.0014113	5.9833e-06	0.00019947	0.01	0.01	0.00010921	0.0026573	0.023112	0.002251	0.00011777	0.033772	
8.4028e-05	0.99023	7.1708e-07	0.001477	0.01	0.002505	0.00077327	0.011872	0.00016115	0.00010966	0.00063879	0.0012995	0.0023595	0.0003106	2.6946e-05	0.0014147	5.9201e-06	0.00019982	0.01	0.01	0.00010884	0.0026657	0.023094	0.0022555	0.00011842	0.03376	
8.5423e-05	0.99029	7.5763e-07	0.0014847	0.01	0.0025066	0.00077798	0.011873	0.00016061	0.00010857	0.00063049	0.0013056	0.0023815	0.00029758	2.7414e-05	0.001418	5.8659e-06	0.00020018	0.01	0.01	0.00010851	0.0026743	0.023076	0.00226	0.00011912	0.033748	
8.6802e-05	0.99036	8.0017e-07	0.0014927	0.01	0.0025081	0.0007766	0.011875	0.00016008	0.0001075	0.00062249	0.0013117	0.002404	0.00028689	2.7902e-05	0.0014215	5.8191e-06	0.00020055	0.01	0.01	0.00010819	0.0026829	0.023059	0.0022646	0.00011986	0.033737	
8.8166e-05	0.99043	8.3763e-07	0.0015005	0.01	0.0025097	0.00077515	0.011877	0.00015954	0.00010641	0.00061434	0.0013179	0.0024262	0.0002736	2.8379e-05	0.0014249	5.7624e-06	0.0002009	0.01	0.01	0.00010785	0.0026915	0.023042	0.0022691	0.00012057	0.033725	
