Trachemys_scripta	Terrapene_carolina	Pelodiscus_sinensis	Mauremys_reevesii	Gopherus_evgoodei	Dermochelys_coriacea	Chrysemys_picta	Chelonoidis_abingdonii	Chelonia_mydas	
0.00031277	0.00012112	1.9766e-07	6.1982e-05	3.7397e-05	1.717e-05	0.0018049	6.6681e-06	2.3635e-06	
0.00031355	0.00011978	1.8014e-07	6.1232e-05	3.7087e-05	1.7485e-05	0.0017936	6.5365e-06	2.388e-06	
0.00031434	0.00011846	1.6733e-07	6.0509e-05	3.6781e-05	1.781e-05	0.0017825	6.4075e-06	2.4151e-06	
0.00031512	0.00011712	1.4874e-07	5.977e-05	3.6464e-05	1.8127e-05	0.0017714	6.2727e-06	2.4375e-06	
0.0003159	0.0001158	1.3444e-07	5.9056e-05	3.6151e-05	1.8453e-05	0.0017604	6.1405e-06	2.4626e-06	
0.0003167	0.00011449	1.2376e-07	5.8368e-05	3.5843e-05	1.879e-05	0.0017496	6.0107e-06	2.4903e-06	
0.0003175	0.0001132	1.162e-07	5.7705e-05	3.5539e-05	1.9136e-05	0.0017389	5.8834e-06	2.5208e-06	
0.00031832	0.00011193	1.1142e-07	5.7066e-05	3.524e-05	1.9492e-05	0.0017285	5.7584e-06	2.5539e-06	
0.00031912	0.00011064	1.721e-07	5.6409e-05	3.4929e-05	1.984e-05	0.0017179	5.6274e-06	2.581e-06	
0.00031993	0.00010936	2.4566e-07	5.5777e-05	3.4622e-05	2.0198e-05	0.0017076	5.4987e-06	2.6109e-06	
0.00032075	0.0001081	3.3225e-07	5.5164e-05	3.4317e-05	2.0565e-05	0.0016973	5.3713e-06	2.6427e-06	
0.00032158	0.00010685	4.3465e-07	5.4569e-05	3.4015e-05	2.0941e-05	0.0016872	5.2453e-06	2.6765e-06	
0.00032239	0.00010559	5.2447e-07	5.3959e-05	3.3702e-05	2.1308e-05	0.001677	5.1137e-06	2.7044e-06	
0.00032321	0.00010435	6.3703e-07	5.3372e-05	3.3393e-05	2.1686e-05	0.001667	4.9842e-06	2.7353e-06	
0.00032402	0.00010309	7.3583e-07	5.277e-05	3.3072e-05	2.2056e-05	0.001657	4.8492e-06	2.7604e-06	
0.00032484	0.00010184	8.5875e-07	5.2191e-05	3.2755e-05	2.2437e-05	0.001647	4.7163e-06	2.7885e-06	
0.00032567	0.00010061	1.0113e-06	5.1632e-05	3.2443e-05	2.2829e-05	0.0016373	4.5852e-06	2.8195e-06	
0.00032649	9.9367e-05	1.1464e-06	5.106e-05	3.2118e-05	2.3213e-05	0.0016274	4.4487e-06	2.8447e-06	
0.00032731	9.8135e-05	1.3087e-06	5.0505e-05	3.1797e-05	2.3606e-05	0.0016177	4.3133e-06	2.872e-06	
0.00032812	9.689e-05	1.4504e-06	4.9934e-05	3.1463e-05	2.399e-05	0.0016079	4.1722e-06	2.8931e-06	
0.00032894	9.5659e-05	1.628e-06	4.9384e-05	3.1133e-05	2.4385e-05	0.0015983	4.033e-06	2.9172e-06	
0.00032974	9.4414e-05	1.7829e-06	4.8818e-05	3.0791e-05	2.4771e-05	0.0015886	3.888e-06	2.9352e-06	
0.00033056	9.318e-05	1.9708e-06	4.827e-05	3.0452e-05	2.5166e-05	0.001579	3.7441e-06	2.9553e-06	
0.00033138	9.1959e-05	1.9944e-06	4.7739e-05	3.0114e-05	2.5572e-05	0.0015696	3.6013e-06	2.9776e-06	
0.00033219	9.0724e-05	2.0053e-06	4.7194e-05	2.9766e-05	2.5969e-05	0.00156	3.453e-06	2.994e-06	
0.000333	8.9501e-05	2.0328e-06	4.6666e-05	2.942e-05	2.6376e-05	0.0015507	3.3058e-06	3.0127e-06	
0.00033382	8.8289e-05	2.0821e-06	4.6155e-05	2.9076e-05	2.6796e-05	0.0015414	3.1597e-06	3.0348e-06	
0.00033463	8.7065e-05	2.1177e-06	4.5629e-05	2.872e-05	2.7206e-05	0.0015321	3.0081e-06	3.0508e-06	
0.00033248	8.5852e-05	2.1786e-06	4.512e-05	2.8367e-05	2.7123e-05	0.001523	2.8574e-06	3.0738e-06	
0.00033035	8.4653e-05	2.1137e-06	4.4631e-05	2.8018e-05	2.7049e-05	0.001514	2.7085e-06	3.1002e-06	
0.00032822	8.3466e-05	1.8318e-06	4.4159e-05	2.7671e-05	2.6981e-05	0.0015052	2.5605e-06	3.1291e-06	
0.00032608	8.2264e-05	1.5123e-06	4.3671e-05	2.7313e-05	2.6905e-05	0.0014963	2.4068e-06	3.1515e-06	
0.00032396	8.1077e-05	1.256e-06	4.3202e-05	2.6958e-05	2.6837e-05	0.0014876	2.2546e-06	3.1775e-06	
0.00032185	7.99e-05	1.0431e-06	4.2749e-05	2.6605e-05	2.6776e-05	0.001479	2.1032e-06	3.206e-06	
0.00031972	7.8711e-05	8.0409e-07	4.2282e-05	2.624e-05	2.6708e-05	0.0014703	1.9464e-06	3.2283e-06	
0.00031758	7.7508e-05	7.9473e-07	4.18e-05	2.7237e-05	2.6631e-05	0.0014615	1.7807e-06	3.2442e-06	
0.00031545	7.6316e-05	7.947e-07	4.1333e-05	2.8242e-05	2.6561e-05	0.0014529	1.6157e-06	3.2625e-06	
0.0003133	7.511e-05	7.8501e-07	4.0852e-05	2.9232e-05	2.6483e-05	0.0014442	1.4451e-06	3.2744e-06	
0.00031116	7.3914e-05	7.8451e-07	4.0386e-05	3.023e-05	2.6411e-05	0.0014356	1.2752e-06	3.2888e-06	
0.00030901	7.2706e-05	7.7444e-07	3.9905e-05	3.1213e-05	2.6332e-05	0.0014269	1.0997e-06	3.2967e-06	
0.00030688	7.151e-05	7.7559e-07	3.9442e-05	3.2207e-05	2.6261e-05	0.0014183	9.257e-07	3.3082e-06	
0.00030473	7.0302e-05	7.68e-07	3.8966e-05	3.3187e-05	2.6182e-05	0.0014097	7.4638e-07	3.3135e-06	
0.00030256	6.9082e-05	7.5157e-07	3.8477e-05	3.4151e-05	2.6096e-05	0.001401	7.5888e-07	3.3128e-06	
0.00030041	6.7874e-05	7.463e-07	3.8006e-05	3.5126e-05	2.6018e-05	0.0013925	7.6978e-07	3.3156e-06	
0.00029827	6.6677e-05	7.4978e-07	3.755e-05	3.6109e-05	2.5946e-05	0.0013841	7.7883e-07	3.3209e-06	
0.00029612	6.5467e-05	7.4396e-07	3.7079e-05	3.7077e-05	2.5867e-05	0.0013756	7.837e-07	3.3197e-06	
0.00029398	6.4269e-05	7.4897e-07	3.6625e-05	3.8056e-05	2.5795e-05	0.0013672	7.8697e-07	3.322e-06	
0.00029185	6.3082e-05	7.6286e-07	3.6186e-05	3.9044e-05	2.573e-05	0.001359	7.8839e-07	3.3269e-06	
0.00028974	6.1907e-05	7.8841e-07	3.5764e-05	4.0044e-05	2.5672e-05	0.0013509	7.8823e-07	3.3352e-06	
0.00028764	6.0745e-05	8.2684e-07	3.5358e-05	4.1056e-05	2.5623e-05	0.0013429	7.8649e-07	3.3472e-06	
0.00028556	5.9595e-05	7.8575e-07	3.4969e-05	4.208e-05	2.5581e-05	0.0013351	7.8317e-07	3.3627e-06	
0.00028349	5.8457e-05	7.5786e-07	3.4596e-05	4.3117e-05	2.5547e-05	0.0013274	7.7827e-07	3.3819e-06	
0.0002814	5.7305e-05	7.196e-07	3.4209e-05	4.4137e-05	2.5505e-05	0.0013196	7.6918e-07	3.3946e-06	
0.00027933	5.6166e-05	6.9386e-07	3.3837e-05	4.5171e-05	2.5471e-05	0.001312	7.5851e-07	3.411e-06	
0.00027725	5.5014e-05	6.5804e-07	3.4611e-05	4.6188e-05	2.543e-05	0.0013043	7.4363e-07	3.4207e-06	
0.00027517	5.3874e-05	5.0196e-07	3.5411e-05	4.6097e-05	2.5396e-05	0.0012967	7.2785e-07	3.4342e-06	
0.00027311	5.2743e-05	3.7147e-07	3.6232e-05	4.601e-05	2.5368e-05	0.0012892	7.1023e-07	3.4505e-06	
0.00027107	5.1621e-05	2.6205e-07	3.7074e-05	4.5927e-05	2.5346e-05	0.0012819	6.9074e-07	3.4694e-06	
0.00026903	5.0509e-05	1.6994e-07	3.7939e-05	4.5847e-05	2.5331e-05	0.0012746	6.6939e-07	3.4912e-06	
0.000267	4.9405e-05	9.4733e-08	3.8832e-05	4.5772e-05	2.5324e-05	0.0012675	6.4642e-07	3.5168e-06	
0.00026496	4.829e-05	9.2016e-08	3.9708e-05	4.5686e-05	2.5309e-05	0.0012603	6.1938e-07	3.5361e-06	
0.0002629	4.7162e-05	8.4455e-08	4.0565e-05	4.5586e-05	2.5287e-05	0.001253	7.4387e-07	3.5492e-06	
0.00026086	4.6047e-05	8.057e-08	4.0874e-05	4.486e-05	2.4763e-05	0.0012458	9.9253e-07	3.5809e-06	
0.00025881	4.4918e-05	9.454e-08	4.104e-05	4.4566e-05	2.4256e-05	0.0012386	1.392e-06	3.6165e-06	
0.00025673	4.3777e-05	1.0315e-07	4.1194e-05	4.4259e-05	2.3738e-05	0.0012313	1.7833e-06	3.6454e-06	
0.00025467	4.2646e-05	1.147e-07	4.1361e-05	4.3958e-05	2.3234e-05	0.0012242	2.1814e-06	3.6783e-06	
0.00025263	4.1527e-05	1.2972e-07	4.1543e-05	4.3663e-05	2.2745e-05	0.0012171	2.5865e-06	3.7154e-06	
0.0002506	4.0419e-05	1.4892e-07	4.174e-05	4.3374e-05	2.227e-05	0.0012102	2.9988e-06	3.7566e-06	
0.00024858	3.9321e-05	1.7321e-07	4.1951e-05	4.309e-05	2.1808e-05	0.0012034	3.4186e-06	3.8022e-06	
0.00024658	3.8234e-05	2.0377e-07	4.2177e-05	4.2812e-05	2.1359e-05	0.0011968	3.846e-06	3.8521e-06	
0.00024456	3.7135e-05	2.2757e-07	4.2391e-05	4.2521e-05	2.0901e-05	0.00119	4.2656e-06	3.8955e-06	
0.00024256	3.6047e-05	2.0853e-07	4.262e-05	4.2237e-05	2.0456e-05	0.0011834	4.693e-06	3.9434e-06	
0.00024056	3.4969e-05	1.9491e-07	4.2865e-05	4.1957e-05	2.0024e-05	0.0011769	5.1286e-06	3.9958e-06	
0.00023856	3.3878e-05	1.7474e-07	4.3096e-05	4.1665e-05	1.9581e-05	0.0011703	5.5554e-06	4.0412e-06	
0.00023656	3.2798e-05	1.5961e-07	4.3343e-05	4.1379e-05	1.9151e-05	0.0011639	5.9905e-06	4.0912e-06	
0.00023458	3.1727e-05	1.4881e-07	4.3605e-05	4.1097e-05	1.8733e-05	0.0011575	6.4342e-06	4.146e-06	
0.00023259	3.1986e-05	1.3012e-07	4.3855e-05	4.0804e-05	1.833e-05	0.0011511	6.8696e-06	4.206e-06	
0.0002306	3.2248e-05	1.156e-07	4.4121e-05	4.0516e-05	1.7938e-05	0.0011448	7.3138e-06	4.2711e-06	
0.00022863	3.2511e-05	1.0364e-07	4.44e-05	4.0232e-05	1.7556e-05	0.0011386	7.765e-06	4.34e-06	
0.00022667	3.2776e-05	9.3832e-08	4.4692e-05	3.9951e-05	1.7182e-05	0.0011325	8.2237e-06	4.4128e-06	
0.00022472	3.3042e-05	8.5836e-08	4.4997e-05	3.9673e-05	1.6817e-05	0.0011265	8.6899e-06	4.4898e-06	
0.00022275	3.33e-05	8.2673e-08	4.529e-05	3.9383e-05	1.6461e-05	0.0011205	9.1474e-06	4.5713e-06	
0.00022079	3.3559e-05	8.0787e-08	4.5596e-05	3.9097e-05	1.6114e-05	0.0011145	9.6126e-06	4.6571e-06	
0.00021882	3.3809e-05	7.4226e-08	4.589e-05	3.8799e-05	1.5758e-05	0.0011085	1.0069e-05	4.7358e-06	
0.00021684	3.405e-05	1.1514e-07	4.6169e-05	3.8488e-05	1.5393e-05	0.0011024	1.0516e-05	4.807e-06	
0.00021483	3.4281e-05	1.4854e-07	4.6435e-05	3.8164e-05	1.5019e-05	0.0010962	1.0954e-05	4.8708e-06	
0.00021284	3.4514e-05	1.4368e-07	4.5945e-05	3.7843e-05	1.4654e-05	0.0010901	1.14e-05	4.9387e-06	
0.00021086	3.4748e-05	1.4132e-07	4.5472e-05	3.7526e-05	1.4297e-05	0.0010841	1.1853e-05	5.011e-06	
0.00020889	3.4984e-05	1.4137e-07	4.5014e-05	3.7212e-05	1.3947e-05	0.0010782	1.2314e-05	5.0878e-06	
0.0002069	3.5212e-05	1.3615e-07	4.4542e-05	3.6887e-05	1.359e-05	0.0010723	1.2766e-05	5.1574e-06	
0.0002049	3.543e-05	1.2564e-07	4.4057e-05	3.6549e-05	1.3225e-05	0.0010663	1.321e-05	5.2201e-06	
0.00020291	3.5651e-05	1.184e-07	4.3591e-05	3.6216e-05	1.2869e-05	0.0010604	1.3663e-05	5.2884e-06	
0.00020093	3.5874e-05	1.1326e-07	4.314e-05	3.5886e-05	1.2521e-05	0.0010546	1.4125e-05	5.3613e-06	
0.00019893	3.6087e-05	1.0274e-07	4.2674e-05	3.5544e-05	1.2164e-05	0.0010487	1.4577e-05	5.4266e-06	
0.00019695	3.6302e-05	9.4209e-08	4.2224e-05	3.5205e-05	1.1815e-05	0.0010429	1.5037e-05	5.4964e-06	
0.00019495	3.6508e-05	8.0662e-08	4.176e-05	3.4854e-05	1.1458e-05	0.001037	1.5488e-05	5.5591e-06	
0.00019296	3.6717e-05	6.9727e-08	4.1314e-05	3.4508e-05	1.1111e-05	0.0010313	1.5949e-05	5.6278e-06	
0.00019098	3.6929e-05	6.1839e-08	4.0839e-05	3.4149e-05	1.0795e-05	0.0010257	1.6401e-05	5.4692e-06	
0.00018902	3.7143e-05	5.4934e-08	4.038e-05	3.3793e-05	1.0486e-05	0.0010201	1.6861e-05	5.3171e-06	
0.00018706	3.736e-05	4.937e-08	3.9938e-05	3.3441e-05	1.0186e-05	0.0010146	1.7332e-05	5.1727e-06	
0.00018512	3.758e-05	4.4882e-08	3.9515e-05	3.3095e-05	9.8928e-06	0.0010093	1.7814e-05	5.0358e-06	
0.00018319	3.7803e-05	4.1255e-08	3.9108e-05	3.2753e-05	9.6075e-06	0.001004	1.8308e-05	4.9061e-06	
0.00018127	3.8028e-05	3.8322e-08	3.8719e-05	3.2416e-05	9.3296e-06	0.00099888	1.8813e-05	4.7833e-06	
0.00017934	3.8239e-05	3.5484e-08	3.8343e-05	3.2081e-05	9.0574e-06	0.00099367	1.9328e-05	4.6657e-06	
0.00017741	3.8452e-05	3.3091e-08	3.7984e-05	3.1751e-05	8.7921e-06	0.00098855	1.9855e-05	4.5546e-06	
0.00017551	3.8656e-05	6.3348e-08	3.7612e-05	3.1409e-05	8.52e-06	0.00098354	2.0372e-05	4.4361e-06	
0.00017361	3.8863e-05	9.9268e-08	3.7257e-05	3.1072e-05	8.2547e-06	0.00097862	2.0902e-05	4.3239e-06	
0.0001717	3.906e-05	1.2867e-07	3.6889e-05	3.0723e-05	7.9827e-06	0.00097365	2.1422e-05	4.2044e-06	
0.0001698	3.9261e-05	1.6457e-07	3.5307e-05	3.0378e-05	7.7173e-06	0.00096877	2.1954e-05	4.0911e-06	
0.00016788	3.9453e-05	1.936e-07	3.37e-05	3.0021e-05	7.4453e-06	0.00096384	2.2477e-05	3.9706e-06	
0.00016596	3.9635e-05	2.1603e-07	3.2068e-05	2.9653e-05	7.1665e-06	0.00095886	2.299e-05	3.8429e-06	
0.00016404	3.982e-05	2.4354e-07	3.0475e-05	2.9287e-05	6.8929e-06	0.00095395	2.3513e-05	3.7199e-06	
0.00016213	4.0008e-05	2.7877e-07	2.8928e-05	2.8925e-05	6.6257e-06	0.00094913	2.4049e-05	3.6026e-06	
0.0001602	4.0187e-05	3.0659e-07	2.7356e-05	2.8552e-05	6.352e-06	0.00094427	2.4575e-05	3.4784e-06	
0.00015829	4.0367e-05	3.4111e-07	2.5822e-05	2.8181e-05	6.0832e-06	0.00093948	2.5112e-05	3.3585e-06	
0.00015636	4.0538e-05	3.6736e-07	2.4261e-05	2.7798e-05	5.8073e-06	0.00093463	2.5637e-05	3.2311e-06	
0.00015444	4.0713e-05	4.0268e-07	2.2745e-05	2.7419e-05	5.5377e-06	0.00092987	2.6176e-05	3.1093e-06	
0.00015254	4.089e-05	4.4883e-07	2.1272e-05	2.7044e-05	5.2742e-06	0.0009252	2.6729e-05	2.9928e-06	
0.00015064	4.1071e-05	4.9243e-07	1.9841e-05	2.6676e-05	5.0166e-06	0.00092063	2.6698e-05	2.8816e-06	
0.00014875	4.1255e-05	5.335e-07	1.8451e-05	2.6311e-05	4.7647e-06	0.00091614	2.6675e-05	2.7753e-06	
0.00014685	4.143e-05	5.7203e-07	1.7982e-05	2.5933e-05	4.5064e-06	0.0009116	2.6643e-05	2.6623e-06	
0.00014496	4.1608e-05	6.0802e-07	1.7528e-05	2.5558e-05	4.2538e-06	0.00090714	2.6618e-05	2.5541e-06	
0.00014306	4.1777e-05	6.4147e-07	1.7058e-05	2.65e-05	4.0092e-06	0.00090263	2.6575e-05	2.4519e-06	
0.00014116	4.1948e-05	6.7238e-07	1.66e-05	2.745e-05	3.7686e-06	0.0008982	2.6538e-05	2.3529e-06	
0.00013925	4.211e-05	7.0076e-07	1.6133e-05	2.8385e-05	3.5218e-06	0.00089371	2.6493e-05	2.2475e-06	
0.00013735	4.2275e-05	7.2659e-07	1.568e-05	2.9331e-05	3.2802e-06	0.00088931	2.6455e-05	2.1463e-06	
0.00013544	4.243e-05	7.4989e-07	1.5214e-05	3.0262e-05	3.0319e-06	0.00088485	2.6409e-05	2.0382e-06	
0.00013351	4.2576e-05	7.6333e-07	1.4736e-05	3.1179e-05	2.7771e-06	0.00088034	2.6355e-05	1.9233e-06	
0.00013156	4.2712e-05	7.6703e-07	1.4245e-05	3.208e-05	2.5161e-06	0.00087577	2.6292e-05	1.8019e-06	
0.00012961	4.2839e-05	9.7765e-07	1.3742e-05	3.2967e-05	2.2488e-06	0.00087115	2.6222e-05	1.6739e-06	
0.00012766	4.297e-05	1.0303e-06	1.3254e-05	3.3864e-05	1.9867e-06	0.00086661	2.6159e-05	1.5503e-06	
0.0001257	4.3092e-05	1.0715e-06	1.2753e-05	3.4748e-05	1.998e-06	0.00086203	2.6088e-05	1.4139e-06	
0.00012375	4.3216e-05	1.13e-06	1.2267e-05	3.5641e-05	2.0094e-06	0.00085753	2.6024e-05	1.282e-06	
0.0001218	4.3343e-05	1.0955e-06	1.1792e-05	3.6543e-05	2.0205e-06	0.0008531	2.5966e-05	1.1532e-06	
0.00011984	4.3461e-05	1.0499e-06	1.1305e-05	3.7431e-05	2.0276e-06	0.00084864	2.59e-05	1.018e-06	
0.00011789	4.3581e-05	1.0173e-06	1.0829e-05	3.8326e-05	2.0344e-06	0.00084425	2.584e-05	8.8584e-07	
0.00011898	4.3692e-05	9.7291e-07	1.1015e-05	3.9207e-05	2.0348e-06	0.00083976	2.5772e-05	9.213e-07	
0.00012007	4.3804e-05	7.8039e-07	1.1206e-05	4.0095e-05	2.035e-06	0.00083534	2.5709e-05	9.5692e-07	
0.00012117	4.392e-05	6.2589e-07	1.1403e-05	4.0994e-05	2.0354e-06	0.000831	2.5653e-05	9.9337e-07	
0.00012227	4.4039e-05	5.0185e-07	1.1608e-05	4.1905e-05	2.036e-06	0.00082674	2.5604e-05	1.0307e-06	
0.00012337	4.4162e-05	4.0223e-07	1.182e-05	4.2827e-05	2.0367e-06	0.00082257	2.5563e-05	1.0691e-06	
0.00012448	4.4287e-05	3.2162e-07	1.2038e-05	4.3757e-05	2.0316e-06	0.00081847	2.5526e-05	1.101e-06	
0.00012558	4.4402e-05	2.2205e-07	1.2247e-05	4.4672e-05	2.028e-06	0.00081431	2.5482e-05	1.135e-06	
0.00012666	4.4508e-05	2.1472e-07	1.2446e-05	4.5573e-05	2.02e-06	0.0008101	2.543e-05	1.1636e-06	
0.00012773	4.4605e-05	2.0288e-07	1.2636e-05	4.6459e-05	2.0079e-06	0.00080585	2.537e-05	1.1872e-06	
0.00012881	4.4704e-05	1.9477e-07	1.2833e-05	4.7354e-05	1.9955e-06	0.00080166	2.5316e-05	1.2112e-06	
0.00012987	4.4794e-05	1.807e-07	1.302e-05	4.8234e-05	1.9791e-06	0.00079742	2.5254e-05	1.2301e-06	
0.00013094	4.4886e-05	1.702e-07	1.3213e-05	4.9124e-05	1.9633e-06	0.00079325	2.5197e-05	1.1325e-06	
0.00013199	4.4969e-05	1.5516e-07	1.3397e-05	4.9998e-05	1.9413e-06	0.00078903	2.5133e-05	1.2085e-06	
0.00013305	4.5054e-05	8.2062e-08	1.3587e-05	5.0882e-05	1.9191e-06	0.00078488	2.5074e-05	1.2858e-06	
0.00013411	4.5142e-05	1.9519e-08	1.3783e-05	5.1775e-05	1.8965e-06	0.0007808	2.5021e-05	1.3648e-06	
0.00013516	4.5219e-05	1.1195e-08	1.397e-05	5.2652e-05	1.8698e-06	0.00077666	2.496e-05	1.4378e-06	
0.00013619	4.5288e-05	1.7103e-08	1.4146e-05	5.3514e-05	1.8387e-06	0.00077247	2.489e-05	1.5048e-06	
0.00013721	4.5347e-05	1.9389e-08	1.4314e-05	5.4361e-05	1.8037e-06	0.00076823	2.4813e-05	1.5663e-06	
0.00013824	4.5408e-05	2.0969e-08	1.4488e-05	5.5217e-05	1.7683e-06	0.00076405	2.4741e-05	1.6292e-06	
0.00013927	4.5472e-05	2.2263e-08	1.4669e-05	5.6085e-05	1.733e-06	0.00075996	2.4677e-05	1.6946e-06	
0.00014029	4.5528e-05	1.9889e-08	1.4841e-05	5.6938e-05	1.6938e-06	0.00075582	2.4604e-05	1.7543e-06	
0.0001413	4.5574e-05	1.3825e-08	1.5005e-05	5.7777e-05	1.6504e-06	0.00075163	2.4524e-05	1.8084e-06	
0.00014231	4.5624e-05	7.4646e-09	1.5176e-05	5.8627e-05	1.6072e-06	0.00074751	2.4451e-05	1.865e-06	
0.00014331	4.5664e-05	1.2244e-08	1.5337e-05	5.9462e-05	1.5598e-06	0.00074335	2.437e-05	1.9155e-06	
0.00014431	4.5707e-05	1.6103e-08	1.5505e-05	6.0307e-05	1.512e-06	0.00073925	2.4294e-05	1.9677e-06	
0.00014532	4.5753e-05	1.9174e-08	1.5678e-05	6.116e-05	1.4639e-06	0.00073523	2.4223e-05	2.0216e-06	
0.00014633	4.5801e-05	2.1563e-08	1.5858e-05	6.2023e-05	1.4154e-06	0.00073127	2.4158e-05	2.0773e-06	
0.00014735	4.5851e-05	2.335e-08	1.6045e-05	6.2896e-05	1.3666e-06	0.00072738	2.4098e-05	2.1349e-06	
0.00014835	4.5892e-05	2.1445e-08	1.6222e-05	6.3754e-05	1.3137e-06	0.00072344	2.403e-05	2.1867e-06	
0.00014936	4.5937e-05	1.9302e-08	1.6407e-05	6.4625e-05	1.2608e-06	0.00071957	2.3969e-05	2.2413e-06	
0.00015038	4.5985e-05	1.6821e-08	1.6601e-05	6.5508e-05	1.2079e-06	0.00071578	2.3915e-05	2.299e-06	
0.00015138	4.6023e-05	2.9263e-08	1.6785e-05	6.6376e-05	1.2777e-06	0.00071194	2.3853e-05	2.3239e-06	
0.00015237	4.6052e-05	3.7322e-08	1.6959e-05	6.7227e-05	1.3433e-06	0.00070804	2.3782e-05	2.3429e-06	
0.00015337	4.6084e-05	4.6376e-08	1.7141e-05	6.8091e-05	1.4092e-06	0.00070423	2.3719e-05	2.3645e-06	
0.00015437	4.612e-05	5.6865e-08	1.7333e-05	6.8969e-05	1.4753e-06	0.00070048	2.3662e-05	2.3887e-06	
0.00015538	4.6158e-05	6.8553e-08	1.7531e-05	6.9856e-05	1.5413e-06	0.0006968	2.361e-05	2.4147e-06	
0.00015637	4.6187e-05	1.7268e-07	1.9476e-05	7.0728e-05	1.6029e-06	0.00069306	2.355e-05	2.4346e-06	
0.00015737	4.6219e-05	1.9977e-07	2.1479e-05	7.1612e-05	1.6649e-06	0.0006894	2.3496e-05	2.4572e-06	
0.00015837	4.6254e-05	2.3403e-07	2.3541e-05	7.2511e-05	1.7274e-06	0.00068581	2.345e-05	2.4826e-06	
0.00015938	4.6293e-05	2.771e-07	2.5665e-05	7.3423e-05	1.7902e-06	0.00068229	2.3409e-05	2.5108e-06	
0.00016038	4.6323e-05	3.1158e-07	2.7753e-05	7.4319e-05	1.8494e-06	0.00067872	2.3361e-05	2.5327e-06	
0.00016138	4.6354e-05	3.537e-07	2.9894e-05	7.5226e-05	1.9085e-06	0.00067521	2.3318e-05	2.5566e-06	
0.00016237	4.6377e-05	3.8762e-07	3.2003e-05	7.6117e-05	1.9635e-06	0.00067165	2.3267e-05	2.5747e-06	
0.00016337	4.6401e-05	4.2975e-07	3.4164e-05	7.7019e-05	2.0185e-06	0.00066816	2.3222e-05	2.5946e-06	
0.00016437	4.6429e-05	4.8394e-07	3.6391e-05	7.7936e-05	2.0739e-06	0.00066473	2.3183e-05	2.6175e-06	
0.00016537	4.6461e-05	5.5277e-07	3.8684e-05	7.8866e-05	2.13e-06	0.00066137	2.315e-05	2.6433e-06	
0.00016639	4.6496e-05	6.3954e-07	3.9314e-05	7.9812e-05	2.1867e-06	0.00065807	2.3124e-05	2.6721e-06	
0.00016741	4.6534e-05	7.4419e-07	3.9961e-05	8.0769e-05	2.2435e-06	0.00065484	2.3102e-05	2.703e-06	
0.00016843	4.6573e-05	8.7029e-07	4.0628e-05	8.1738e-05	2.3005e-06	0.00065166	2.3086e-05	2.736e-06	
0.00016946	4.6617e-05	8.8764e-07	4.1317e-05	8.2722e-05	2.3582e-06	0.00064854	2.3076e-05	2.7722e-06	
0.00017049	4.6662e-05	8.1765e-07	4.2027e-05	8.3719e-05	2.4161e-06	0.00064548	2.3071e-05	2.8107e-06	
0.00017153	4.6711e-05	7.6447e-07	4.276e-05	8.4731e-05	2.4749e-06	0.00064248	2.3072e-05	2.8525e-06	
0.00017258	4.6762e-05	7.2309e-07	4.3514e-05	8.5755e-05	2.5339e-06	0.00063953	2.3078e-05	2.8967e-06	
0.00017361	4.6804e-05	6.717e-07	4.4251e-05	8.6764e-05	2.5887e-06	0.00063654	2.3077e-05	2.9348e-06	
0.00017465	4.6849e-05	6.3136e-07	4.501e-05	8.7785e-05	2.6437e-06	0.00063361	2.3081e-05	2.9753e-06	
0.00017569	4.6895e-05	6.0072e-07	4.5789e-05	8.8818e-05	2.699e-06	0.00063072	2.3089e-05	3.0183e-06	
0.00017672	4.6932e-05	5.6032e-07	4.6551e-05	8.9835e-05	2.7498e-06	0.00062779	2.309e-05	3.0549e-06	
0.00017773	4.696e-05	5.1052e-07	4.7296e-05	9.0835e-05	2.7963e-06	0.00062482	2.3083e-05	3.0853e-06	
0.00017874	4.6978e-05	4.4988e-07	4.8023e-05	9.1818e-05	2.8381e-06	0.0006218	2.3069e-05	3.1094e-06	
0.00017973	4.6986e-05	4.94e-07	4.8732e-05	9.2784e-05	2.8755e-06	0.00061873	2.3047e-05	3.127e-06	
0.00018072	4.6997e-05	4.7417e-07	4.9462e-05	9.3762e-05	2.9131e-06	0.00061572	2.3029e-05	3.147e-06	
0.00018172	4.7011e-05	4.6369e-07	5.022e-05	9.4757e-05	2.9516e-06	0.00061277	2.3018e-05	3.1705e-06	
0.00018271	4.7016e-05	4.4574e-07	5.0962e-05	9.5735e-05	2.9858e-06	0.00060978	2.3e-05	3.188e-06	
0.0001837	4.7024e-05	4.3422e-07	5.1725e-05	9.6726e-05	3.0203e-06	0.00060684	2.2987e-05	3.2078e-06	
0.00018468	4.7022e-05	4.155e-07	5.2472e-05	9.7702e-05	3.0505e-06	0.00060386	2.2966e-05	3.2217e-06	
0.00018565	4.7012e-05	3.8946e-07	5.3203e-05	9.8661e-05	3.0764e-06	0.00060084	2.2938e-05	3.2297e-06	
0.00018662	4.7004e-05	3.7126e-07	5.3959e-05	9.9637e-05	3.1031e-06	0.00059788	2.2916e-05	3.2409e-06	
0.0001876	4.7e-05	3.6001e-07	5.474e-05	0.00010063	3.1306e-06	0.00059497	2.2901e-05	3.2553e-06	
