Zonotrichia_albicollis	Upupa_epops	Tyto_alba	Tinamus_guttatus	Tauraco_erythrolophus	Taeniopygia_guttata	Struthio_camelus	Strigops_habroptila	Stachyridopsis_ruficeps	Spheniscus_demersus	Serinus_canaria	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Podilymbus_podiceps	Phoenicopterus_ruber	Phalacrocorax_carbo	Phaethon_lepturus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Nothoprocta_perdicaria	Nipponia_nippon	Nettapus_auritus	Nestor_notabilis	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Manacus_vitellinus	Malurus_cyaneus	Lonchura_striata	Leptosomus_discolor	Haliaeetus_leucocephalus	Gymnogyps_californianus	Geospiza_fortis	Geococcyx_californianus	Gavia_stellata	Galbula_dea	Fulmarus_glacialis	Ficedula_albicollis	Falco_tinnunculus	Falco_peregrinus	Egretta_garzetta	Dryobates_pubescens	Dromaius_novaehollandiae	Cygnus_olor	Cygnus_atratus	Cuculus_canorus	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Columba_livia	Coloeus_monedula	Cnemophilus_loriae	Ciconia_maguari	Chloebia_gouldiae	Chlamydotis_macqueenii	Cathartes_aura	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Calidris_pugnax	Cairina_moschata	Buteo_japonicus	Buceros_rhinoceros	Branta_canadensis	Aythya_fuligula	Asarcornis_scutulata	Aquila_chrysaetos	Apteryx_rowi	Apteryx_australis	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anser_brachyrhynchus	Anseranas_semipalmata	Anas_platyrhynchos	Acanthisitta_chloris	
0.74742	8.7267e-07	4.3907e-06	0.0077798	5.5888e-06	0.00029944	0.00023058	0.00020865	9.5325e-06	1.2698e-05	7.8663e-06	0.00017606	0.00042581	1.0801e-06	3.8191e-07	3.1243e-05	0.00032749	2.1279e-06	0.00062339	7.9686e-05	6.3157e-05	5.388e-05	1.2682e-05	0.97809	2.707e-06	0.00027884	1.0611e-05	2.3683e-05	1.3886e-05	7.6198e-07	2.1058e-06	0.00010093	2.8818e-05	1.8023e-06	0.064754	0.00081358	0.0031201	4.2994e-06	1.0536e-05	0.00049547	0.00030701	0.00035185	0.00027295	0.0021444	8.0011e-07	1.4125e-06	0.00049422	6.9066e-05	0.00028241	5.2498e-05	2.0437e-05	0.0022059	0.01	3.1514e-07	0.063579	1.107e-05	2.621e-05	8.7733e-05	3.7261e-05	0.033471	1.2593e-05	2.972e-05	0.0070694	6.3643e-07	5.0681e-07	0.0018216	0.00063254	1.3143e-05	0.00096458	0.002945	0.0011461	7.8354e-05	0.025925	0.0087792	0.00097196	0.00048697	3.083e-06	0.0016607	0.0055611	4.8461e-05	2.683e-05	7.458e-08	
0.75272	8.9984e-07	4.4159e-06	0.0080277	5.5957e-06	0.00030144	0.00023028	0.00020873	9.4073e-06	1.2735e-05	7.6542e-06	0.00017581	0.00042837	1.0581e-06	4.5485e-07	3.1671e-05	0.00033858	2.1301e-06	0.00062426	8.1336e-05	6.3156e-05	5.3657e-05	1.2725e-05	0.9796	2.7062e-06	0.00027858	1.0717e-05	2.4482e-05	1.4329e-05	7.1544e-07	2.0164e-06	0.00010308	2.9406e-05	1.8025e-06	0.064844	0.0008162	0.0031228	4.295e-06	1.06e-05	0.00049715	0.00030615	0.00035722	0.00027246	0.0021461	8.0233e-07	1.4125e-06	0.00049534	6.6192e-05	0.00028449	5.2503e-05	2.059e-05	0.0022077	0.01	3.1777e-07	0.063528	1.1011e-05	2.6456e-05	8.8403e-05	3.7382e-05	0.033597	1.2328e-05	2.982e-05	0.0070708	6.4018e-07	5.1764e-07	0.0018364	0.00063649	1.3575e-05	0.00096722	0.0029478	0.0011494	7.8425e-05	0.02591	0.0087792	0.00097885	0.00048726	3.0468e-06	0.0016631	0.0055632	4.9106e-05	2.8143e-05	7.3564e-08	
0.75783	9.2014e-07	4.4332e-06	0.008258	5.5931e-06	0.0003034	0.00022989	0.00020877	9.2681e-06	1.2763e-05	7.4278e-06	0.00017545	0.00043082	1.0318e-06	5.4141e-07	3.221e-05	0.00034907	2.128e-06	0.00062495	8.2916e-05	6.3135e-05	5.3389e-05	1.3819e-05	0.98099	2.7001e-06	0.00027828	1.081e-05	2.5238e-05	1.4725e-05	6.6385e-07	1.9173e-06	0.00010514	2.9968e-05	1.7963e-06	0.064932	0.0008188	0.0031255	4.2803e-06	1.0653e-05	0.00049866	0.00030523	0.00036233	0.00027194	0.0021478	8.0102e-07	1.4075e-06	0.00049642	6.3293e-05	0.00028655	5.2467e-05	2.0731e-05	0.0022094	0.01	3.1824e-07	0.063477	1.0935e-05	2.6671e-05	8.9047e-05	3.7477e-05	0.033722	1.2056e-05	2.9878e-05	0.0070722	6.3613e-07	5.2485e-07	0.0018508	0.00064038	1.3952e-05	0.00096985	0.0029506	0.0011526	7.8485e-05	0.025895	0.0087793	0.00098555	0.00048741	3.0043e-06	0.0016656	0.0055652	4.9707e-05	2.9427e-05	7.0729e-08	
0.7633	9.5189e-07	4.4618e-06	0.0085233	5.5996e-06	0.00030541	0.00022969	0.00020888	9.1499e-06	1.2801e-05	7.2189e-06	0.00017528	0.00043349	1.0106e-06	6.3546e-07	3.28e-05	0.00036094	2.1307e-06	0.00062595	8.4622e-05	6.3148e-05	5.3187e-05	1.502e-05	0.98271	2.6981e-06	0.00027806	1.0919e-05	2.6082e-05	1.5223e-05	6.1769e-07	1.8338e-06	0.00010736	3.0553e-05	1.7965e-06	0.065025	0.00082144	0.0031283	4.283e-06	1.0719e-05	0.00050051	0.00030442	0.00036796	0.00027145	0.0021495	8.0429e-07	1.41e-06	0.00049756	6.0431e-05	0.00028865	5.2497e-05	2.0884e-05	0.0022111	0.01	3.2081e-07	0.063426	1.088e-05	2.6941e-05	8.9729e-05	3.7626e-05	0.033849	1.1788e-05	2.9988e-05	0.0070737	6.3943e-07	5.3716e-07	0.0018658	0.00064438	1.4438e-05	0.0009725	0.0029535	0.0011559	7.8557e-05	0.02588	0.0087793	0.00099257	0.00048785	2.9692e-06	0.001668	0.0055672	5.039e-05	3.0757e-05	7.0642e-08	
0.7686	9.7652e-07	4.4825e-06	0.0087704	5.5965e-06	0.0003074	0.00022939	0.00020896	9.0196e-06	1.283e-05	7.5045e-06	0.00017502	0.00043605	9.8526e-07	7.2342e-07	3.3359e-05	0.00037218	2.1292e-06	0.00062679	8.6264e-05	6.3142e-05	5.2946e-05	1.6167e-05	0.98428	2.691e-06	0.0002778	1.1014e-05	2.6882e-05	1.5671e-05	5.6664e-07	1.917e-06	0.0001095	3.1113e-05	1.7905e-06	0.065115	0.00082406	0.003131	4.2756e-06	1.0774e-05	0.00050221	0.00030355	0.00037335	0.00027094	0.0021512	8.0406e-07	1.4075e-06	0.00049867	5.7543e-05	0.00029073	5.2488e-05	2.1024e-05	0.0022128	0.01	3.2144e-07	0.063375	1.0811e-05	2.7179e-05	9.039e-05	3.7748e-05	0.033975	1.1514e-05	3.0057e-05	0.0070751	6.3498e-07	5.458e-07	0.0018806	0.00064832	1.4865e-05	0.00097513	0.0029563	0.0011591	7.8619e-05	0.025865	0.0087794	0.0009994	0.00048816	2.9279e-06	0.0016705	0.0055693	5.1029e-05	3.2058e-05	6.8173e-08	
0.77422	1.0115e-06	4.5127e-06	0.0089744	5.6007e-06	0.00030942	0.000226	0.00020908	8.9066e-06	1.2867e-05	7.8078e-06	0.00017491	0.00043881	9.6396e-07	7.2972e-07	3.3965e-05	0.00037551	2.1315e-06	0.0006279	8.8016e-05	6.3174e-05	5.2759e-05	1.7409e-05	0.9856	2.687e-06	0.00027761	1.1122e-05	2.776e-05	1.6214e-05	5.1978e-07	2.0133e-06	0.00011179	3.1691e-05	1.7896e-06	0.06521	0.00082671	0.0031337	4.283e-06	1.0839e-05	0.00050421	0.00030278	0.00037921	0.00027043	0.002153	8.0764e-07	1.4114e-06	0.00049982	5.4686e-05	0.00029285	5.2533e-05	2.1174e-05	0.0022146	0.01	3.2379e-07	0.063325	1.0758e-05	2.7464e-05	9.1082e-05	3.7917e-05	0.034103	1.1242e-05	3.0167e-05	0.0070765	6.3639e-07	5.5883e-07	0.0018958	0.00065236	1.4746e-05	0.0009778	0.0029591	0.0011624	7.869e-05	0.02585	0.0087795	0.0010065	0.00048572	2.8925e-06	0.001673	0.0055714	5.1739e-05	3.3399e-05	6.788e-08	
0.77966	1.0423e-06	4.5351e-06	0.0091628	5.5954e-06	0.00031141	0.00022245	0.00020918	8.7817e-06	1.2895e-05	8.0967e-06	0.00017472	0.00044146	9.3851e-07	7.3199e-07	3.4541e-05	0.00037864	2.1296e-06	0.00062885	8.9705e-05	6.3187e-05	5.2534e-05	1.8597e-05	0.98681	2.6779e-06	0.00027738	1.1218e-05	2.8593e-05	1.6704e-05	4.6817e-07	2.1002e-06	0.00011399	3.2245e-05	1.7825e-06	0.065302	0.00082934	0.0031364	4.2802e-06	1.0893e-05	0.00050604	0.00030846	0.00038481	0.00026992	0.0021547	8.0773e-07	1.4104e-06	0.00050095	5.1804e-05	0.00029494	5.2539e-05	2.1312e-05	0.0022163	0.01	3.242e-07	0.063274	1.0691e-05	2.7718e-05	9.1752e-05	3.806e-05	0.034229	1.0965e-05	3.0238e-05	0.0070779	6.2892e-07	5.6815e-07	0.0019107	0.00065634	1.4582e-05	0.00098044	0.0029619	0.0011657	7.8751e-05	0.025835	0.0087796	0.0010134	0.00048307	3.1401e-06	0.0016754	0.0055734	5.6639e-05	3.471e-05	6.527e-08	
0.78537	1.0816e-06	4.5647e-06	0.0093711	5.5952e-06	0.00031344	0.00021914	0.00020931	8.6699e-06	1.2929e-05	8.3994e-06	0.00017464	0.00044426	9.16e-07	7.3575e-07	3.5151e-05	0.00038208	2.1305e-06	0.00063002	9.1482e-05	6.3223e-05	5.2351e-05	1.9863e-05	0.98819	2.6709e-06	0.0002772	1.1322e-05	2.949e-05	1.7272e-05	4.1943e-07	2.1975e-06	0.00011632	3.2812e-05	1.7791e-06	0.065397	0.00083199	0.0031392	4.2889e-06	1.0955e-05	0.00050812	0.00031434	0.0003908	0.00026941	0.0021565	8.1066e-07	1.4142e-06	0.00050211	4.8945e-05	0.00029706	5.2588e-05	2.1457e-05	0.0022181	0.01	3.2585e-07	0.063224	1.0637e-05	2.8009e-05	9.2448e-05	3.824e-05	0.034357	1.0688e-05	3.034e-05	0.0070794	6.2548e-07	5.8085e-07	0.001926	0.0006604	1.4471e-05	0.0009831	0.0029648	0.001169	7.882e-05	0.025821	0.0087797	0.0010205	0.00048073	3.4003e-06	0.0016779	0.0055755	6.1847e-05	3.6052e-05	6.4176e-08	
0.7913	1.1286e-06	4.6002e-06	0.0096008	5.5985e-06	0.00031548	0.00021603	0.00020948	8.5686e-06	1.2967e-05	8.7139e-06	0.00017467	0.00044719	8.9563e-07	7.405e-07	3.579e-05	0.00038582	2.1335e-06	0.00063137	9.3338e-05	6.3278e-05	5.2201e-05	2.1197e-05	0.98838	2.6654e-06	0.00027708	1.1433e-05	3.0444e-05	1.7257e-05	3.7264e-07	2.3042e-06	0.00011874	3.3388e-05	1.7785e-06	0.065495	0.00083467	0.0031419	4.307e-06	1.1022e-05	0.00051042	0.00032041	0.00039714	0.00026891	0.0021583	8.1584e-07	1.422e-06	0.0005033	4.6104e-05	0.0002992	5.2671e-05	2.1608e-05	0.0022199	0.01	3.2844e-07	0.063173	1.0592e-05	2.8332e-05	9.3165e-05	3.8454e-05	0.034486	1.0412e-05	3.0467e-05	0.0070808	6.2517e-07	5.964e-07	0.0019417	0.00066453	1.4403e-05	0.00098578	0.0029676	0.0011723	7.8895e-05	0.025806	0.0087798	0.0010279	0.00046826	3.3995e-06	0.0016804	0.0055776	6.733e-05	3.7421e-05	6.418e-08	
0.79715	1.1715e-06	4.6314e-06	0.009823	5.596e-06	0.00031752	0.00021286	0.00020963	8.4616e-06	1.3e-05	9.0205e-06	0.00017465	0.00045008	8.7288e-07	7.4255e-07	3.6414e-05	0.00038946	2.1341e-06	0.00063265	9.5165e-05	6.3324e-05	5.2032e-05	2.2508e-05	0.98856	2.6564e-06	0.00027693	1.1537e-05	3.1377e-05	1.723e-05	3.2303e-07	2.4059e-06	0.00012113	3.3949e-05	1.774e-06	0.065592	0.00083733	0.0031446	4.3201e-06	1.1083e-05	0.00051265	0.00032641	0.00040337	0.0002684	0.0021602	8.1905e-07	1.4271e-06	0.00050448	4.325e-05	0.00030134	5.2735e-05	2.175e-05	0.0022217	0.01	3.2985e-07	0.063123	1.0539e-05	2.8639e-05	9.3872e-05	3.8656e-05	0.034615	1.0132e-05	3.057e-05	0.0070823	6.2002e-07	6.0987e-07	0.0019572	0.00066863	1.4314e-05	0.00098844	0.0029704	0.0011755	7.8963e-05	0.025791	0.00878	0.0010351	0.00045548	3.3952e-06	0.0016829	0.0055797	7.2728e-05	3.8775e-05	6.2798e-08	
0.80294	1.2104e-06	4.6585e-06	0.010038	5.5876e-06	0.00031954	0.00020962	0.00020977	8.349e-06	1.3028e-05	9.3194e-06	0.0001746	0.00045293	8.4774e-07	7.419e-07	3.7022e-05	0.00039301	2.1321e-06	0.00063386	9.6964e-05	6.3361e-05	5.1845e-05	2.3794e-05	0.98873	2.644e-06	0.00027677	1.1634e-05	3.2291e-05	1.7192e-05	2.7061e-07	2.5027e-06	0.00012348	3.4495e-05	1.7656e-06	0.065688	0.00083999	0.0031474	4.3284e-06	1.1138e-05	0.00051481	0.00033236	0.00040949	0.00026788	0.0021619	8.203e-07	1.4297e-06	0.00050564	4.0383e-05	0.00030346	5.278e-05	2.1885e-05	0.0022235	0.01	3.3009e-07	0.063073	1.0479e-05	2.8931e-05	9.4567e-05	3.8846e-05	0.034742	9.8471e-06	3.0651e-05	0.0070837	6.1002e-07	6.2128e-07	0.0019727	0.0006727	1.4204e-05	0.0009911	0.0029733	0.0011788	7.9025e-05	0.025777	0.0087801	0.0010422	0.00044239	3.3873e-06	0.0016853	0.0055818	7.8043e-05	4.0113e-05	6.0033e-08	
0.80896	1.2577e-06	4.6917e-06	0.010271	5.5831e-06	0.00032159	0.00020658	0.00020995	8.247e-06	1.3061e-05	9.6306e-06	0.00017465	0.00045592	8.2481e-07	7.4232e-07	3.7661e-05	0.00039687	2.1324e-06	0.00063526	9.8844e-05	6.3418e-05	5.1692e-05	2.5153e-05	0.98896	2.6332e-06	0.00027665	1.1738e-05	3.3264e-05	1.7185e-05	2.2016e-07	2.6095e-06	0.00012594	3.505e-05	1.7602e-06	0.065787	0.00084266	0.0031501	4.3464e-06	1.12e-05	0.00051721	0.00033849	0.00041598	0.00026736	0.0021638	8.239e-07	1.4364e-06	0.00050342	3.7535e-05	0.00030561	5.2861e-05	2.2026e-05	0.0022253	0.01	3.3132e-07	0.063023	1.0429e-05	2.9257e-05	9.5285e-05	3.9071e-05	0.034872	9.7156e-06	3.0757e-05	0.0070851	6.0305e-07	6.3572e-07	0.0019884	0.00067684	1.4139e-05	0.00099378	0.0029761	0.0011821	7.9093e-05	0.025762	0.0087802	0.0010495	0.00043037	3.383e-06	0.0016878	0.0055839	8.3647e-05	4.1479e-05	5.8411e-08	
0.81491	1.3008e-06	4.7207e-06	0.010497	5.5726e-06	0.00032362	0.00020347	0.00021011	8.1394e-06	1.3089e-05	9.934e-06	0.00017467	0.00045886	7.9951e-07	7.4005e-07	3.8284e-05	0.00040064	2.1302e-06	0.00063659	0.0001007	6.3465e-05	5.1521e-05	2.6487e-05	0.98917	2.6189e-06	0.00027652	1.1835e-05	3.4217e-05	1.7167e-05	1.6693e-07	2.7112e-06	0.00012836	3.5591e-05	1.7508e-06	0.065884	0.00084532	0.0031528	4.3595e-06	1.1254e-05	0.00051953	0.00034456	0.00042235	0.00026684	0.0021656	8.2555e-07	1.4406e-06	0.00050119	3.4674e-05	0.00030775	5.2922e-05	2.2159e-05	0.0022271	0.01	3.3139e-07	0.062973	1.0371e-05	2.9566e-05	9.5992e-05	3.9284e-05	0.035	9.5801e-06	3.0841e-05	0.0070866	5.9125e-07	6.4807e-07	0.0020041	0.00068096	1.4052e-05	0.00099644	0.0029789	0.0011854	7.9154e-05	0.025748	0.0087804	0.0010567	0.00041806	3.3752e-06	0.0016903	0.0055861	8.9165e-05	4.283e-05	5.5423e-08	
0.82079	1.3398e-06	4.7456e-06	0.010716	5.5563e-06	0.00032564	0.0002003	0.00021026	8.0263e-06	1.3112e-05	1.023e-05	0.00017464	0.00046176	7.7184e-07	7.3509e-07	3.8891e-05	0.00040431	2.1255e-06	0.00063784	0.00010252	6.3503e-05	5.1331e-05	2.7796e-05	0.98938	2.6013e-06	0.00027637	1.1925e-05	3.5149e-05	1.7136e-05	1.1091e-07	2.808e-06	0.00013075	3.6116e-05	1.7377e-06	0.065981	0.00084797	0.0031555	4.3677e-06	1.1303e-05	0.00052177	0.00035057	0.00042861	0.0002663	0.0021674	8.2522e-07	1.4421e-06	0.00049894	3.18e-05	0.00030988	5.2964e-05	2.2284e-05	0.0022289	0.01	3.3028e-07	0.062923	1.0305e-05	2.9861e-05	9.6689e-05	3.9485e-05	0.035127	9.4406e-06	3.0901e-05	0.007088	5.7462e-07	6.5835e-07	0.0020197	0.00068504	1.3946e-05	0.0009991	0.0029817	0.0011887	7.921e-05	0.025733	0.0087805	0.0010638	0.00040545	3.3638e-06	0.0016927	0.0055881	9.4597e-05	4.4165e-05	5.106e-08	
0.82661	1.3752e-06	4.7665e-06	0.010927	5.5343e-06	0.00032765	0.00019707	0.0002104	7.908e-06	1.313e-05	1.0518e-05	0.00017458	0.00046462	7.4191e-07	7.2753e-07	3.9484e-05	0.00040791	2.1185e-06	0.00063904	0.00010432	6.3533e-05	5.1124e-05	2.9084e-05	0.98958	2.5804e-06	0.0002762	1.2008e-05	3.6062e-05	1.7095e-05	1.1971e-07	2.9003e-06	0.00013311	3.6626e-05	1.7208e-06	0.066077	0.00085061	0.0031583	4.3681e-06	1.1345e-05	0.00052396	0.00035653	0.00043478	0.00026575	0.0021692	8.2306e-07	1.4413e-06	0.00049667	2.8914e-05	0.000312	5.7093e-05	2.2402e-05	0.0022307	0.01	3.2806e-07	0.062873	1.0233e-05	3.0141e-05	9.7375e-05	3.9676e-05	0.035254	9.2973e-06	3.094e-05	0.0070894	5.5336e-07	6.6669e-07	0.0020352	0.0006891	1.3821e-05	0.0010017	0.0029845	0.0011919	7.9259e-05	0.025719	0.0087806	0.0010709	0.00039256	3.3491e-06	0.0016952	0.0055902	9.9955e-05	4.5486e-05	4.5375e-08	
0.83262	1.4175e-06	4.7924e-06	0.011155	5.5151e-06	0.00032968	0.00019401	0.00021057	7.7984e-06	1.3152e-05	1.0817e-05	0.00017461	0.0004676	7.1366e-07	7.2062e-07	4.0103e-05	0.00041177	2.1131e-06	0.00064039	0.00010619	6.358e-05	5.0945e-05	3.0434e-05	0.98983	2.5604e-06	0.00027607	1.2097e-05	3.7028e-05	1.7081e-05	1.2794e-07	3.0009e-06	0.00013556	3.7144e-05	1.706e-06	0.066175	0.00085326	0.003161	4.3767e-06	1.1393e-05	0.00052634	0.00036265	0.00044126	0.00026521	0.002171	8.2276e-07	1.4439e-06	0.00049444	2.6044e-05	0.00031414	6.1395e-05	2.2524e-05	0.0022325	0.01	3.2659e-07	0.062824	1.0168e-05	3.045e-05	9.808e-05	3.9896e-05	0.035382	9.1531e-06	3.0999e-05	0.0070909	5.3422e-07	6.775e-07	0.002051	0.00069322	1.3732e-05	0.0010044	0.0029874	0.0011952	7.9313e-05	0.025704	0.0087808	0.0010781	0.00038058	3.3371e-06	0.0016977	0.0055923	0.00010556	4.683e-05	4.054e-08	
0.83857	1.4558e-06	4.8141e-06	0.011375	5.4901e-06	0.0003317	0.00019089	0.00021072	7.6833e-06	1.3168e-05	1.1107e-05	0.00017459	0.00047054	6.8305e-07	7.1102e-07	4.0706e-05	0.00041553	2.1053e-06	0.00064167	0.00010803	6.3617e-05	5.0748e-05	3.176e-05	0.99007	2.5371e-06	0.00027593	1.2178e-05	3.7972e-05	1.7055e-05	1.3401e-07	3.0966e-06	0.00013797	3.7647e-05	1.6874e-06	0.066272	0.00085591	0.0031637	4.3804e-06	1.1434e-05	0.00052865	0.00036871	0.00044763	0.00026466	0.0021728	8.205e-07	1.4438e-06	0.00049219	2.316e-05	0.00031627	6.5633e-05	2.2638e-05	0.0022343	0.01	3.2395e-07	0.062774	1.0096e-05	3.0743e-05	9.8774e-05	4.0105e-05	0.035509	9.0049e-06	3.1036e-05	0.0070923	5.1028e-07	6.8623e-07	0.0020666	0.00069731	1.3623e-05	0.0010071	0.0029902	0.0011984	7.9361e-05	0.02569	0.0087809	0.0010852	0.00036831	3.3216e-06	0.0017001	0.0055944	0.00011108	4.8159e-05	3.435e-08	
0.84444	1.4899e-06	4.8316e-06	0.011587	5.4591e-06	0.0003337	0.0001877	0.00021086	7.5626e-06	1.318e-05	1.139e-05	0.00017454	0.00047343	6.5007e-07	6.9872e-07	4.1293e-05	0.0004192	2.095e-06	0.00064289	0.00010984	6.3645e-05	5.0533e-05	3.3061e-05	0.99031	2.5104e-06	0.00027576	1.2253e-05	3.8895e-05	1.7017e-05	1.3792e-07	3.1872e-06	0.00014035	3.8134e-05	1.6649e-06	0.066368	0.00085854	0.0031664	4.3792e-06	1.1468e-05	0.00053089	0.00037472	0.00045389	0.0002641	0.0021746	8.1629e-07	1.4412e-06	0.00048993	2.0264e-05	0.00031838	6.9806e-05	2.2745e-05	0.0022361	0.01	3.2014e-07	0.062724	1.0016e-05	3.102e-05	9.9458e-05	4.0302e-05	0.035635	8.8527e-06	3.1049e-05	0.0070937	4.815e-07	6.9287e-07	0.0020822	0.00070137	1.3493e-05	0.0010097	0.002993	0.0012017	7.9402e-05	0.025675	0.008781	0.0010922	0.00035573	3.3026e-06	0.0017026	0.0055965	0.00011652	4.9472e-05	2.6785e-08	
0.85056	1.5327e-06	4.8553e-06	0.011818	5.432e-06	0.00033573	0.00018471	0.00021103	7.4522e-06	1.3196e-05	1.1686e-05	0.00017459	0.00047646	6.1923e-07	6.8748e-07	4.1912e-05	0.00042319	2.0869e-06	0.00064429	0.00011174	6.3693e-05	5.0351e-05	3.4436e-05	0.99059	2.4851e-06	0.00027565	1.2334e-05	3.9881e-05	1.701e-05	1.4146e-07	3.2881e-06	0.00014283	3.8631e-05	1.6453e-06	0.066467	0.00086119	0.0031691	4.3877e-06	1.1509e-05	0.00053337	0.0003809	0.00046053	0.00026355	0.0021764	8.1441e-07	1.4427e-06	0.00048771	1.7386e-05	0.00032053	7.4185e-05	2.2857e-05	0.0022379	0.01	3.1731e-07	0.062675	9.9461e-06	3.1331e-05	0.00010016	4.0534e-05	0.035763	8.7001e-06	3.1088e-05	0.0070952	4.5564e-07	7.026e-07	0.0020981	0.00070551	1.3407e-05	0.0010124	0.0029958	0.0012049	7.945e-05	0.025661	0.0087812	0.0010994	0.00034419	3.2871e-06	0.0017051	0.0055986	0.00012225	5.0813e-05	2.0267e-08	
0.85659	1.5713e-06	4.8748e-06	0.012042	5.3989e-06	0.00033775	0.00018165	0.00021119	7.3364e-06	1.3208e-05	1.1973e-05	0.0001746	0.00047945	5.8604e-07	6.7355e-07	4.2515e-05	0.00042709	2.0763e-06	0.00064562	0.0001136	6.3732e-05	5.0151e-05	3.5787e-05	0.99087	2.4565e-06	0.00027552	1.2409e-05	4.0845e-05	1.6992e-05	1.4285e-07	3.3839e-06	0.00014528	3.9113e-05	1.6219e-06	0.066565	0.00086383	0.0031718	4.3914e-06	1.1543e-05	0.00053577	0.00038703	0.00046705	0.00026298	0.0021782	8.1059e-07	1.4417e-06	0.00048547	1.7304e-05	0.00032266	7.8498e-05	2.2962e-05	0.0022397	0.01	3.1332e-07	0.062625	9.8686e-06	3.1627e-05	0.00010086	4.0754e-05	0.03589	8.5435e-06	3.1104e-05	0.0070966	4.25e-07	7.1023e-07	0.0021139	0.00070961	1.33e-05	0.001015	0.0029986	0.0012082	7.9491e-05	0.025646	0.0087813	0.0011065	0.00033236	3.268e-06	0.0017075	0.0056007	0.00012789	5.2139e-05	1.2427e-08	
0.86257	1.606e-06	4.8903e-06	0.012259	5.3603e-06	0.00033975	0.00017854	0.00021134	7.2155e-06	1.3215e-05	1.2253e-05	0.00017458	0.0004824	5.5062e-07	6.5703e-07	4.3103e-05	0.00043089	2.0633e-06	0.00064689	0.00011544	6.3763e-05	4.9934e-05	3.7114e-05	0.99114	2.4246e-06	0.00027537	1.2477e-05	4.1791e-05	1.6963e-05	1.4212e-07	3.4751e-06	0.0001477	3.9581e-05	1.5947e-06	0.066662	0.00086646	0.0031745	4.3905e-06	1.1572e-05	0.0005381	0.00039311	0.00047347	0.00026241	0.00218	8.0491e-07	1.4382e-06	0.00048321	1.7214e-05	0.00032478	8.2753e-05	2.3059e-05	0.0022415	0.01	3.0822e-07	0.062576	9.784e-06	3.1908e-05	0.00010154	4.0963e-05	0.036016	8.383e-06	3.1099e-05	0.007098	3.8977e-07	7.159e-07	0.0021296	0.00071369	1.3175e-05	0.0010176	0.0030014	0.0012114	7.9526e-05	0.025632	0.0087815	0.0011135	0.00032028	3.2456e-06	0.00171	0.0056028	0.00013346	5.3451e-05	1.6713e-08	
0.86875	1.6482e-06	4.9109e-06	0.012493	5.3244e-06	0.00034178	0.00017559	0.00021151	7.1031e-06	1.3225e-05	1.2544e-05	0.00017465	0.00048547	5.1678e-07	6.4113e-07	4.3717e-05	0.00043498	2.0521e-06	0.00064832	0.00011735	6.381e-05	4.9746e-05	3.8507e-05	0.99146	2.3937e-06	0.00027526	1.255e-05	4.279e-05	1.6961e-05	1.4083e-07	3.575e-06	0.00015021	4.0056e-05	1.5696e-06	0.066761	0.00086911	0.0031772	4.3978e-06	1.1605e-05	0.00054064	0.00039935	0.00048022	0.00026183	0.0021818	8.011e-07	1.4381e-06	0.00048099	1.7119e-05	0.00032692	8.7188e-05	2.316e-05	0.0022433	0.01	3.0385e-07	0.062526	9.7073e-06	3.2219e-05	0.00010225	4.1203e-05	0.036144	8.2217e-06	3.1114e-05	0.0070995	3.5648e-07	7.2411e-07	0.0021457	0.00071783	1.3085e-05	0.0010203	0.0030042	0.0012147	7.9566e-05	0.025618	0.0087816	0.0011207	0.00030905	3.226e-06	0.0017124	0.0056049	0.00013929	5.4786e-05	2.1316e-08	
0.87486	1.6861e-06	4.9273e-06	0.012718	5.2826e-06	0.00034379	0.00017257	0.00021167	6.9851e-06	1.323e-05	1.2827e-05	0.00017467	0.0004885	4.8062e-07	6.2256e-07	4.4316e-05	0.00043897	2.0383e-06	0.00064968	0.00011924	6.3848e-05	4.9539e-05	3.9875e-05	0.99177	2.3594e-06	0.00027513	1.2616e-05	4.3767e-05	1.6946e-05	1.3737e-07	3.6698e-06	0.00015269	4.0515e-05	1.5407e-06	0.066859	0.00087174	0.0031799	4.4001e-06	1.1632e-05	0.00054311	0.00040553	0.00048685	0.00026125	0.0021836	7.9533e-07	1.4355e-06	0.00047876	1.7015e-05	0.00032905	9.1555e-05	2.3254e-05	0.0022451	0.01	2.9832e-07	0.062477	9.623e-06	3.2513e-05	0.00010294	4.1431e-05	0.03627	8.0563e-06	3.1106e-05	0.0071009	3.1846e-07	7.3022e-07	0.0021616	0.00072194	1.2975e-05	0.0010229	0.003007	0.0012179	7.96e-05	0.025603	0.0087818	0.0011277	0.00029754	3.2028e-06	0.0017149	0.005607	0.00014502	5.6105e-05	2.4712e-08	
