Zootoca_vivipara	Vipera_berus	Thamnophis_elegans	Sceloporus_undulatus	Python_bivittatus	Ptyas_mucosa	Pseudonaja_textilis	Protobothrops_mucrosquamatus	Pogona_vitticeps	Podarcis_muralis	Pituophis_catenifer	Pantherophis_obsoletus	Notechis_scutatus	Naja_naja	Laticauda_colubrina	Lacerta_agilis	Hydrophis_cyanocinctus	Gekko_japonicus	Crotalus_tigris	Chrysopelea_ornata	Bothrops_jararaca	Anolis_carolinensis	
0.00074218	1.426e-05	2.6413e-07	8.3687e-07	5.6697e-07	6.355e-06	0.033044	7.6578e-05	0.00013581	3.09e-05	1.6959e-06	1.464e-05	0.00024102	5.8008e-05	5.689e-05	0.00049259	0.0087785	1.4688e-06	6.8093e-08	9.4528e-06	3.6153e-05	4.0628e-08	
0.00071701	1.4167e-05	2.9438e-07	7.935e-07	5.1093e-07	6.0384e-06	0.033147	7.7942e-05	0.0001898	3.1393e-05	1.7087e-06	1.4864e-05	0.00024165	5.832e-05	5.6955e-05	0.00049294	0.0088168	1.488e-06	6.1689e-08	9.2908e-06	3.4684e-05	4.5689e-08	
0.00069129	1.406e-05	3.1976e-07	7.4115e-07	5.2663e-07	5.7113e-06	0.033249	7.9274e-05	0.00023699	3.1854e-05	1.7178e-06	1.5078e-05	0.00024225	5.8611e-05	5.7011e-05	0.00049322	0.0088548	1.4872e-06	5.2731e-08	9.1141e-06	3.319e-05	4.6123e-08	
0.00066668	1.3967e-05	3.4794e-07	6.9838e-07	5.4231e-07	5.3992e-06	0.033353	8.0652e-05	0.0002992	3.2343e-05	1.7296e-06	1.5299e-05	0.00024287	5.8932e-05	5.7077e-05	0.00049362	0.0088934	1.5105e-06	4.6041e-08	8.9584e-06	3.1727e-05	4.7307e-08	
0.00064324	1.3887e-05	3.7987e-07	6.6532e-07	5.5906e-07	5.1029e-06	0.033458	8.2083e-05	0.00038364	3.2862e-05	1.7445e-06	1.5527e-05	0.00024352	5.9286e-05	5.7156e-05	0.00049416	0.0089326	1.5697e-06	4.1446e-08	8.8249e-06	3.0295e-05	4.9692e-08	
0.00062081	1.382e-05	4.1538e-07	6.4022e-07	5.7612e-07	4.8201e-06	0.033565	8.2107e-05	0.00041268	3.341e-05	1.7622e-06	1.5762e-05	0.0002442	5.9671e-05	5.7245e-05	0.00049482	0.0089394	1.5354e-06	3.8354e-08	8.7102e-06	2.8893e-05	5.3089e-08	
0.00059784	1.374e-05	4.4528e-07	6.0677e-07	5.7884e-07	4.8921e-06	0.03367	8.211e-05	0.00043766	3.3924e-05	1.7758e-06	1.5987e-05	0.00024486	6.0035e-05	5.7325e-05	0.0004954	0.0089461	1.5903e-06	3.322e-08	8.581e-06	2.7467e-05	5.1556e-08	
0.00057586	1.3672e-05	4.7887e-07	5.8056e-07	5.8178e-07	4.9699e-06	0.033778	8.2137e-05	0.00047064	3.4466e-05	1.7922e-06	1.6218e-05	0.00024554	6.0429e-05	5.7416e-05	0.0004961	0.008953	1.6741e-06	2.9439e-08	8.47e-06	2.6068e-05	5.0949e-08	
0.00055341	1.3592e-05	5.0712e-07	5.4678e-07	7.9762e-07	5.0415e-06	0.033886	8.2145e-05	0.00049946	3.4976e-05	1.8049e-06	1.644e-05	0.00024625	6.0856e-05	5.7517e-05	0.00049673	0.0089602	1.9049e-06	4.1635e-08	8.346e-06	2.4647e-05	4.5646e-08	
0.00053051	1.35e-05	5.3e-07	5.0524e-07	9.9269e-07	5.1069e-06	0.033994	8.2132e-05	0.00052484	3.5456e-05	1.8137e-06	1.6653e-05	0.00024693	6.1261e-05	5.7609e-05	0.0004973	0.0089672	2.1015e-06	5.1302e-08	8.2083e-06	2.3204e-05	3.6363e-08	
0.00050855	1.3419e-05	5.5632e-07	4.7054e-07	1.1997e-06	5.1777e-06	0.034104	8.2143e-05	0.00055803	3.5963e-05	1.8251e-06	1.6872e-05	0.00024764	6.1697e-05	5.7712e-05	0.00049798	0.0089745	2.1384e-06	6.3547e-08	8.088e-06	2.1787e-05	2.7811e-08	
0.00048623	1.3348e-05	5.8587e-07	4.2493e-07	1.4201e-06	5.2535e-06	0.034215	8.2176e-05	0.00058711	3.6443e-05	1.8388e-06	1.7097e-05	0.00024838	6.2162e-05	5.7824e-05	0.0004986	0.0089821	2.1558e-06	7.8741e-08	7.9828e-06	2.0393e-05	4.5314e-08	
0.00046455	1.3283e-05	6.1737e-07	3.8305e-07	1.6477e-06	5.3324e-06	0.034326	8.2222e-05	0.00062194	3.6937e-05	1.8537e-06	1.7324e-05	0.00024912	6.2648e-05	5.7943e-05	0.00049931	0.0089898	2.1907e-06	9.6365e-08	7.8876e-06	1.9015e-05	6.3386e-08	
0.00044267	1.3212e-05	6.4518e-07	3.3643e-07	1.8611e-06	5.4074e-06	0.034438	8.2257e-05	0.00065483	3.7411e-05	1.8661e-06	1.7546e-05	0.00024986	6.3124e-05	5.8056e-05	0.00049997	0.0089975	2.2132e-06	1.1211e-07	7.7856e-06	1.7624e-05	7.7492e-08	
0.00042062	1.3133e-05	6.6936e-07	2.8508e-07	2.0606e-06	5.4787e-06	0.034549	8.2282e-05	0.00068593	3.7866e-05	1.8761e-06	1.7761e-05	0.00025058	6.3589e-05	5.8164e-05	0.00050061	0.0090051	2.2235e-06	1.2604e-07	7.6769e-06	1.6222e-05	8.7693e-08	
0.00039838	1.3047e-05	6.8991e-07	2.2894e-07	2.2462e-06	5.5461e-06	0.03466	8.2296e-05	0.00071535	3.83e-05	1.8836e-06	1.797e-05	0.0002513	6.4045e-05	5.8267e-05	0.00050121	0.0090126	2.2218e-06	1.3819e-07	7.5615e-06	1.4807e-05	9.4009e-08	
0.00037597	1.2955e-05	7.0695e-07	1.6812e-07	2.4183e-06	5.6098e-06	0.034771	8.2299e-05	0.0007433	3.8716e-05	1.8886e-06	1.8174e-05	0.000252	6.449e-05	5.8364e-05	0.00050178	0.0090202	2.2086e-06	1.4867e-07	7.4396e-06	1.3381e-05	9.6527e-08	
0.00035425	1.2868e-05	7.2591e-07	1.1118e-07	2.5975e-06	5.6767e-06	0.034883	8.2317e-05	0.00077682	3.9148e-05	1.895e-06	1.838e-05	0.00025272	6.4957e-05	5.7215e-05	0.00050244	0.0090278	2.2131e-06	1.6148e-07	7.3277e-06	1.1971e-05	1.0008e-07	
0.00033231	1.2774e-05	7.4098e-07	1.2377e-07	2.7618e-06	5.7394e-06	0.034995	8.2323e-05	0.00080816	3.9559e-05	1.8986e-06	1.858e-05	0.00025342	6.5412e-05	5.6057e-05	0.00050305	0.0090355	2.204e-06	1.7231e-07	7.2084e-06	1.2055e-05	9.8799e-08	
0.00031017	1.2673e-05	7.5233e-07	1.3262e-07	2.9118e-06	5.7982e-06	0.035106	8.2317e-05	0.00083768	3.995e-05	1.8998e-06	1.8774e-05	0.00025412	6.5856e-05	5.4892e-05	0.00050364	0.009043	2.1823e-06	1.8132e-07	7.082e-06	1.2131e-05	9.3545e-08	
0.00028886	1.2578e-05	7.657e-07	1.4162e-07	3.0694e-06	5.8603e-06	0.035219	8.2326e-05	0.00087319	3.8771e-05	1.9022e-06	1.8971e-05	0.00025483	6.6322e-05	5.3743e-05	0.00050433	0.0090508	2.1786e-06	1.9279e-07	6.9658e-06	1.2207e-05	8.8885e-08	
0.00026823	1.249e-05	7.8164e-07	1.5119e-07	3.2371e-06	5.9263e-06	0.035332	8.2351e-05	0.00091679	3.7621e-05	1.9063e-06	1.9171e-05	0.00025555	6.6813e-05	5.2613e-05	0.00050511	0.0090587	2.1952e-06	2.0745e-07	6.8607e-06	1.2282e-05	8.5074e-08	
0.00024739	1.2395e-05	7.9367e-07	1.5686e-07	3.3896e-06	5.9881e-06	0.035446	8.2365e-05	0.00095755	3.6447e-05	1.9078e-06	1.9366e-05	0.00025627	6.7291e-05	5.1475e-05	0.00050585	0.0090666	2.1984e-06	2.2e-07	6.7483e-06	1.2349e-05	7.7228e-08	
0.00022625	1.2309e-05	8.0906e-07	1.5478e-07	3.5572e-06	6.0548e-06	0.03556	8.2398e-05	0.00099186	3.5243e-05	1.9113e-06	1.9566e-05	0.000257	6.7799e-05	5.0358e-05	0.00050654	0.0090747	2.1652e-06	2.3666e-07	6.6488e-06	1.2417e-05	1.1813e-07	
0.00020483	1.2214e-05	8.2004e-07	1.4848e-07	3.7074e-06	6.1167e-06	0.035676	8.2418e-05	0.0010234	3.401e-05	1.9119e-06	1.9758e-05	0.00025776	6.8334e-05	4.926e-05	0.00050718	0.009083	2.1153e-06	2.507e-07	6.5408e-06	1.2475e-05	1.5323e-07	
0.00018412	1.2127e-05	8.3406e-07	1.4297e-07	3.8703e-06	6.1831e-06	0.035793	8.2455e-05	0.0010626	3.281e-05	1.9144e-06	1.9955e-05	0.00025853	6.8897e-05	4.8182e-05	0.00050792	0.0090916	2.0883e-06	2.6887e-07	6.4443e-06	1.2534e-05	1.9358e-07	
0.00018171	1.2051e-05	8.5233e-07	1.5716e-07	4.052e-06	6.2554e-06	0.035912	8.2516e-05	0.0011572	3.1576e-05	1.9194e-06	2.0158e-05	0.00025933	6.9496e-05	4.7126e-05	0.00050859	0.0091004	2.0335e-06	2.9307e-07	6.3615e-06	1.2595e-05	1.9885e-07	
0.00017923	1.1964e-05	8.6566e-07	1.6674e-07	4.214e-06	6.3223e-06	0.03603	8.256e-05	0.0012427	3.2307e-05	1.9212e-06	2.0354e-05	0.00026011	7.0076e-05	4.6059e-05	0.0005092	0.0091091	2.0813e-06	3.1372e-07	6.2694e-06	1.2646e-05	1.9859e-07	
0.00017667	1.1869e-05	8.7412e-07	1.7177e-07	4.3564e-06	6.3839e-06	0.036147	8.2589e-05	0.0013203	3.301e-05	1.9197e-06	2.0541e-05	0.00026088	7.0639e-05	4.498e-05	0.00050975	0.0091177	2.1112e-06	3.3106e-07	6.168e-06	1.2687e-05	1.9282e-07	
0.00017423	1.1782e-05	8.862e-07	1.7812e-07	4.5145e-06	6.4506e-06	0.036266	8.2638e-05	0.0014222	3.3738e-05	1.9204e-06	2.0734e-05	0.00026167	7.1234e-05	4.3922e-05	0.0005104	0.0091265	2.0049e-06	3.5388e-07	6.0786e-06	1.2729e-05	1.9039e-07	
0.00017172	1.1685e-05	8.9337e-07	1.797e-07	4.6523e-06	6.5119e-06	0.036385	8.2671e-05	0.0015133	3.4437e-05	1.9179e-06	2.0919e-05	0.00026244	7.1811e-05	4.2852e-05	0.00051099	0.0091352	2.0042e-06	3.7319e-07	5.9801e-06	1.2761e-05	1.822e-07	
0.00016933	1.1598e-05	9.0474e-07	1.8299e-07	4.8084e-06	6.5791e-06	0.036505	8.2726e-05	0.0016307	3.5165e-05	1.9178e-06	2.111e-05	0.00026323	7.2423e-05	4.1804e-05	0.0005117	0.0091442	2.0289e-06	3.9913e-07	5.8945e-06	1.2795e-05	1.7778e-07	
0.00016705	1.1521e-05	9.2046e-07	1.8765e-07	4.9843e-06	6.6522e-06	0.036626	8.2804e-05	0.001779	3.5919e-05	1.9202e-06	2.1308e-05	0.00026405	7.3072e-05	4.0778e-05	0.00051251	0.0091534	2.0871e-06	3.8705e-07	5.8215e-06	1.2831e-05	1.7637e-07	
0.0001647	1.1435e-05	9.3107e-07	1.8762e-07	5.1393e-06	6.7198e-06	0.036747	8.2865e-05	0.0019124	3.6643e-05	1.9194e-06	2.1497e-05	0.00026485	7.3702e-05	3.974e-05	0.00051326	0.0091626	2.1256e-06	3.7164e-07	5.7393e-06	1.2856e-05	1.6948e-07	
0.00016229	1.1339e-05	9.3688e-07	1.8309e-07	5.2747e-06	6.7822e-06	0.036868	8.2912e-05	0.0020339	3.734e-05	1.9153e-06	2.1679e-05	0.00026564	7.4314e-05	3.8691e-05	0.00051396	0.0091716	2.1468e-06	3.5303e-07	5.6485e-06	1.2872e-05	1.5732e-07	
0.00015998	1.1253e-05	9.4636e-07	1.7989e-07	5.4269e-06	6.8497e-06	0.036989	8.298e-05	0.0021867	3.8063e-05	1.9134e-06	2.1866e-05	0.00026644	7.4959e-05	3.7662e-05	0.00051476	0.0091809	2.1921e-06	3.4036e-07	5.5687e-06	1.289e-05	1.4809e-07	
0.00015761	1.1158e-05	9.5093e-07	1.7213e-07	5.5589e-06	6.9119e-06	0.037111	8.3033e-05	0.0023252	3.8758e-05	1.9083e-06	2.2045e-05	0.00026724	7.5586e-05	3.6621e-05	0.00051551	0.0091901	2.2191e-06	3.2458e-07	5.4801e-06	1.2897e-05	1.3359e-07	
0.00015518	1.1053e-05	9.5043e-07	1.597e-07	5.6702e-06	6.9685e-06	0.037232	8.3069e-05	0.0024502	3.9424e-05	1.8999e-06	2.2216e-05	0.00026801	7.6193e-05	3.5569e-05	0.00051619	0.0091991	2.2273e-06	3.0536e-07	5.3823e-06	1.2895e-05	1.1356e-07	
0.00015266	1.0958e-05	8.5322e-07	1.5039e-07	5.805e-06	7.0319e-06	0.037354	8.3131e-05	0.0025022	4.0055e-05	1.8943e-06	2.2394e-05	0.00026881	7.6842e-05	3.454e-05	0.00051681	0.0092085	2.3108e-06	2.9233e-07	5.2984e-06	1.2895e-05	9.8482e-08	
0.00015067	1.0877e-05	8.3335e-07	1.3544e-07	6.0427e-06	7.0881e-06	0.037476	8.3221e-05	0.0025448	4.0877e-05	1.8847e-06	2.2562e-05	0.00026959	7.7463e-05	3.3495e-05	0.0005136	0.0092177	2.3383e-06	2.8531e-07	5.1982e-06	1.2899e-05	7.6785e-08	
0.0001486	1.0784e-05	7.9732e-07	1.2527e-07	6.2532e-06	7.1513e-06	0.037597	8.329e-05	0.0025782	4.1663e-05	1.8779e-06	2.2738e-05	0.00027034	7.806e-05	3.2435e-05	0.00051029	0.0092267	2.3415e-06	2.7456e-07	5.1168e-06	1.2892e-05	6.1085e-08	
0.00014665	1.0702e-05	7.674e-07	1.1865e-07	6.4983e-06	7.2225e-06	0.03772	8.3386e-05	0.0025876	4.2493e-05	1.8744e-06	2.2923e-05	0.00027113	7.8699e-05	3.1399e-05	0.00050718	0.009236	2.2273e-06	2.6987e-07	5.0499e-06	1.2887e-05	4.929e-08	
0.00014463	1.0608e-05	7.3103e-07	1.0545e-07	6.7135e-06	7.2864e-06	0.037801	8.3459e-05	0.0025948	4.3283e-05	1.8669e-06	2.3097e-05	0.00027535	7.931e-05	3.0346e-05	0.00050397	0.0092452	2.0583e-06	2.6135e-07	4.9715e-06	1.287e-05	6.9218e-08	
0.00014271	1.0524e-05	6.9975e-07	9.3681e-08	6.9582e-06	7.3575e-06	0.037883	8.3558e-05	0.0026061	4.4111e-05	1.8622e-06	2.3279e-05	0.00027964	7.9963e-05	2.9316e-05	0.00050092	0.0092547	1.9335e-06	2.5753e-07	4.9058e-06	1.2857e-05	9.2817e-08	
0.00014072	1.0428e-05	6.6213e-07	8.6145e-08	7.1722e-06	7.4213e-06	0.037965	8.6978e-05	0.002613	4.4901e-05	1.8535e-06	2.345e-05	0.00028389	8.0588e-05	2.827e-05	0.00049777	0.009264	1.7505e-06	2.4997e-07	4.8288e-06	1.2831e-05	1.2656e-07	
0.00013885	1.0344e-05	6.3012e-07	7.9746e-08	7.4209e-06	7.4932e-06	0.038048	9.0517e-05	0.0026245	4.5734e-05	1.848e-06	2.3631e-05	0.00028821	8.1261e-05	2.725e-05	0.00049482	0.0092737	1.6175e-06	2.4749e-07	4.7657e-06	1.2809e-05	1.6879e-07	
0.00013708	1.027e-05	6.0256e-07	7.3948e-08	7.7021e-06	7.5725e-06	0.038132	9.4168e-05	0.0026411	4.6607e-05	1.8453e-06	2.3819e-05	0.00029261	8.1977e-05	2.6252e-05	0.00049202	0.0092836	1.5205e-06	2.4935e-07	4.7146e-06	1.2789e-05	2.2062e-07	
0.00013543	1.0208e-05	5.7981e-07	6.8961e-08	7.5447e-06	7.6604e-06	0.038215	9.7945e-05	0.0026649	4.7528e-05	1.8459e-06	2.4017e-05	0.00029697	8.2667e-05	2.524e-05	0.00048941	0.0092934	1.4577e-06	2.2477e-07	4.6764e-06	1.2774e-05	2.8642e-07	
0.00013371	1.0157e-05	5.6152e-07	6.557e-08	7.4195e-06	7.7572e-06	0.0383	0.00010185	0.0026998	4.841e-05	1.8497e-06	2.4224e-05	0.00030141	8.2401e-05	2.4253e-05	0.0004867	0.0093035	1.3009e-06	2.0738e-07	4.6511e-06	1.2761e-05	3.7303e-07	
0.0001321	1.0094e-05	5.3755e-07	6.9656e-08	7.2592e-06	7.8463e-06	0.038387	0.00010569	0.0027134	4.934e-05	1.8495e-06	2.4421e-05	0.00030593	8.2172e-05	2.329e-05	0.00048417	0.0093139	1.1911e-06	1.8549e-07	4.6151e-06	1.2737e-05	3.9807e-07	
0.00013059	1.0042e-05	5.1788e-07	7.4414e-08	7.1354e-06	7.9444e-06	0.038474	0.00010967	0.0027333	5.032e-05	1.8525e-06	2.4627e-05	0.00031054	8.198e-05	2.235e-05	0.00048181	0.0093247	9.2754e-07	1.7048e-07	4.5917e-06	1.2717e-05	4.3419e-07	
0.00012918	9.9796e-06	4.9295e-07	7.479e-08	6.9846e-06	8.0353e-06	0.038562	0.00011358	0.00275	5.1346e-05	1.8518e-06	2.4823e-05	0.0003151	8.1767e-05	2.1397e-05	0.0004796	0.0093353	7.5098e-07	1.5169e-07	4.5585e-06	1.2685e-05	4.6102e-07	
0.00012787	9.9282e-06	4.7213e-07	7.5875e-08	6.8637e-06	8.1353e-06	0.03865	0.00011762	0.0027739	5.2425e-05	1.8543e-06	2.5029e-05	0.00031975	8.1591e-05	2.0467e-05	0.00047756	0.0093462	6.171e-07	1.3842e-07	4.5378e-06	1.2657e-05	4.9997e-07	
0.00012627	9.8877e-06	4.5512e-07	7.9168e-08	6.7793e-06	8.2448e-06	0.03874	0.00012181	0.0028088	5.3331e-05	1.86e-06	2.5245e-05	0.00032448	8.145e-05	1.956e-05	0.00048148	0.0093575	5.3285e-07	1.296e-07	4.5294e-06	1.2633e-05	4.7732e-07	
0.0001246	9.8357e-06	4.3276e-07	7.7888e-08	6.6704e-06	8.3463e-06	0.038829	0.00012592	0.0028385	5.4194e-05	1.8618e-06	2.545e-05	0.00032917	8.1288e-05	1.8637e-05	0.00048528	0.0093686	5.1095e-07	1.1751e-07	4.5105e-06	1.2596e-05	4.4477e-07	
0.00012303	9.7947e-06	4.1406e-07	7.7395e-08	6.5894e-06	8.4573e-06	0.03892	0.00013018	0.0028796	5.5107e-05	1.8668e-06	2.5664e-05	0.00033395	8.1161e-05	1.7738e-05	0.0004893	0.00938	5.0715e-07	1.0943e-07	4.5039e-06	1.2564e-05	4.2341e-07	
0.00012157	9.7422e-06	3.9007e-07	7.0432e-08	6.4781e-06	8.5604e-06	0.03901	0.00013436	0.002983	5.6072e-05	1.8677e-06	2.5868e-05	0.00033867	8.1012e-05	1.6823e-05	0.00049355	0.0093913	5.2388e-07	9.8278e-08	4.4869e-06	1.2519e-05	3.877e-07	
0.00012005	9.7005e-06	3.691e-07	8.2104e-08	6.0476e-06	8.4203e-06	0.039102	0.00013869	0.0030522	5.6997e-05	1.8715e-06	2.6081e-05	0.00034349	8.0899e-05	1.5931e-05	0.00049768	0.0094029	5.24e-07	9.1062e-08	4.4808e-06	1.2478e-05	3.1242e-07	
0.00011846	9.6682e-06	3.5084e-07	8.7638e-08	5.6604e-06	8.2896e-06	0.039194	0.00014316	0.0031109	5.7882e-05	1.8781e-06	2.6302e-05	0.00034839	8.0817e-05	1.5057e-05	0.00050171	0.0094148	5.0974e-07	8.6497e-08	4.4854e-06	1.244e-05	3.2778e-07	
0.0001168	9.6465e-06	3.3556e-07	9.432e-08	5.3139e-06	8.1689e-06	0.039287	0.00014778	0.003191	5.8723e-05	1.888e-06	2.6534e-05	0.00035323	8.0714e-05	1.417e-05	0.00050561	0.0094265	5.1188e-07	6.0848e-08	4.5022e-06	1.2405e-05	3.5201e-07	
0.00011523	9.613e-06	3.2363e-07	1.041e-07	4.7753e-06	8.058e-06	0.039378	0.00015232	0.0033136	5.9609e-05	1.9013e-06	2.6776e-05	0.00035804	8.0588e-05	1.3269e-05	0.00050972	0.0094381	4.7125e-07	6.2719e-08	4.5314e-06	1.2359e-05	3.9063e-07	
0.00011376	9.569e-06	3.071e-07	1.1902e-07	4.5464e-06	7.9397e-06	0.039469	0.00015679	0.0033588	6.0547e-05	1.9108e-06	2.7008e-05	0.00036279	8.0442e-05	1.2354e-05	0.00051405	0.0094495	4.4719e-07	6.2497e-08	4.5509e-06	1.2301e-05	3.7614e-07	
0.00011223	9.5144e-06	2.8595e-07	1.386e-07	4.291e-06	7.8138e-06	0.03956	0.00016119	0.0033904	6.1446e-05	1.9164e-06	2.7229e-05	0.00036751	8.0275e-05	1.2338e-05	0.00051827	0.0094608	4.6408e-07	6.0187e-08	4.5608e-06	1.2232e-05	3.7327e-07	
0.00011064	9.4496e-06	3.5053e-07	1.5309e-07	4.0104e-06	7.6808e-06	0.03965	0.00016552	0.003418	6.2305e-05	1.9184e-06	2.7441e-05	0.00037218	8.009e-05	1.2316e-05	0.00052239	0.0094719	4.6829e-07	5.584e-08	4.5614e-06	1.2152e-05	3.6287e-07	
0.000109	9.3749e-06	4.0937e-07	1.6268e-07	3.7046e-06	7.5407e-06	0.039739	0.00016979	0.0034423	6.3129e-05	1.9167e-06	2.7643e-05	0.00037682	7.9885e-05	1.2289e-05	0.00052641	0.0094829	4.6026e-07	4.9452e-08	4.5531e-06	1.2062e-05	3.4504e-07	
0.00010744	9.3099e-06	4.7419e-07	1.7454e-07	3.4267e-06	7.4097e-06	0.039828	0.0001742	0.0034752	6.3999e-05	1.9181e-06	2.7855e-05	0.00038142	7.9661e-05	1.2255e-05	0.00053064	0.0094937	4.6382e-07	4.4994e-08	4.556e-06	1.1974e-05	3.3496e-07	
0.00010598	9.2544e-06	5.4578e-07	1.8896e-07	3.174e-06	7.2875e-06	0.039918	0.00017875	0.0035195	6.4919e-05	1.9224e-06	2.8076e-05	0.0003861	7.947e-05	1.2225e-05	0.00053509	0.0095049	4.7903e-07	4.2139e-08	4.57e-06	1.1889e-05	3.3205e-07	
0.0001046	9.2071e-06	6.2411e-07	2.0579e-07	2.9415e-06	7.1728e-06	0.04001	0.00018344	0.0035771	6.5883e-05	1.9293e-06	2.8305e-05	0.00039085	7.9308e-05	1.2198e-05	0.00053975	0.0095163	5.0506e-07	4.0495e-08	4.5939e-06	1.1806e-05	3.3528e-07	
0.00010329	9.1684e-06	6.2141e-07	2.1265e-07	2.7288e-06	7.0657e-06	0.040103	0.00018828	0.0036674	6.6896e-05	1.939e-06	2.8543e-05	0.00039568	7.9177e-05	1.2175e-05	0.00054462	0.009528	4.7712e-07	4.004e-08	4.6285e-06	1.1725e-05	3.2592e-07	
0.00010206	9.1381e-06	6.2205e-07	2.2202e-07	2.5337e-06	6.9661e-06	0.040197	0.00019326	0.0037856	6.7957e-05	1.9515e-06	2.879e-05	0.00040058	7.9077e-05	1.2154e-05	0.00054972	0.0095401	4.607e-07	4.0756e-08	4.674e-06	1.1646e-05	3.2306e-07	
0.00010077	9.0976e-06	6.1754e-07	2.2596e-07	2.3166e-06	6.8596e-06	0.04029	0.00019817	0.0038893	6.8978e-05	1.9601e-06	2.9027e-05	0.00040545	7.8957e-05	1.2128e-05	0.0005547	0.009552	4.9178e-07	3.9664e-08	4.7097e-06	1.1556e-05	3.128e-07	
9.9568e-05	9.0459e-06	6.0733e-07	2.327e-07	2.131e-06	6.7395e-06	0.040385	0.00020299	0.0040339	7.005e-05	1.9751e-06	2.9295e-05	0.0004104	7.8869e-05	1.2105e-05	0.00055992	0.0095642	5.3709e-07	3.716e-08	4.7344e-06	1.1455e-05	3.0924e-07	
9.8446e-05	8.983e-06	5.9148e-07	2.3036e-07	1.9199e-06	6.6115e-06	0.040479	0.00020772	0.0043916	7.1184e-05	1.9859e-06	2.9551e-05	0.0004153	7.8758e-05	1.2076e-05	0.00056541	0.0095762	6.1114e-07	3.2655e-08	4.7485e-06	1.1342e-05	2.941e-07	
9.7268e-05	8.9304e-06	5.799e-07	2.3288e-07	1.7284e-06	6.4926e-06	0.040575	0.00021263	0.0045973	7.2274e-05	2.0001e-06	2.9819e-05	0.00042029	7.8683e-05	1.2051e-05	0.00057077	0.0095885	6.6287e-07	2.9651e-08	4.7754e-06	1.1232e-05	2.8826e-07	
9.6166e-05	8.8879e-06	5.7243e-07	2.2494e-07	1.5552e-06	6.3825e-06	0.040672	0.00021771	0.0047453	7.3419e-05	2.018e-06	3.0098e-05	0.00042538	7.8642e-05	1.203e-05	0.00057639	0.0096013	7.4029e-07	2.7908e-08	4.8168e-06	1.1126e-05	2.7132e-07	
9.5007e-05	8.8352e-06	5.5976e-07	2.114e-07	1.3617e-06	6.2654e-06	0.040768	0.0002227	0.0048748	7.452e-05	2.0319e-06	3.0366e-05	0.00043042	7.8582e-05	1.2003e-05	0.00058187	0.0096138	7.9916e-07	2.4441e-08	4.8481e-06	1.1008e-05	2.4675e-07	
9.3922e-05	8.7911e-06	5.5049e-07	2.0072e-07	1.1814e-06	6.1558e-06	0.040866	0.00022786	0.0050456	7.5676e-05	2.0488e-06	3.0645e-05	0.00043555	7.8552e-05	1.1979e-05	0.00058761	0.0096267	8.8023e-07	2.1933e-08	4.8911e-06	1.0893e-05	2.2888e-07	
9.2782e-05	8.7558e-06	5.4454e-07	1.9267e-07	1.0132e-06	6.0536e-06	0.040965	0.00022915	0.0052735	7.6787e-05	2.069e-06	3.0934e-05	0.00044076	7.8554e-05	1.1959e-05	0.00059321	0.0096399	9.188e-07	2.0227e-08	4.946e-06	1.078e-05	2.169e-07	
9.1723e-05	8.7094e-06	5.3314e-07	2.2759e-07	1.0098e-06	5.9439e-06	0.041066	0.0002304	0.0054309	7.7963e-05	2.0849e-06	3.1211e-05	0.00044608	7.859e-05	1.1942e-05	0.00059911	0.0096534	9.2203e-07	3.2959e-08	4.9898e-06	1.0655e-05	1.8524e-07	
9.0735e-05	8.6716e-06	5.25e-07	2.6774e-07	1.0097e-06	5.8415e-06	0.041168	0.0002317	0.0056387	7.9199e-05	2.104e-06	3.1499e-05	0.00045148	7.8657e-05	1.1929e-05	0.00060528	0.0096673	9.4343e-07	4.896e-08	5.0457e-06	1.0533e-05	1.6029e-07	
8.9823e-05	8.6437e-06	5.2059e-07	3.1647e-07	1.0144e-06	5.747e-06	0.04127	0.00023308	0.0057106	8.0502e-05	2.1268e-06	3.1799e-05	0.00045684	7.8705e-05	1.191e-05	0.00061177	0.009681	9.8724e-07	5.0698e-08	5.1157e-06	1.0414e-05	1.4297e-07	
8.8859e-05	8.6056e-06	5.1114e-07	3.5777e-07	1.0037e-06	5.6458e-06	0.041371	0.00023442	0.0057732	8.1758e-05	2.1456e-06	3.2088e-05	0.00046215	7.8732e-05	1.1886e-05	0.0006181	0.0096946	1.0131e-06	5.0475e-08	5.1752e-06	1.0284e-05	1.19e-07	
8.7842e-05	8.5573e-06	4.9663e-07	3.9188e-07	9.7775e-07	5.5379e-06	0.041471	0.00023572	0.0058276	8.2968e-05	2.1605e-06	3.2366e-05	0.00046741	7.874e-05	1.1855e-05	0.00062429	0.009708	1.0215e-06	4.8289e-08	5.2242e-06	1.0143e-05	8.8118e-08	
8.6766e-05	8.0896e-06	4.7522e-07	4.3619e-07	9.5937e-07	5.4227e-06	0.041573	0.00023709	0.0058483	8.4126e-05	2.1711e-06	3.2632e-05	0.00047277	7.8782e-05	1.1828e-05	0.00063032	0.0097217	1.0781e-06	4.783e-08	5.2619e-06	1.0004e-05	6.447e-08	
8.5632e-05	7.6057e-06	4.486e-07	4.3831e-07	9.2503e-07	5.3006e-06	0.041675	0.00023842	0.0058997	8.5234e-05	2.1777e-06	3.2888e-05	0.00047809	7.8805e-05	1.1795e-05	0.00063619	0.0097353	1.1047e-06	4.5428e-08	5.2893e-06	9.8554e-06	5.6697e-08	
