Sylvilagus_bachmani	Oryctolagus_cuniculus	Ochotona_princeps	Ochotona_curzoniae	Lepus_timidus	Lepus_americanus	
4.0551e-06	0.00031475	0.91035	9.6077e-06	0.00053469	9.9632e-05	
3.8637e-06	0.00031726	0.90884	9.4654e-06	0.00053644	9.945e-05	
3.6735e-06	0.00031988	0.9074	9.3299e-06	0.00053822	9.9271e-05	
3.4685e-06	0.00032238	0.90592	9.1679e-06	0.00053998	9.9081e-05	
3.2661e-06	0.00032502	0.90154	9.0871e-06	0.00054178	9.8897e-05	
3.0659e-06	0.00032781	0.89705	8.9774e-06	0.00054362	9.8718e-05	
3.2864e-06	0.00032985	0.89274	8.8749e-06	0.00054543	9.8527e-05	
3.4919e-06	0.00033176	0.88835	8.7469e-06	0.00054721	9.8323e-05	
3.7001e-06	0.00033381	0.88416	8.6279e-06	0.00054903	9.8126e-05	
3.8932e-06	0.00033574	0.8787	9.3037e-06	0.00055083	9.7915e-05	
4.0891e-06	0.0003378	0.86225	1.0048e-05	0.00055267	9.7711e-05	
4.2882e-06	0.00034001	0.84654	1.082e-05	0.00055455	9.7513e-05	
4.4906e-06	0.00034236	0.83159	1.1629e-05	0.00055647	9.7321e-05	
4.6777e-06	0.00034458	0.8163	1.2402e-05	0.00055836	9.7116e-05	
4.8496e-06	0.00034668	0.80066	1.3139e-05	0.00056023	9.6898e-05	
5.0062e-06	0.00034865	0.78566	1.3902e-05	0.00056206	9.6668e-05	
5.166e-06	0.00035076	0.77133	1.4695e-05	0.00056394	9.6444e-05	
5.328e-06	0.00035299	0.75759	1.5515e-05	0.00056586	9.6225e-05	
5.4923e-06	0.00035536	0.7444	1.6364e-05	0.00056781	9.601e-05	
5.6412e-06	0.00035759	0.73091	1.7176e-05	0.00056974	9.5783e-05	
5.7937e-06	0.00035997	0.71802	1.8021e-05	0.0005717	9.5561e-05	
5.9309e-06	0.00036223	0.70573	1.8903e-05	0.00057364	9.5327e-05	
6.0535e-06	0.00036436	0.6932	1.975e-05	0.00057556	9.5082e-05	
6.1784e-06	0.00036663	0.68117	2.0629e-05	0.00057751	9.4841e-05	
6.288e-06	0.00036877	0.66969	2.1547e-05	0.00057943	9.4587e-05	
6.4011e-06	0.00037105	0.65872	2.2505e-05	0.0005814	9.4339e-05	
6.5179e-06	0.00037348	0.64824	2.3503e-05	0.00058341	9.4097e-05	
6.6373e-06	0.00037604	0.63817	2.4539e-05	0.00058545	9.3859e-05	
6.7413e-06	0.00037847	0.62788	2.5533e-05	0.00058747	9.3609e-05	
6.8491e-06	0.00038105	0.61804	2.657e-05	0.00058953	9.3364e-05	
6.9422e-06	0.00038351	0.60861	2.765e-05	0.00059157	9.3108e-05	
7.0391e-06	0.00038612	0.59893	2.8681e-05	0.00059365	9.2857e-05	
7.1388e-06	0.00038886	0.58964	2.9752e-05	0.00059577	9.2611e-05	
7.2425e-06	0.00039176	0.58075	3.087e-05	0.00059793	9.2369e-05	
7.3502e-06	0.00039481	0.57224	3.2035e-05	0.00060014	9.2133e-05	
7.4619e-06	0.00039802	0.5641	3.3251e-05	0.00060239	9.1902e-05	
7.5583e-06	0.00040109	0.55579	3.4423e-05	0.00060461	9.1659e-05	
7.6588e-06	0.00040433	0.54783	3.5645e-05	0.00060687	9.1421e-05	
7.7637e-06	0.00040772	0.54114	3.5515e-05	0.00060918	9.1189e-05	
7.8729e-06	0.00041127	0.53474	3.5413e-05	0.00061153	9.0961e-05	
7.9853e-06	0.00041498	0.52859	3.5337e-05	0.00061393	9.0737e-05	
8.0822e-06	0.00041855	0.52231	3.5225e-05	0.00061629	9.0501e-05	
8.1644e-06	0.000422	0.51591	3.5082e-05	0.00061863	9.0254e-05	
8.2317e-06	0.00042532	0.5094	3.4905e-05	0.00062095	8.9996e-05	
8.3023e-06	0.0004288	0.50314	3.4754e-05	0.0006233	8.9741e-05	
8.3762e-06	0.00043242	0.49712	3.4628e-05	0.00062138	8.9493e-05	
8.4345e-06	0.00043591	0.49097	3.4467e-05	0.00061943	8.9233e-05	
8.4772e-06	0.00043927	0.48469	3.4271e-05	0.00061746	8.8961e-05	
8.5042e-06	0.00044249	0.4787	3.4105e-05	0.00061545	8.8677e-05	
8.5346e-06	0.00044586	0.47294	3.3965e-05	0.00061349	8.8396e-05	
8.5682e-06	0.00044938	0.4674	3.3849e-05	0.00061156	8.812e-05	
8.6052e-06	0.00045305	0.46208	3.3757e-05	0.00060967	8.7847e-05	
8.6266e-06	0.00045659	0.45665	3.363e-05	0.00060775	8.7563e-05	
8.6526e-06	0.0004603	0.45108	3.3465e-05	0.00060587	8.7283e-05	
8.6841e-06	0.00045593	0.44572	3.3324e-05	0.00060403	8.7008e-05	
8.7189e-06	0.00045173	0.44058	3.3207e-05	0.00060223	8.6736e-05	
8.757e-06	0.00044769	0.43563	3.3114e-05	0.00060046	8.6468e-05	
8.7747e-06	0.00045787	0.43058	3.2987e-05	0.00059867	8.6187e-05	
8.7772e-06	0.00046787	0.42543	3.2826e-05	0.00059685	8.5896e-05	
8.7838e-06	0.00047816	0.42049	3.2691e-05	0.00059507	8.5608e-05	
8.7933e-06	0.00048874	0.41574	3.2579e-05	0.00059332	8.5324e-05	
8.8055e-06	0.00049959	0.41116	3.2487e-05	0.00059161	8.5043e-05	
8.8206e-06	0.00051074	0.40676	3.2418e-05	0.00058993	8.4766e-05	
8.8396e-06	0.00052221	0.40253	3.2373e-05	0.00058828	8.4492e-05	
8.8613e-06	0.00053399	0.39846	3.2349e-05	0.00058667	8.4221e-05	
8.8687e-06	0.00054558	0.39432	3.2295e-05	0.00058504	8.394e-05	
8.8789e-06	0.00055749	0.39009	3.2208e-05	0.00058344	8.3661e-05	
8.8747e-06	0.00056921	0.38579	3.2091e-05	0.00058182	8.3372e-05	
8.8733e-06	0.00058124	0.38165	3.1995e-05	0.00058023	8.3086e-05	
8.8569e-06	0.00059307	0.37744	3.1868e-05	0.00057861	8.2788e-05	
8.8443e-06	0.00060525	0.3734	3.1765e-05	0.00057704	8.2495e-05	
8.8354e-06	0.00061779	0.36952	3.1686e-05	0.00057549	8.2205e-05	
8.829e-06	0.00063064	0.36578	3.1627e-05	0.00057398	8.1917e-05	
8.8261e-06	0.00064387	0.36219	3.1592e-05	0.0005725	8.1634e-05	
8.8256e-06	0.00065745	0.35872	3.1575e-05	0.00057106	8.1352e-05	
8.811e-06	0.00067083	0.35521	3.153e-05	0.00056959	8.1061e-05	
8.7824e-06	0.00068402	0.35163	3.1455e-05	0.0005681	8.0759e-05	
8.7397e-06	0.00069701	0.3482	3.1405e-05	0.00056659	8.0446e-05	
8.6994e-06	0.00071035	0.34489	3.1374e-05	0.00056511	8.0136e-05	
8.6443e-06	0.00072348	0.34152	3.1311e-05	0.00056361	7.9815e-05	
8.5746e-06	0.00073639	0.33809	3.1218e-05	0.00056208	7.9483e-05	
8.5085e-06	0.00074969	0.33479	3.1148e-05	0.00056059	7.9154e-05	
8.4459e-06	0.00076337	0.33163	3.1101e-05	0.00055913	7.8829e-05	
8.3868e-06	0.00077746	0.32859	3.1077e-05	0.00055771	7.8508e-05	
8.3313e-06	0.00079197	0.32568	3.1077e-05	0.00055632	7.819e-05	
8.2783e-06	0.00080687	0.32288	3.1096e-05	0.00055496	7.7874e-05	
8.211e-06	0.00082155	0.32002	3.1086e-05	0.00055358	7.7549e-05	
8.1464e-06	0.00083664	0.31728	3.1097e-05	0.00055223	7.7225e-05	
8.0665e-06	0.00085147	0.31466	3.1135e-05	0.00055085	7.6891e-05	
7.9719e-06	0.00086606	0.31215	3.1199e-05	0.00054946	7.6545e-05	
7.8803e-06	0.00088108	0.30975	3.1287e-05	0.00054809	7.6203e-05	
7.7734e-06	0.00089583	0.30729	3.134e-05	0.0005467	7.5849e-05	
7.6509e-06	0.00091032	0.30478	3.136e-05	0.00054528	7.5483e-05	
7.5129e-06	0.00092454	0.30221	3.1346e-05	0.00054384	7.5106e-05	
8.2921e-06	0.00093819	0.29976	3.1359e-05	0.00054238	7.4717e-05	
9.0897e-06	0.00095224	0.2974	3.1395e-05	0.00054095	7.4332e-05	
9.9064e-06	0.00096671	0.29514	3.1454e-05	0.00053955	7.395e-05	
1.0743e-05	0.0009816	0.29298	3.1536e-05	0.00053818	7.3571e-05	
1.1557e-05	0.00099626	0.29077	3.1586e-05	0.00053679	7.3181e-05	
1.2349e-05	0.0010106	0.28866	3.1664e-05	0.00053537	7.2779e-05	
1.3118e-05	0.0010248	0.28651	3.1711e-05	0.00053393	7.2366e-05	
1.3907e-05	0.0010394	0.28445	3.178e-05	0.00053253	7.1957e-05	
1.4675e-05	0.0010537	0.28235	3.1818e-05	0.0005311	7.1536e-05	
1.5465e-05	0.0010685	0.28034	3.1882e-05	0.0005297	7.112e-05	
1.6233e-05	0.0010831	0.27829	3.1915e-05	0.00052829	7.0692e-05	
1.7024e-05	0.0010982	0.27633	3.1974e-05	0.00052691	7.0269e-05	
1.7792e-05	0.0011129	0.27433	3.2e-05	0.0005255	6.9834e-05	
1.8536e-05	0.0011275	0.27228	3.1991e-05	0.00052407	6.9387e-05	
1.9303e-05	0.0011425	0.27032	3.201e-05	0.00052267	6.8944e-05	
2.0048e-05	0.0011572	0.26833	3.1997e-05	0.00052126	6.8491e-05	
2.0818e-05	0.0011725	0.26643	3.2011e-05	0.00051987	6.8041e-05	
2.1615e-05	0.0011883	0.26461	3.2054e-05	0.00051853	6.7596e-05	
2.2385e-05	0.0012037	0.26289	3.2128e-05	0.00051716	6.7139e-05	
2.3128e-05	0.0012189	0.26125	3.2231e-05	0.00051548	6.8699e-05	
2.3812e-05	0.0013171	0.25969	3.236e-05	0.00051378	7.0243e-05	
2.4525e-05	0.0014187	0.2582	3.2519e-05	0.00051204	7.1765e-05	
2.5264e-05	0.0015235	0.25679	3.2709e-05	0.00050406	7.3305e-05	
2.6028e-05	0.0016313	0.25545	3.2926e-05	0.00049618	7.4856e-05	
2.6819e-05	0.0017425	0.25417	3.3173e-05	0.00048841	7.6421e-05	
2.7638e-05	0.0018572	0.25296	3.345e-05	0.00048075	7.7997e-05	
2.8487e-05	0.0019754	0.25181	3.3758e-05	0.00047318	7.9587e-05	
2.9366e-05	0.0020972	0.25072	3.4098e-05	0.00046572	8.119e-05	
3.0276e-05	0.0022228	0.24969	3.4469e-05	0.00045835	8.2806e-05	
3.116e-05	0.0023468	0.24864	3.4807e-05	0.00045095	8.4408e-05	
3.2076e-05	0.0024746	0.24764	3.5176e-05	0.00044364	8.6024e-05	
3.3025e-05	0.0026064	0.24669	3.5578e-05	0.00043642	8.7653e-05	
3.4003e-05	0.0027419	0.24579	3.6009e-05	0.0004293	8.9293e-05	
3.5012e-05	0.0028811	0.24494	3.6471e-05	0.00042226	9.0946e-05	
3.5992e-05	0.0030184	0.24406	3.6894e-05	0.00041517	9.2584e-05	
3.6945e-05	0.003154	0.24316	3.7282e-05	0.00040804	9.4207e-05	
3.6768e-05	0.0032937	0.24231	3.7701e-05	0.00040099	9.5842e-05	
3.6609e-05	0.0034373	0.2415	3.8151e-05	0.00039403	9.7491e-05	
3.6471e-05	0.0035854	0.24066	3.8558e-05	0.00038717	9.9154e-05	
3.6353e-05	0.0037383	0.23987	3.9001e-05	0.0003804	0.00010083	
3.6256e-05	0.0038959	0.23913	3.9482e-05	0.00037372	0.00010252	
3.6135e-05	0.0040513	0.23837	3.9923e-05	0.00036699	0.0001042	
3.6036e-05	0.0042117	0.23765	4.0402e-05	0.00036035	0.00010589	
3.5913e-05	0.0043697	0.23691	4.0841e-05	0.00035367	0.00010757	
3.5808e-05	0.0045323	0.23621	4.132e-05	0.00034707	0.00010926	
3.5679e-05	0.0046925	0.23522	4.4468e-05	0.00034042	0.00011094	
3.5528e-05	0.0048504	0.23428	4.7765e-05	0.00033372	0.00011259	
3.5394e-05	0.0050128	0.23339	5.1193e-05	0.0003271	0.00011426	
3.5239e-05	0.0051732	0.23248	5.4527e-05	0.00032044	0.00011592	
3.5104e-05	0.0053387	0.23153	5.7755e-05	0.00031387	0.00011759	
3.4987e-05	0.005509	0.23062	6.1114e-05	0.00030739	0.00011928	
3.4848e-05	0.0056769	0.22969	6.4383e-05	0.00030085	0.00012095	
3.4685e-05	0.0058423	0.22874	6.7564e-05	0.00029427	0.0001226	
3.454e-05	0.0060125	0.22775	7.0654e-05	0.00028777	0.00012427	
3.4414e-05	0.006188	0.22682	7.3881e-05	0.00028135	0.00012595	
3.4308e-05	0.006369	0.22593	7.7251e-05	0.00027502	0.00012765	
3.4218e-05	0.0065551	0.2251	8.0771e-05	0.00026876	0.00012937	
3.4106e-05	0.0067386	0.22425	8.4202e-05	0.00026246	0.00013106	
3.3975e-05	0.0069201	0.22343	8.7771e-05	0.00025612	0.00013275	
3.3858e-05	0.0071064	0.22266	9.1472e-05	0.00024985	0.00013444	
3.3721e-05	0.0072905	0.22187	9.5091e-05	0.00024355	0.00013613	
3.3598e-05	0.0074792	0.22112	9.8837e-05	0.00023731	0.00013782	
3.349e-05	0.0076731	0.2204	0.00010273	0.00023114	0.00013953	
3.3397e-05	0.0078721	0.21973	0.00010676	0.00022504	0.00014125	
3.3319e-05	0.0080764	0.21909	0.00011094	0.000219	0.00014298	
3.3223e-05	0.0082789	0.21844	0.00011506	0.00021294	0.0001447	
3.3142e-05	0.0084867	0.21782	0.00011932	0.00020694	0.00014644	
3.3072e-05	0.0086994	0.21723	0.00012372	0.000201	0.00014818	
3.2986e-05	0.0089103	0.21663	0.00012806	0.00019504	0.00014991	
3.2913e-05	0.0091267	0.21606	0.00013255	0.00018913	0.00015166	
3.2827e-05	0.0093412	0.21548	0.00013696	0.0001832	0.0001534	
3.2723e-05	0.0095539	0.21489	0.00014131	0.00017724	0.00015512	
3.2634e-05	0.0097721	0.21433	0.00014581	0.00017135	0.00015685	
3.2526e-05	0.0099882	0.21375	0.00015023	0.00017143	0.00015854	
3.2401e-05	0.010202	0.21321	0.00015482	0.00017149	0.00016022	
3.2258e-05	0.010415	0.21266	0.00015933	0.00017154	0.00016188	
3.21e-05	0.010625	0.21209	0.00016378	0.00017158	0.00016354	
3.1951e-05	0.010841	0.21155	0.00016836	0.00017162	0.0001652	
3.1814e-05	0.011061	0.21104	0.00017308	0.00017168	0.00016687	
3.1687e-05	0.011286	0.21055	0.00017796	0.00017174	0.00016855	
3.1546e-05	0.01151	0.21006	0.00018277	0.0001718	0.00017023	
3.139e-05	0.011732	0.20956	0.00018753	0.00017184	0.00017189	
3.1242e-05	0.011959	0.20908	0.00019242	0.00017188	0.00017356	
3.108e-05	0.012185	0.20859	0.00019726	0.00017192	0.00017523	
3.0928e-05	0.012415	0.20813	0.00020224	0.00017196	0.0001769	
3.0784e-05	0.01265	0.20769	0.00020735	0.00017201	0.00017858	
3.065e-05	0.01289	0.20728	0.00021261	0.00017207	0.00018027	
3.05e-05	0.013129	0.20685	0.00021782	0.00017212	0.00018195	
3.0361e-05	0.013373	0.20645	0.00022317	0.00017217	0.00018365	
3.0229e-05	0.013621	0.20612	0.00022309	0.00017224	0.00018535	
3.0082e-05	0.013868	0.20578	0.00022297	0.00017229	0.00018704	
2.9945e-05	0.014121	0.20547	0.00022291	0.00017235	0.00018874	
2.9816e-05	0.014378	0.20517	0.0002229	0.00017241	0.00019045	
2.9672e-05	0.014634	0.20486	0.00022286	0.00017246	0.00019215	
2.9535e-05	0.014895	0.20458	0.00022287	0.00017252	0.00019386	
2.9384e-05	0.015154	0.20429	0.00022285	0.00017257	0.00019556	
2.9242e-05	0.015419	0.20402	0.00022288	0.00017263	0.00019727	
2.9108e-05	0.015689	0.20377	0.00022297	0.00017269	0.00019899	
2.8982e-05	0.015965	0.20354	0.00022312	0.00017276	0.00020072	
2.8865e-05	0.016247	0.20333	0.00022332	0.00017284	0.00020246	
2.8732e-05	0.016526	0.20312	0.00022349	0.00017291	0.00020419	
2.861e-05	0.016813	0.20112	0.0002239	0.00017299	0.00020593	
2.8473e-05	0.017097	0.1991	0.00022427	0.00017305	0.00020767	
2.8345e-05	0.017387	0.19714	0.00022471	0.00017312	0.00020941	
2.8201e-05	0.017676	0.19516	0.0002251	0.00017318	0.00021114	
2.8068e-05	0.017971	0.1934	0.00022093	0.00017325	0.00021289	
2.7945e-05	0.018273	0.19169	0.00021688	0.00017333	0.00021464	
2.7833e-05	0.018583	0.19005	0.00021297	0.00017342	0.00021641	
2.7731e-05	0.0189	0.18845	0.00020919	0.00017352	0.0002182	
2.7613e-05	0.019214	0.18692	0.00020554	0.0001736	0.00021997	
2.7507e-05	0.019536	0.18544	0.00020203	0.0001737	0.00022176	
2.7383e-05	0.019855	0.18394	0.00019845	0.00017378	0.00022353	
2.7243e-05	0.020172	0.18242	0.0001948	0.00017385	0.0002253	
2.7113e-05	0.020496	0.18095	0.00019129	0.00017392	0.00022707	
2.6967e-05	0.020817	0.17946	0.00018771	0.00017399	0.00022883	
2.6804e-05	0.021136	0.17794	0.00018406	0.00017404	0.00023058	
2.6653e-05	0.021462	0.17648	0.00018054	0.0001741	0.00023235	
2.6513e-05	0.021798	0.17508	0.00017716	0.00017417	0.00023413	
2.6357e-05	0.02213	0.17365	0.00017371	0.00017423	0.0002359	
2.6184e-05	0.022459	0.17228	0.00017039	0.00017427	0.00023765	
2.5993e-05	0.022785	0.17089	0.000167	0.0001743	0.00023939	
2.5815e-05	0.02312	0.16955	0.00016375	0.00017434	0.00024114	
2.5652e-05	0.023464	0.16827	0.00016063	0.0001744	0.00024292	
2.5502e-05	0.023819	0.16705	0.00015765	0.00017446	0.00024471	
2.5366e-05	0.024184	0.16588	0.0001548	0.00017455	0.00024652	
2.5246e-05	0.02456	0.16477	0.00015208	0.00017464	0.00024836	
2.5138e-05	0.024946	0.16363	0.00014928	0.00017475	0.00025021	
2.5044e-05	0.025344	0.16254	0.00014662	0.00017488	0.00025208	
2.4963e-05	0.025753	0.16143	0.00014386	0.00017501	0.00025397	
2.4861e-05	0.026156	0.16028	0.00014102	0.00017513	0.00025584	
2.474e-05	0.026554	0.1591	0.00013809	0.00017524	0.0002577	
2.4647e-05	0.026677	0.1579	0.00013508	0.00017535	0.00025957	
2.4567e-05	0.026804	0.15675	0.0001322	0.00017549	0.00026147	
2.4501e-05	0.026934	0.15565	0.00012945	0.00017563	0.00026339	
2.4447e-05	0.027069	0.15452	0.0001266	0.00017579	0.00026533	
2.4373e-05	0.027201	0.15336	0.00012367	0.00017593	0.00026724	
2.4314e-05	0.027338	0.15226	0.00012087	0.00017609	0.00026919	
2.4269e-05	0.027479	0.15121	0.00011821	0.00017626	0.00027115	
2.4238e-05	0.027624	0.15013	0.00011546	0.00017645	0.00027313	
2.4219e-05	0.027774	0.1491	0.00011283	0.00017665	0.00027514	
2.4179e-05	0.027922	0.14805	0.00011012	0.00017683	0.00027713	
2.4154e-05	0.028074	0.14704	0.00010753	0.00017703	0.00027914	
2.4143e-05	0.028231	0.14609	0.00010506	0.00017724	0.00028117	
2.4147e-05	0.028394	0.14519	0.00010271	0.00017747	0.00028323	
2.4131e-05	0.028554	0.14426	0.00010029	0.00017768	0.00028526	
2.4129e-05	0.028719	0.14338	9.7975e-05	0.00017791	0.00028732	
2.4141e-05	0.028889	0.14255	9.5772e-05	0.00017815	0.00028941	
2.4168e-05	0.029065	0.14176	9.3676e-05	0.00017841	0.00029152	
2.4209e-05	0.029247	0.14101	9.1681e-05	0.00017868	0.00029365	
2.423e-05	0.029426	0.14031	8.9791e-05	0.00017893	0.00029577	
2.4232e-05	0.029602	0.13965	8.799e-05	0.00017917	0.00029786	
2.4247e-05	0.029784	0.13902	8.6271e-05	0.00017942	0.00029998	
2.4274e-05	0.029971	0.13837	8.4484e-05	0.00017969	0.00030212	
2.4282e-05	0.030156	0.1377	8.2637e-05	0.00017994	0.00030425	
2.4303e-05	0.030346	0.13707	8.0873e-05	0.0001802	0.00030639	
2.4305e-05	0.030534	0.13642	7.905e-05	0.00018045	0.00030852	
2.4321e-05	0.030728	0.13581	7.7317e-05	0.00018071	0.00031068	
2.4319e-05	0.030919	0.13518	7.5526e-05	0.00018096	0.00031281	
2.4297e-05	0.031108	0.13458	7.3824e-05	0.00018118	0.00031493	
2.429e-05	0.031304	0.13403	7.2207e-05	0.00018143	0.00031707	
2.4298e-05	0.031505	0.13345	7.052e-05	0.00018169	0.00031924	
2.4321e-05	0.031713	0.13291	6.8916e-05	0.00018196	0.00032144	
2.4323e-05	0.031918	0.13235	6.7251e-05	0.00018222	0.00032361	
2.4306e-05	0.03212	0.1317	6.8344e-05	0.00018246	0.00032577	
2.4271e-05	0.03232	0.13104	6.939e-05	0.00018269	0.00032791	
2.425e-05	0.032526	0.13041	7.0499e-05	0.00018293	0.00033008	
2.4243e-05	0.032738	0.12982	7.1674e-05	0.00018319	0.00033227	
2.4216e-05	0.032948	0.12921	7.2796e-05	0.00018342	0.00033444	
2.4204e-05	0.033164	0.12863	7.3986e-05	0.00018368	0.00033664	
2.4203e-05	0.033386	0.12809	7.5236e-05	0.00018394	0.00033886	
2.4182e-05	0.033606	0.12753	7.6433e-05	0.00018419	0.00034106	
2.4142e-05	0.033822	0.12793	7.7182e-05	0.00018443	0.00034324	
2.4113e-05	0.034044	0.12836	7.7984e-05	0.00018467	0.00034544	
2.4097e-05	0.034273	0.12882	7.8839e-05	0.00018493	0.00034767	
2.406e-05	0.034498	0.12926	7.9645e-05	0.00018517	0.00034988	
2.4038e-05	0.034731	0.12973	8.0513e-05	0.00018543	0.00035212	
2.3997e-05	0.034961	0.13023	8.1439e-05	0.00018567	0.00035433	
2.3936e-05	0.035187	0.13072	8.2314e-05	0.00018589	0.00035653	
2.3887e-05	0.03542	0.13123	8.3246e-05	0.00018613	0.00035875	
2.3818e-05	0.03565	0.13173	8.4127e-05	0.00018634	0.00036095	
2.3764e-05	0.035887	0.13227	8.5072e-05	0.00018658	0.00036318	
2.3691e-05	0.036122	0.13278	8.597e-05	0.00018679	0.00036539	
2.3819e-05	0.036202	0.13334	8.696e-05	0.00018703	0.00036763	
2.3928e-05	0.036281	0.13388	8.7898e-05	0.00018724	0.00036985	
2.4051e-05	0.036364	0.13446	8.8902e-05	0.00018748	0.00037209	
2.4155e-05	0.036444	0.13502	8.9859e-05	0.00018769	0.00037432	
2.4271e-05	0.036528	0.13561	9.0873e-05	0.00018792	0.00037657	
2.4398e-05	0.036614	0.13624	9.1946e-05	0.00018816	0.00037884	
2.4537e-05	0.036703	0.13689	9.3079e-05	0.00018841	0.00038114	
2.4688e-05	0.036795	0.13753	9.4153e-05	0.00018868	0.00038346	
2.4851e-05	0.036889	0.13814	9.5176e-05	0.00018896	0.0003858	
2.4997e-05	0.036982	0.13875	9.6156e-05	0.00018923	0.00038813	
2.5154e-05	0.037079	0.13938	9.7195e-05	0.00018951	0.00039048	
2.5324e-05	0.037178	0.14005	9.8295e-05	0.0001898	0.00039286	
2.5502e-05	0.037279	0.1407	9.9348e-05	0.0001901	0.00039525	
2.5689e-05	0.037383	0.14137	0.00010045	0.00019041	0.00039767	
2.5861e-05	0.037487	0.14204	0.00010151	0.00019071	0.00040007	
2.6018e-05	0.037589	0.14269	0.00010254	0.00019099	0.00040246	
2.616e-05	0.037691	0.14334	0.00010354	0.00019127	0.00040484	
2.6288e-05	0.037792	0.14397	0.0001045	0.00019153	0.0004072	
2.6403e-05	0.037892	0.14459	0.00010544	0.00019178	0.00040956	
2.6524e-05	0.037995	0.14524	0.00010641	0.00019204	0.00041193	
2.6632e-05	0.038097	0.14588	0.00010735	0.00019228	0.00041429	
2.6746e-05	0.038201	0.14654	0.00010833	0.00019253	0.00041666	
2.6864e-05	0.038308	0.14723	0.00010935	0.00019279	0.00041905	
2.6971e-05	0.038413	0.1479	0.00011034	0.00019304	0.00042144	
2.7064e-05	0.038519	0.14857	0.00011131	0.00019328	0.00042381	
2.7162e-05	0.038626	0.14926	0.00011231	0.00019353	0.00042619	
2.7266e-05	0.038735	0.14998	0.00011334	0.00019378	0.00042859	
2.7377e-05	0.038847	0.15072	0.00011443	0.00019404	0.00043101	
2.7494e-05	0.038961	0.15148	0.00011555	0.0001943	0.00043345	
2.7598e-05	0.039075	0.15224	0.00011665	0.00019456	0.00043587	
2.7707e-05	0.039191	0.15302	0.00011778	0.00019482	0.00043831	
2.7804e-05	0.039306	0.15379	0.00011889	0.00019507	0.00044074	
2.7907e-05	0.039424	0.15459	0.00012004	0.00019533	0.00044319	
2.8015e-05	0.039543	0.15542	0.00012123	0.00019559	0.00044565	
2.811e-05	0.039663	0.15623	0.00012239	0.00019585	0.0004481	
2.8193e-05	0.039782	0.15704	0.00012353	0.00019609	0.00045055	
2.8281e-05	0.039903	0.15787	0.0001247	0.00019634	0.000453	
2.8356e-05	0.040023	0.15869	0.00012585	0.00019658	0.00045545	
2.8419e-05	0.040143	0.15951	0.00012697	0.00019681	0.00045789	
2.8488e-05	0.040266	0.16035	0.00012813	0.00019704	0.00046035	
2.8545e-05	0.040388	0.16118	0.00012927	0.00019727	0.00046279	
2.8606e-05	0.040512	0.16204	0.00013044	0.0001975	0.00046526	
2.8655e-05	0.040636	0.16289	0.00013159	0.00019772	0.00046771	
2.8691e-05	0.040759	0.16373	0.00013271	0.00019793	0.00047015	
2.8733e-05	0.040884	0.1646	0.00013387	0.00019815	0.00047261	
2.8761e-05	0.041009	0.16546	0.000135	0.00019836	0.00047506	
2.8797e-05	0.041137	0.16634	0.00013618	0.00019857	0.00047752	
2.8838e-05	0.041267	0.16726	0.00013741	0.00019879	0.00048	
2.8867e-05	0.041396	0.16816	0.0001386	0.000199	0.00048248	
2.8903e-05	0.041528	0.1691	0.00013985	0.00019922	0.00048497	
2.8946e-05	0.041663	0.17002	0.00014106	0.00019944	0.00048747	
2.8995e-05	0.041801	0.17097	0.00014231	0.00019968	0.00049	
2.9031e-05	0.041938	0.17192	0.00014354	0.0001999	0.00049252	
2.9074e-05	0.042078	0.17289	0.00014481	0.00020013	0.00049505	
2.9125e-05	0.042221	0.1739	0.00014615	0.00020037	0.00049761	
2.9183e-05	0.042367	0.17494	0.00014753	0.00020062	0.00050018	
2.925e-05	0.042516	0.17601	0.00014898	0.00020087	0.00050277	
2.9324e-05	0.042668	0.17712	0.00015048	0.00020114	0.00050539	
2.9385e-05	0.042819	0.17822	0.00015195	0.00020139	0.00050799	
2.9452e-05	0.042974	0.17935	0.00015348	0.00020165	0.00051061	
2.9505e-05	0.043128	0.18047	0.00015497	0.0002019	0.00051322	
2.9565e-05	0.043284	0.18163	0.00015651	0.00020216	0.00051585	
2.9612e-05	0.04344	0.18277	0.00015803	0.00020241	0.00051846	
2.9644e-05	0.043595	0.1839	0.0001595	0.00020264	0.00052107	
2.9662e-05	0.043749	0.18502	0.00016094	0.00020286	0.00052366	
2.9667e-05	0.043902	0.18612	0.00016235	0.00020307	0.00052624	
2.9679e-05	0.044059	0.18721	0.00016371	0.00020329	0.00052885	
2.97e-05	0.044219	0.18834	0.00016513	0.00020352	0.00053147	
2.9729e-05	0.044382	0.18951	0.00016662	0.00020376	0.00053412	
2.9768e-05	0.044549	0.19071	0.00016817	0.00020401	0.00053678	
2.9815e-05	0.04472	0.19195	0.00016978	0.00020426	0.00053947	
2.9872e-05	0.044895	0.19323	0.00017147	0.00020453	0.00054219	
2.9936e-05	0.045073	0.19455	0.00017322	0.00020481	0.00054492	
3.0011e-05	0.045255	0.19592	0.00017504	0.0002051	0.00054768	
3.0095e-05	0.045442	0.19733	0.00017695	0.00020539	0.00055046	
3.0188e-05	0.045632	0.19729	0.0001791	0.0002057	0.00055327	
3.0266e-05	0.045821	0.19724	0.00018121	0.000206	0.00055606	
3.0352e-05	0.046015	0.1972	0.00018339	0.0002063	0.00055887	
3.0423e-05	0.046207	0.19716	0.00018553	0.00020659	0.00056168	
